Mode,Start_Time,Animal,Unit
0,2025-11-04 00:07:50.307615,12184124102,4
0,2025-11-04 00:07:51.582710,12184124102,3
solo,2025-11-04 00:07:51.785049,0,0
OPEN,2025-11-04 00:08:11.785683,0,0
0,2025-11-04 00:11:44.986326,12184124102,3
0,2025-11-04 00:11:46.184270,12184124102,4
OPEN,2025-11-04 00:12:06.182206,0,0
0,2025-11-04 00:14:31.421558,12184124102,4
0,2025-11-04 00:14:32.448532,12184124102,3
solo,2025-11-04 00:14:32.529468,0,0
OPEN,2025-11-04 00:14:52.530063,0,0
0,2025-11-04 00:19:04.900170,12184124102,3
0,2025-11-04 00:19:05.792929,12184124102,4
solo,2025-11-04 00:19:05.794793,0,0
OPEN,2025-11-04 00:19:25.795594,0,0
0,2025-11-04 00:31:11.351165,12184124102,4
0,2025-11-04 00:31:12.513688,12184124102,3
solo,2025-11-04 00:31:12.515650,0,0
OPEN,2025-11-04 00:31:32.516741,0,0
0,2025-11-04 00:31:34.133174,12184135157,4
0,2025-11-04 00:31:35.935476,12184135157,3
solo,2025-11-04 00:31:35.937763,0,0
OPEN,2025-11-04 00:31:55.938329,0,0
0,2025-11-04 00:33:13.933923,12184217195,4
0,2025-11-04 00:33:16.009938,12184217195,3
solo,2025-11-04 00:33:16.011998,0,0
OPEN,2025-11-04 00:33:36.012862,0,0
0,2025-11-04 00:34:37.065998,12184124102,3
0,2025-11-04 00:34:38.298948,12184124102,4
solo,2025-11-04 00:34:38.300507,0,0
OPEN,2025-11-04 00:34:58.301405,0,0
0,2025-11-04 00:36:47.779626,12184217195,3
1,2025-11-04 00:36:48.546005,12184135157,3
followerA,2025-11-04 00:36:48.547654,0,0
sequence,2025-11-04 00:36:48.549314,0,0
0,2025-11-04 00:36:49.059812,12184217195,4
1,2025-11-04 00:36:49.740086,12184135157,4
OPEN,2025-11-04 00:37:09.742271,0,0
0,2025-11-04 00:37:11.069429,12184217195,4
0,2025-11-04 00:37:11.973187,12184217195,3
solo,2025-11-04 00:37:11.975342,0,0
OPEN,2025-11-04 00:37:31.975969,0,0
0,2025-11-04 00:37:42.966073,12184135157,4
0,2025-11-04 00:37:44.368634,12184135157,3
solo,2025-11-04 00:37:44.370408,0,0
OPEN,2025-11-04 00:38:04.526075,0,0
0,2025-11-04 00:38:59.447469,12186117109,3
0,2025-11-04 00:39:02.529736,12186117109,4
OPEN,2025-11-04 00:39:22.530244,0,0
0,2025-11-04 00:40:00.186311,12184135157,3
0,2025-11-04 00:40:01.885349,12184135157,4
solo,2025-11-04 00:40:01.886887,0,0
1,2025-11-04 00:40:11.543522,12184135157,4
1,2025-11-04 00:40:12.301213,12184135157,3
OPEN,2025-11-04 00:40:32.303141,0,0
0,2025-11-04 00:42:33.560262,12184135157,3
0,2025-11-04 00:42:35.475145,12184135157,4
solo,2025-11-04 00:42:35.476936,0,0
OPEN,2025-11-04 00:42:55.477787,0,0
0,2025-11-04 00:43:00.855666,12184217195,3
0,2025-11-04 00:43:01.833697,12184217195,4
solo,2025-11-04 00:43:01.835282,0,0
