Mode,Start_Time,Animal,Weight,Unit,Pellets
1,2025-10-23 23:59:43.526577,12184217195,17.95,2,1
1,2025-10-24 00:03:10.313740,12186117109,28.74,2,1
1,2025-10-24 00:03:11.652934,12186117109,29.69,2,1
1,2025-10-24 00:03:23.608823,12186117109,19.38,2,1
1,2025-10-24 00:03:33.049305,12186117109,19.59,2,1
1,2025-10-24 00:03:40.921705,12186117109,20.33,2,1
1,2025-10-24 00:03:51.080915,12186117109,19.61,2,2
1,2025-10-24 00:04:13.391875,12186117109,19.75,2,1
1,2025-10-24 00:04:24.857894,12186117109,19.69,2,1
1,2025-10-24 00:04:38.414228,12186117109,19.59,2,1
1,2025-10-24 00:04:49.880203,12186117109,19.66,2,0
1,2025-10-23 23:31:26.705939,12186117109,19.12,1,0
1,2025-10-24 00:05:01.149961,12186117109,11.88,2,0
1,2025-10-24 00:44:18.949200,12186117109,19.57,2,2
1,2025-10-24 00:44:28.651041,12186117109,19.69,2,0
1,2025-10-24 00:50:24.855839,1102000232,19.2,2,0
1,2025-10-24 00:50:25.061632,12186117109,18.97,2,1
1,2025-10-24 00:50:38.993696,12186117109,19.62,2,1
1,2025-10-24 00:50:40.006461,12186117109,19.79,2,1
1,2025-10-24 00:50:50.720785,12186117109,19.79,2,1
1,2025-10-24 00:51:02.153927,12186117109,19.47,2,1
1,2025-10-24 00:51:15.024483,12186117109,19.43,2,1
1,2025-10-24 00:51:26.849984,12186117109,19.26,2,1
1,2025-10-24 00:43:22.670822,12186117109,19.56,1,0
1,2025-10-24 00:51:42.692794,12186117109,19.79,2,0
1,2025-10-24 02:30:28.308232,12184124102,17.07,1,0
1,2025-10-24 03:25:34.856728,12186117109,19.13,1,2
1,2025-10-24 03:25:41.294985,12186117109,19.02,1,1
1,2025-10-24 03:26:05.051979,12186117109,19.08,1,1
1,2025-10-24 03:26:31.076684,12186117109,19.32,1,2
1,2025-10-24 03:26:45.390033,12186117109,19.54,1,1
1,2025-10-24 03:27:03.101501,12186117109,19.39,1,1
1,2025-10-24 03:27:17.839750,12186117109,19.63,1,0
1,2025-10-24 03:32:07.071315,1102000232,17.44,1,0
1,2025-10-24 03:32:07.277555,12184135157,17.38,1,0
1,2025-10-24 03:32:19.507019,12184135157,17.38,1,1
1,2025-10-24 03:32:22.023085,12184135157,17.63,1,0
1,2025-10-24 03:32:38.101226,12184135157,17.71,1,1
1,2025-10-24 03:32:40.127303,12184135157,17.82,1,0
1,2025-10-24 03:32:51.773875,12184135157,17.8,1,1
1,2025-10-24 03:32:52.884491,12184135157,17.59,1,0
1,2025-10-24 02:31:19.329875,12184124102,17.09,2,0
1,2025-10-24 03:36:24.757249,12184217195,17.68,2,1
1,2025-10-24 03:36:33.253886,12184217195,17.77,2,0
1,2025-10-24 03:43:09.769787,12184217195,17.93,2,1
1,2025-10-24 03:43:19.825072,12184217195,17.93,2,1
1,2025-10-24 03:43:22.933450,12184217195,17.87,2,0
1,2025-10-24 03:53:29.441794,12184217195,17.84,2,1
1,2025-10-24 03:33:06.639344,12184135157,17.58,1,1
1,2025-10-24 04:01:34.538766,12184124102,17.11,1,2
1,2025-10-24 04:01:55.991497,12184124102,17.16,1,1
1,2025-10-24 04:02:10.401325,12184124102,16.96,1,2
1,2025-10-24 04:02:26.381894,12184124102,17.17,1,1
1,2025-10-24 03:53:37.605479,12184217195,17.8,2,4
1,2025-10-24 04:13:00.859718,12184124102,17.25,2,0
1,2025-10-24 04:13:05.824897,12184124102,17.16,2,0
1,2025-10-24 04:13:17.388806,12184124102,17.16,2,0
1,2025-10-24 04:02:42.166711,12184124102,16.92,1,1
1,2025-10-24 04:23:11.109965,12184124102,17.16,1,1
1,2025-10-24 04:23:24.300980,12184124102,17.02,1,0
1,2025-10-24 04:23:36.699579,12184124102,17.14,1,1
1,2025-10-24 04:23:54.016852,12184124102,17.42,1,1
1,2025-10-24 04:24:12.105783,12184124102,17.31,1,1
1,2025-10-24 04:24:21.566564,12184124102,17.18,1,0
1,2025-10-24 04:24:25.696552,12184124102,17.13,1,0
1,2025-10-24 04:24:31.329527,1102000232,17.23,1,0
1,2025-10-24 04:24:31.535634,12184124102,17.2,1,0
1,2025-10-24 04:40:48.917253,12184124102,17.2,1,0
1,2025-10-24 04:40:56.926710,12184124102,17.12,1,0
1,2025-10-24 04:41:38.991298,12184124102,17.04,1,1
1,2025-10-24 04:41:56.069583,12184124102,16.97,1,1
1,2025-10-24 04:42:14.572659,12184124102,17.08,1,0
1,2025-10-24 04:42:30.444662,12184124102,17.43,1,1
1,2025-10-24 05:11:04.921422,12184124102,17.08,1,0
1,2025-10-24 04:13:21.644579,12184124102,17.02,2,2
1,2025-10-24 06:00:51.589518,1102000232,19.44,2,0
1,2025-10-24 06:00:51.795713,12186117109,18.96,2,1
