Mode,Start_Time,Animal,Weight,Unit,Pellets
6,2025-11-10 01:32:17.398502,12186117109,19.04,1,0
99,2025-11-10 01:43:30.378729,12184124102,17.37,1,0
99,2025-11-10 01:51:49.253852,12184124102,17.07,1,1
99,2025-11-10 01:51:52.989144,12184124102,17.35,1,1
6,2025-11-10 01:51:55.832049,12184124102,17.43,1,1
6,2025-11-10 01:54:21.509471,12184124102,17.43,1,1
6,2025-11-10 01:58:13.047191,12184124102,17.3,1,1
6,2025-11-10 01:58:34.872174,12184124102,17.28,1,0
6,2025-11-10 02:00:36.775561,12184124102,17.51,1,0
6,2025-11-10 02:01:00.550637,12184124102,17.39,1,0
6,2025-11-10 02:01:22.677125,12184124102,17.49,1,0
6,2025-11-10 02:03:05.058741,12186117109,18.82,1,0
6,2025-11-10 02:03:08.816577,12186117109,18.45,1,0
6,2025-11-10 02:03:10.005104,1102000232,18.83,1,0
6,2025-11-10 02:03:10.211290,12186117109,18.94,1,0
6,2025-11-10 02:12:34.739460,12184124102,17.34,1,0
6,2025-11-10 02:20:33.929420,12184124102,17.48,1,0
99,2025-11-10 00:55:11.782394,12186117109,18.84,2,0
6,2025-11-10 02:22:58.547490,12184124102,17.22,1,0
6,2025-11-10 02:43:27.149647,12184124102,17.28,1,0
6,2025-11-10 02:43:49.162601,12184124102,17.3,1,0
6,2025-11-10 02:23:19.767861,12184124102,17.25,2,0
