0.0,18.77,19.36,20.63,19.93,17.53,18.96,18.74,20.75
0.0,18.77,19.36,20.11,20.04,22.68,18.96,18.74,20.8
0.0,18.77,19.36,20.54,19.64,22.82,18.96,18.74,20.88
0.0,18.77,19.36,21.2,19.62,18.66,18.96,18.74,20.67
0.0,18.77,19.36,21.18,19.79,21.18,18.96,18.74,20.99
0.0,18.77,19.36,21.13,20.1,22.89,18.96,18.74,21.02
0.0,18.77,19.36,21.13,19.98,18.17,18.96,18.74,20.75
0.0,18.77,19.36,21.34,19.73,23.09,18.96,18.74,20.8
-0.0,18.77,19.36,20.98,19.44,19.24,18.96,18.74,20.1
