Mode,Start_Time,Animal,Unit
0,2025-09-09 00:02:21.759233,11111112223,4
reset2,2025-09-09 00:04:21.759158,0,0
0,2025-09-09 00:18:54.074361,1111111140141,1
1,2025-09-09 00:18:56.098464,1111111140141,1
0,2025-09-09 00:18:58.239771,1111111140141,2
solo,2025-09-09 00:18:58.241417,0,0
0,2025-09-09 00:20:25.335657,1111111140141,2
0,2025-09-09 00:20:38.350945,1111111140141,1
solo,2025-09-09 00:20:38.352583,0,0
0,2025-09-09 00:21:00.178307,1111111140141,1
1,2025-09-09 00:21:03.442797,1111111140141,1
0,2025-09-09 00:21:14.569709,1111111140141,2
solo,2025-09-09 00:21:14.571379,0,0
0,2025-09-09 00:21:43.536303,1111111140141,2
1,2025-09-09 00:21:50.991279,1111111140141,2
0,2025-09-09 00:21:59.024155,1111111140141,1
solo,2025-09-09 00:21:59.025816,0,0
0,2025-09-09 00:33:11.822194,1111111140141,1
0,2025-09-09 00:33:14.542775,1111111140141,2
solo,2025-09-09 00:33:14.544470,0,0
0,2025-09-09 01:13:15.576670,1111111140141,2
0,2025-09-09 01:13:18.299873,1111111140141,1
solo,2025-09-09 01:13:18.301598,0,0
0,2025-09-09 01:16:45.818549,1111111140141,1
0,2025-09-09 01:16:47.399937,1111111140141,2
solo,2025-09-09 01:16:47.401638,0,0
0,2025-09-09 01:17:30.847232,1111111140141,2
0,2025-09-09 01:17:42.558782,1111111140141,1
solo,2025-09-09 01:17:42.560457,0,0
0,2025-09-09 01:17:55.865492,1111111120121,1
0,2025-09-09 01:18:00.508097,1111111120121,2
solo,2025-09-09 01:18:00.509730,0,0
0,2025-09-09 01:18:06.024808,1111111140141,1
1,2025-09-09 01:18:08.846081,1111111140141,1
2,2025-09-09 01:18:11.650909,1111111140141,1
0,2025-09-09 01:18:15.439357,1111111140141,2
solo,2025-09-09 01:18:15.440998,0,0
0,2025-09-09 01:18:47.933377,1111111120121,2
0,2025-09-09 01:18:51.444252,1111111120121,1
solo,2025-09-09 01:18:51.445990,0,0
0,2025-09-09 01:39:56.262801,1111111140141,1
0,2025-09-09 01:39:58.694918,1111111140141,2
solo,2025-09-09 01:39:58.696557,0,0
0,2025-09-09 01:40:10.522372,11111112120,2
0,2025-09-09 01:40:17.879695,11111112120,1
solo,2025-09-09 01:40:17.881396,0,0
0,2025-09-09 01:40:19.185414,11111112120,1
reset,2025-09-09 01:42:19.185374,0,0
0,2025-09-09 01:44:18.864153,1111111170171,4
1,2025-09-09 01:44:25.170460,1111111170171,4
reset2,2025-09-09 01:46:25.170387,0,0
0,2025-09-09 01:48:32.839,1111111168169,4
1,2025-09-09 01:48:35.779014,1111111168169,4
0,2025-09-09 01:48:49.635452,1111111168169,3
solo2,2025-09-09 01:48:49.637144,0,0
0,2025-09-09 01:50:34.701629,1111111168169,3
1,2025-09-09 01:50:37.181110,1111111168169,3
0,2025-09-09 01:50:40.375502,1111111168169,4
solo2,2025-09-09 01:50:40.377195,0,0
0,2025-09-09 01:58:40.934809,1111111117116,2
0,2025-09-09 01:58:47.539321,1111111117116,1
solo,2025-09-09 01:58:47.541027,0,0
0,2025-09-09 02:12:43.799005,1111111117116,2
0,2025-09-09 02:12:45.543540,1111111117116,1
