Mode,Start_Time,Animal,Unit
0,2025-09-03 00:01:19.984156,1111111140141,1
0,2025-09-03 00:01:28.389343,1111111140141,2
solo,2025-09-03 00:01:28.390972,0,0
0,2025-09-03 00:02:24.121218,11111112223,4
1,2025-09-03 00:02:26.669124,11111112223,4
reset2,2025-09-03 00:04:26.669246,0,0
0,2025-09-03 00:07:27.134996,1111111120121,2
0,2025-09-03 00:07:30.898493,1111111120121,1
solo,2025-09-03 00:07:30.900065,0,0
0,2025-09-03 00:09:47.183681,1111111117116,1
0,2025-09-03 00:09:50.538369,1111111117116,2
solo,2025-09-03 00:09:50.539906,0,0
0,2025-09-03 00:15:58.295806,1111111117116,1
0,2025-09-03 00:16:02.991344,1111111117116,2
solo,2025-09-03 00:16:02.992896,0,0
0,2025-09-03 00:20:20.563442,1111111140141,1
0,2025-09-03 00:20:27.800580,1111111140141,2
solo,2025-09-03 00:20:27.802147,0,0
0,2025-09-03 00:22:27.335927,1111111140141,2
1,2025-09-03 00:22:33.359758,1111111140141,2
0,2025-09-03 00:22:38.616634,1111111140141,1
solo,2025-09-03 00:22:38.618239,0,0
0,2025-09-03 00:23:39.209168,1111111140141,1
0,2025-09-03 00:23:48.302183,1111111140141,2
solo,2025-09-03 00:23:48.303705,0,0
0,2025-09-03 00:24:10.199574,1111111140141,2
1,2025-09-03 00:24:27.469260,1111111140141,2
2,2025-09-03 00:24:32.984487,1111111140141,2
0,2025-09-03 00:24:39.585050,1111111140141,1
solo,2025-09-03 00:24:39.586618,0,0
0,2025-09-03 00:24:55.089551,1111111140141,2
1,2025-09-03 00:24:59.946915,1111111140141,2
0,2025-09-03 00:25:15.856367,1111111140141,1
solo,2025-09-03 00:25:15.857974,0,0
0,2025-09-03 00:25:33.923472,1111111140141,1
1,2025-09-03 00:25:40.493792,1111111140141,1
0,2025-09-03 00:25:44.679737,1111111140141,2
solo,2025-09-03 00:25:44.681333,0,0
0,2025-09-03 00:25:53.571655,1111111140141,1
1,2025-09-03 00:26:00.263624,1111111140141,1
0,2025-09-03 00:26:10.480919,1111111140141,2
solo,2025-09-03 00:26:10.482512,0,0
0,2025-09-03 00:26:36.078934,1111111140141,1
0,2025-09-03 00:26:38.867404,1111111140141,2
solo,2025-09-03 00:26:38.868974,0,0
0,2025-09-03 00:27:00.615088,1111111140141,1
0,2025-09-03 00:27:03.218131,1111111140141,2
solo,2025-09-03 00:27:03.219659,0,0
0,2025-09-03 00:27:10.027477,1111111117116,1
0,2025-09-03 00:27:17.382957,1111111117116,2
solo,2025-09-03 00:27:17.384521,0,0
0,2025-09-03 00:30:41.323334,11111112120,1
0,2025-09-03 00:30:48.222871,11111112120,2
solo,2025-09-03 00:30:48.224442,0,0
0,2025-09-03 00:30:49.627037,11111112120,2
0,2025-09-03 00:31:07.983420,1111111120121,1
start Lindzey,2025-09-03 00:31:07.984969,0,0
1,2025-09-03 00:31:18.488536,1111111120121,2
2,2025-09-03 00:31:19.829003,1111111120121,2
End Lindzey,2025-09-03 00:33:07.985271,0,0
0,2025-09-03 00:36:10.072162,1111111117116,2
0,2025-09-03 00:36:14.593240,1111111117116,1
solo,2025-09-03 00:36:14.594817,0,0
0,2025-09-03 00:36:15.931409,1111111117116,1
reset,2025-09-03 00:38:15.931378,0,0
0,2025-09-03 00:42:36.850317,1111111140141,1
0,2025-09-03 00:42:40.856125,1111111140141,2
solo,2025-09-03 00:42:40.857729,0,0
0,2025-09-03 00:43:22.737016,1111111120121,1
1,2025-09-03 00:43:32.656680,1111111120121,1
0,2025-09-03 00:43:47.033783,1111111120121,2
solo,2025-09-03 00:43:47.035317,0,0
0,2025-09-03 00:44:54.961076,1111111120121,2
1,2025-09-03 00:44:57.426572,1111111120121,2
2,2025-09-03 00:45:05.333843,1111111120121,2
3,2025-09-03 00:45:09.666008,1111111117116,2
0,2025-09-03 00:45:12.304173,1111111120121,1
start Lindzey,2025-09-03 00:45:12.305851,0,0
1,2025-09-03 00:45:14.150425,1111111117116,1
4,2025-09-03 00:45:42.618058,1111111120121,2
2,2025-09-03 00:45:55.784695,1111111120121,1
End Lindzey,2025-09-03 00:47:12.306166,0,0
0,2025-09-03 00:47:32.025455,11111112120,1
1,2025-09-03 00:47:34.702315,11111112120,1
0,2025-09-03 00:47:43.349307,11111112120,2
