Mode,Start_Time,Animal,Unit
0,2025-09-17 00:00:39.331604,1111111117116,1
1,2025-09-17 00:00:41.695856,1111111117116,1
2,2025-09-17 00:00:44.035907,1111111117116,1
0,2025-09-17 00:00:56.981552,1111111117116,2
solo,2025-09-17 00:00:56.983041,0,0
0,2025-09-17 00:01:12.349198,1111111117116,2
1,2025-09-17 00:01:21.274432,1111111117116,2
0,2025-09-17 00:01:24.596228,1111111117116,1
solo,2025-09-17 00:01:24.597739,0,0
0,2025-09-17 00:01:43.532740,1111111117116,2
1,2025-09-17 00:01:47.981157,1111111117116,2
0,2025-09-17 00:01:57.244697,1111111117116,1
solo,2025-09-17 00:01:57.246221,0,0
0,2025-09-17 00:02:11.911492,1111111117116,2
0,2025-09-17 00:02:28.873256,1111111117116,1
solo,2025-09-17 00:02:28.874767,0,0
0,2025-09-17 00:03:28.174689,1111111117116,1
1,2025-09-17 00:03:30.549723,11111112120,1
0,2025-09-17 00:03:37.175168,1111111117116,2
start Lindzey,2025-09-17 00:03:37.176639,0,0
1,2025-09-17 00:03:43.911216,11111112120,2
End Lindzey,2025-09-17 00:04:37.176938,0,0
0,2025-09-17 00:05:56.076920,11111112120,2
0,2025-09-17 00:06:01.501680,11111112120,1
solo,2025-09-17 00:06:01.503220,0,0
0,2025-09-17 00:06:48.848441,11111112120,2
0,2025-09-17 00:06:51.792413,11111112120,1
solo,2025-09-17 00:06:51.793924,0,0
0,2025-09-17 00:09:22.779491,1111111117116,2
0,2025-09-17 00:09:40.329633,1111111117116,1
solo,2025-09-17 00:09:40.331143,0,0
0,2025-09-17 00:09:47.737233,1111111117116,1
1,2025-09-17 00:10:07.030191,1111111117116,1
reset,2025-09-17 00:11:07.030146,0,0
0,2025-09-17 00:19:58.476498,11111112120,2
0,2025-09-17 00:20:05.561615,11111112120,1
solo,2025-09-17 00:20:05.563138,0,0
0,2025-09-17 00:20:14.636686,11111112120,1
1,2025-09-17 00:20:20.381858,11111112120,1
reset,2025-09-17 00:21:20.381817,0,0
0,2025-09-17 00:21:31.913407,1111111120121,2
1,2025-09-17 00:21:33.349860,1111111120121,2
0,2025-09-17 00:21:37.634969,1111111120121,1
solo,2025-09-17 00:21:37.636529,0,0
0,2025-09-17 00:21:39.074888,1111111117116,2
0,2025-09-17 00:21:39.985156,1111111120121,1
start Lindzey,2025-09-17 00:21:39.986632,0,0
1,2025-09-17 00:22:09.635011,1111111117116,1
End Lindzey,2025-09-17 00:22:39.986920,0,0
0,2025-09-17 00:26:11.114206,1111111117116,1
0,2025-09-17 00:26:33.475912,1111111117116,2
solo,2025-09-17 00:26:33.477564,0,0
0,2025-09-17 00:27:24.499489,1111111117116,1
0,2025-09-17 00:27:30.892505,1111111117116,2
solo,2025-09-17 00:27:30.894153,0,0
0,2025-09-17 00:27:35.243401,11111112120,1
1,2025-09-17 00:27:37.005593,11111112120,1
0,2025-09-17 00:27:44.597118,11111112120,2
solo,2025-09-17 00:27:44.598789,0,0
0,2025-09-17 00:28:08.444561,1111111117116,1
