initialize,2025-11-28 12:41:00.253438,0,-0.01,1,0
initialize,2025-11-28 12:41:00.454875,0,-0.02,2,0
0,2025-11-28 12:41:00.253438,0,-0.01,1,0
0,2025-11-28 12:53:26.087377,12185173182,14.89,1,0
0,2025-11-28 12:41:00.454875,0,-0.02,2,0
0,2025-11-28 12:53:29.472501,12185173182,16.54,1,0
0,2025-11-28 12:56:00.192233,12185173182,18.5,1,0
0,2025-11-28 12:56:12.904080,12185173182,17.76,1,0
0,2025-11-28 12:56:15.191802,12185173182,18.9,1,0
0,2025-11-28 12:53:34.328651,12185233242,18.1,2,0
0,2025-11-28 12:58:19.711439,12185233242,17.93,2,0
0,2025-11-28 12:58:34.770428,12185233242,16.74,2,0
0,2025-11-28 12:56:19.739701,12185173182,18.4,1,0
0,2025-11-28 12:58:49.877002,12184220198,13.46,1,0
0,2025-11-28 12:58:55.334440,12184220198,16.93,1,0
0,2025-11-28 12:59:46.024865,12185233242,18.2,1,0
0,2025-11-28 12:59:54.260059,12185233242,18.36,1,0
0,2025-11-28 13:03:11.130579,12184223197,18.35,1,0
0,2025-11-28 13:03:35.509128,12184223197,18.12,1,0
0,2025-11-28 13:03:38.515512,12184223197,18.2,1,0
0,2025-11-28 13:03:44.150056,12184223197,12.37,1,0
0,2025-11-28 13:03:45.260531,12184223197,12.59,1,0
0,2025-11-28 13:03:49.116872,12184223197,18.07,1,0
0,2025-11-28 13:03:53.332228,12184223197,13.06,1,0
0,2025-11-28 13:04:00.261691,12184223197,15.26,1,0
0,2025-11-28 13:05:22.546622,12185233242,13.16,1,0
0,2025-11-28 13:05:30.324344,12185233242,17.38,1,0
0,2025-11-28 13:05:34.411874,1102000232,18.11,1,0
0,2025-11-28 12:58:35.856102,12185233242,18.2,2,0
0,2025-11-28 13:09:05.196278,12185173182,18.39,2,0
0,2025-11-28 13:09:10.161555,12185173182,18.56,2,0
0,2025-11-28 13:09:12.089075,12185173182,18.74,2,0
0,2025-11-28 13:10:10.838371,12184220198,16.97,2,0
0,2025-11-28 13:05:34.618296,12185233242,17.77,1,0
0,2025-11-28 13:10:26.633241,12185173182,18.32,1,0
0,2025-11-28 13:10:18.579999,12184220198,17.09,2,0
0,2025-11-28 13:10:57.104031,12185233242,18.28,2,0
0,2025-11-28 13:10:58.802533,12185233242,17.27,2,0
0,2025-11-28 13:11:01.775012,12185233242,17.61,2,0
0,2025-11-28 13:11:07.426123,12185233242,24.16,2,0
0,2025-11-28 13:11:27.515238,12185233242,18.01,2,0
0,2025-11-28 13:10:34.182396,12185173182,18.14,1,0
0,2025-11-28 13:12:34.202876,12185233242,18.14,1,0
0,2025-11-28 13:11:32.480557,12185233242,18.42,2,0
0,2025-11-28 13:15:07.316074,12185233242,18.04,2,1
0,2025-11-28 13:12:42.340097,12185233242,18.11,1,0
0,2025-11-28 13:15:35.008526,12184220198,16.94,1,0
0,2025-11-28 13:15:42.165275,12184220198,16.19,1,0
0,2025-11-28 13:15:47.198991,12184220198,13.68,1,0
0,2025-11-28 13:15:14.638271,12185233242,25.77,2,0
0,2025-11-28 13:16:12.458747,12185233242,18.01,2,2
0,2025-11-28 13:16:18.404264,12185233242,17.97,2,0
0,2025-11-28 13:16:33.433210,12185233242,17.96,2,1
0,2025-11-28 13:16:37.027049,1102000232,18.2,2,0
0,2025-11-28 13:16:37.233758,12185233242,18.17,2,0
0,2025-11-28 13:17:16.642065,12185233242,17.89,2,0
0,2025-11-28 13:17:20.202810,12185233242,17.86,2,0
0,2025-11-28 13:17:22.685431,12185233242,17.84,2,0
0,2025-11-28 13:17:24.090232,12185233242,17.82,2,0
0,2025-11-28 13:17:30.087030,12185233242,17.76,2,1
0,2025-11-28 13:17:36.053478,12185233242,15.9,2,0
0,2025-11-28 13:17:38.927407,12185233242,17.92,2,1
0,2025-11-28 13:17:48.433473,12185233242,18.16,2,0
0,2025-11-28 13:17:56.331738,12185233242,17.59,2,0
0,2025-11-28 13:17:58.389759,12185233242,18.05,2,0
0,2025-11-28 13:18:03.390141,12185233242,18.01,2,0
0,2025-11-28 13:18:49.359744,12185233242,17.84,2,2
0,2025-11-28 13:18:57.036418,12185233242,25.73,2,0
0,2025-11-28 13:19:06.788407,12185173182,18.38,2,1
0,2025-11-28 13:19:10.610540,12185173182,16.19,2,0
0,2025-11-28 13:20:06.300556,12185233242,17.94,2,1
0,2025-11-28 13:15:50.730827,12184220198,5.6,1,0
0,2025-11-28 13:20:41.093177,12185173182,17.35,1,0
0,2025-11-28 13:21:50.385893,12185233242,18.11,1,3
0,2025-11-28 13:20:09.109917,12185233242,17.9,2,4
0,2025-11-28 13:23:41.316071,12185173182,18.48,2,2
0,2025-11-28 13:23:47.163181,12185173182,18.67,2,0
0,2025-11-28 13:24:12.932206,1102000232,21.85,2,0
0,2025-11-28 13:22:01.627364,12185233242,8.88,1,0
0,2025-11-28 13:26:13.582822,12184220198,16.3,1,0
0,2025-11-28 13:26:18.549997,12184220198,16.95,1,0
0,2025-11-28 13:27:28.841360,12185233242,17.76,1,0
0,2025-11-28 13:27:36.488177,12185233242,17.75,1,0
0,2025-11-28 13:27:47.787546,12185173182,18.56,1,0
0,2025-11-28 13:28:03.244226,12185173182,18.06,1,0
0,2025-11-28 13:24:13.137896,12185173182,25.37,2,11
0,2025-11-28 13:29:51.105742,12185233242,17.99,2,1
0,2025-11-28 13:29:57.051135,12185233242,18.61,2,0
0,2025-11-28 13:30:35.371107,12185233242,17.9,2,3
0,2025-11-28 13:30:46.248925,12185233242,18.21,2,0
0,2025-11-28 13:31:05.228249,12185233242,18.27,2,0
0,2025-11-28 13:31:08.700638,12185233242,17.95,2,0
0,2025-11-28 13:31:12.337495,12185233242,18.17,2,0
0,2025-11-28 13:28:21.427533,12185173182,18.35,1,0
0,2025-11-28 13:31:14.480887,12185233242,13.99,2,6
0,2025-11-28 13:34:30.286286,12185173182,18.41,2,1
0,2025-11-28 13:34:32.867033,12185173182,18.07,2,2
0,2025-11-28 13:37:33.168466,12185233242,18.17,2,0
0,2025-11-28 13:33:38.307835,12185233242,17.26,1,0
0,2025-11-28 13:37:48.303122,1102000232,16.84,1,0
0,2025-11-28 13:37:48.508680,12184220198,16.83,1,0
0,2025-11-28 13:37:59.512214,12184220198,17.41,1,0
0,2025-11-28 13:40:37.704277,12184223197,15.49,1,0
0,2025-11-28 13:40:48.522391,12184223197,17.9,1,0
0,2025-11-28 13:41:03.714261,12185173182,18.44,1,0
0,2025-11-28 13:37:34.475047,12185233242,17.58,2,1
0,2025-11-28 13:41:29.043439,12184220198,16.8,2,0
0,2025-11-28 13:41:15.380669,12185173182,18.0,1,0
0,2025-11-28 13:41:34.391335,12184220198,22.72,2,7
0,2025-11-28 13:41:59.740431,12184220198,15.7,2,0
0,2025-11-28 13:42:58.930155,12184220198,16.9,2,0
0,2025-11-28 13:43:02.848245,12184220198,16.72,2,0
0,2025-11-28 13:43:04.305568,12184220198,11.59,2,0
0,2025-11-28 13:41:37.693058,12185173182,18.38,1,0
0,2025-11-28 13:43:33.946742,12185173182,18.28,1,4
0,2025-11-28 13:43:57.966629,12185173182,18.52,1,0
0,2025-11-28 13:44:02.500194,12185173182,17.09,1,0
0,2025-11-28 13:43:09.564182,12184220198,25.79,2,1
0,2025-11-28 13:45:53.386818,1102000232,18.03,2,0
0,2025-11-28 13:45:53.593022,12185233242,17.83,2,0
0,2025-11-28 13:46:22.672012,12184220198,16.88,2,0
0,2025-11-28 13:44:17.067554,12185173182,18.19,1,0
0,2025-11-28 13:46:27.991964,12184220198,16.89,2,2
0,2025-11-28 13:46:31.525574,12185233242,18.09,1,0
0,2025-11-28 13:46:35.577427,12185233242,18.13,1,0
0,2025-11-28 13:46:39.630237,12185233242,18.1,1,0
0,2025-11-28 13:46:41.623361,12185233242,18.27,1,0
0,2025-11-28 13:46:46.265142,12185233242,18.77,1,0
0,2025-11-28 13:46:47.857927,12185233242,18.37,1,0
0,2025-11-28 13:46:58.470833,12185233242,10.05,1,0
0,2025-11-28 13:47:10.451630,12185233242,18.57,1,0
0,2025-11-28 13:49:08.919422,12184220198,13.51,1,0
0,2025-11-28 13:49:34.275485,1102000232,12.98,1,0
0,2025-11-28 13:46:32.499761,12184220198,17.41,2,0
0,2025-11-28 13:49:35.678403,12185173182,18.59,2,1
0,2025-11-28 13:49:38.324430,12185173182,18.73,2,0
0,2025-11-28 13:49:53.687628,12185173182,18.23,2,1
0,2025-11-28 13:49:57.248284,12185173182,16.87,2,0
0,2025-11-28 13:50:12.835685,12185173182,18.45,2,1
0,2025-11-28 13:50:16.820708,12185173182,17.83,2,0
0,2025-11-28 13:50:21.267842,12185173182,18.3,2,0
0,2025-11-28 13:50:37.190764,12185173182,21.87,2,0
0,2025-11-28 13:50:39.420335,12185173182,17.42,2,0
0,2025-11-28 13:50:43.713888,12185173182,18.36,2,2
0,2025-11-28 13:53:23.176880,12184220198,16.95,2,0
0,2025-11-28 13:53:27.567333,12184220198,16.43,2,2
0,2025-11-28 13:53:34.852024,12184220198,16.86,2,0
0,2025-11-28 13:53:50.182909,12185173182,18.59,2,0
0,2025-11-28 13:55:14.325557,12185173182,18.37,2,1
0,2025-11-28 13:55:16.972275,12185173182,20.95,2,3
0,2025-11-28 13:55:27.881801,1102000232,12.75,2,0
0,2025-11-28 13:49:34.481095,12184220198,12.62,1,0
0,2025-11-28 13:55:28.087718,12185173182,16.72,2,0
