Mode,Start_Time,Animal,Unit
0,2025-12-18 00:00:33.659552,12184170176,4
1,2025-12-18 00:00:34.304115,12183119106,4
followerB,2025-12-18 00:00:34.306201,0,0
sequence,2025-12-18 00:00:34.332441,0,0
0,2025-12-18 00:00:35.052907,12184170176,3
1,2025-12-18 00:00:35.608235,12183119106,3
OPEN,2025-12-18 00:00:55.610538,0,0
0,2025-12-18 00:00:57.980427,12183119106,3
0,2025-12-18 00:01:00.204111,12183119106,4
solo,2025-12-18 00:01:00.205688,0,0
OPEN,2025-12-18 00:01:20.206217,0,0
0,2025-12-18 00:02:43.713272,12184199,4
0,2025-12-18 00:02:47.844402,12184199,3
solo,2025-12-18 00:02:47.846125,0,0
OPEN,2025-12-18 00:03:07.846794,0,0
0,2025-12-18 00:04:25.034850,12184199,3
0,2025-12-18 00:04:28.815372,12184199,4
solo,2025-12-18 00:04:28.817344,0,0
OPEN,2025-12-18 00:04:48.817969,0,0
0,2025-12-18 00:06:22.446800,12183119106,4
0,2025-12-18 00:06:27.059441,12183119106,3
solo,2025-12-18 00:06:27.061730,0,0
OPEN,2025-12-18 00:06:47.062626,0,0
0,2025-12-18 00:06:47.988083,12183119106,3
0,2025-12-18 00:06:48.996179,12183119106,4
solo,2025-12-18 00:06:48.997871,0,0
OPEN,2025-12-18 00:07:09.000345,0,0
0,2025-12-18 00:07:17.248773,12184170176,3
0,2025-12-18 00:07:20.736418,12184170176,4
solo,2025-12-18 00:07:20.737919,0,0
OPEN,2025-12-18 00:07:40.738971,0,0
0,2025-12-18 00:08:33.322683,12184199,4
OPEN,2025-12-18 00:08:53.323105,0,0
0,2025-12-18 00:08:55.996306,12183119106,4
0,2025-12-18 00:08:57.341400,12183119106,3
solo,2025-12-18 00:08:57.342891,0,0
OPEN,2025-12-18 00:09:17.344007,0,0
0,2025-12-18 00:10:02.759471,12184199,3
0,2025-12-18 00:10:11.103806,12184199,4
solo,2025-12-18 00:10:11.105526,0,0
OPEN,2025-12-18 00:10:31.106365,0,0
0,2025-12-18 00:11:08.841728,12183119106,3
0,2025-12-18 00:11:10.755641,12183119106,4
solo,2025-12-18 00:11:10.757132,0,0
OPEN,2025-12-18 00:11:30.758193,0,0
0,2025-12-18 00:13:28.789302,12184199,4
0,2025-12-18 00:13:30.021249,12184199,3
solo,2025-12-18 00:13:30.022811,0,0
OPEN,2025-12-18 00:13:50.121811,0,0
0,2025-12-18 00:15:38.071489,12184199,3
0,2025-12-18 00:15:39.952585,12184170176,4
1,2025-12-18 00:15:44.687311,12184199,4
followerB,2025-12-18 00:15:44.688965,0,0
sequence,2025-12-18 00:15:49.838776,0,0
OPEN,2025-12-18 00:16:09.839840,0,0
0,2025-12-18 00:16:12.598520,12184170176,4
0,2025-12-18 00:16:26.688437,12184170176,3
solo,2025-12-18 00:16:26.690661,0,0
OPEN,2025-12-18 00:16:46.691449,0,0
0,2025-12-18 00:18:14.201288,12184199,4
0,2025-12-18 00:18:19.058750,12184199,3
solo,2025-12-18 00:18:19.060258,0,0
OPEN,2025-12-18 00:18:39.061297,0,0
0,2025-12-18 00:18:53.478367,12184199,3
0,2025-12-18 00:18:55.705826,12184199,4
solo,2025-12-18 00:18:55.707568,0,0
OPEN,2025-12-18 00:19:15.708576,0,0
0,2025-12-18 00:19:24.053008,12184170176,3
0,2025-12-18 00:19:29.160735,12184170176,4
solo,2025-12-18 00:19:29.162855,0,0
OPEN,2025-12-18 00:19:49.163754,0,0
0,2025-12-18 00:21:16.231568,12184170176,4
1,2025-12-18 00:21:18.099392,12183119106,4
followerB,2025-12-18 00:21:18.100974,0,0
sequence,2025-12-18 00:21:18.229593,0,0
0,2025-12-18 00:21:18.996373,12184170176,3
1,2025-12-18 00:21:19.671829,12183119106,3
OPEN,2025-12-18 00:21:39.674004,0,0
0,2025-12-18 00:22:54.689699,12183119106,3
0,2025-12-18 00:22:56.935306,12183119106,4
solo,2025-12-18 00:22:56.937399,0,0
OPEN,2025-12-18 00:23:16.938413,0,0
0,2025-12-18 00:23:51.553253,12184170176,3
0,2025-12-18 00:23:53.472363,12184170176,4
solo,2025-12-18 00:23:53.473836,0,0
OPEN,2025-12-18 00:24:13.474867,0,0
0,2025-12-18 00:24:32.989617,12184260,4
OPEN,2025-12-18 00:24:52.990109,0,0
0,2025-12-18 00:25:29.018506,12183119106,4
0,2025-12-18 00:25:31.209020,12183119106,3
solo,2025-12-18 00:25:31.210745,0,0
OPEN,2025-12-18 00:25:51.211323,0,0
0,2025-12-18 00:26:22.252143,12183119106,3
0,2025-12-18 00:26:23.815313,12183119106,4
solo,2025-12-18 00:26:23.817005,0,0
OPEN,2025-12-18 00:26:43.817599,0,0
0,2025-12-18 00:26:47.904195,12184199,4
0,2025-12-18 00:26:52.113865,12184199,3
solo,2025-12-18 00:26:52.115822,0,0
OPEN,2025-12-18 00:27:12.116693,0,0
0,2025-12-18 00:32:02.197145,12184199,3
0,2025-12-18 00:32:03.820343,12184199,4
solo,2025-12-18 00:32:03.821847,0,0
OPEN,2025-12-18 00:32:23.822450,0,0
