Mode,Start_Time,Animal,Unit
initialize,2025-11-27 12:29:09.124495,0,3
initialize,2025-11-27 12:29:09.124500,0,4
OPEN,2025-11-27 12:29:16.128598,0,0
0,2025-11-27 12:30:56.963832,1111110210210,4
0,2025-11-27 12:31:00.769630,19647231169,3
start Lindzey,2025-11-27 12:31:01.771518,0,0
1,2025-11-27 12:31:04.856084,1111110210210,4
2,2025-11-27 12:31:07.551760,19647231169,4
End Lindzey,2025-11-27 12:31:17.553546,0,0
OPEN,2025-11-27 12:31:27.553889,0,0
initialize,2025-11-27 12:39:26.687102,0,3
initialize,2025-11-27 12:39:26.687106,12183203214,4
OPEN,2025-11-27 12:39:33.699386,0,0
0,2025-11-27 12:41:26.399116,12183203214,4
1,2025-11-27 12:41:30.153190,12183203214,4
2,2025-11-27 12:41:33.124112,12183203214,4
3,2025-11-27 12:41:40.360062,12183203214,4
4,2025-11-27 12:41:44.995779,12183203214,4
5,2025-11-27 12:41:47.718869,12183203214,4
6,2025-11-27 12:41:49.481732,12183203214,4
OPEN,2025-11-27 12:42:09.482199,0,0
0,2025-11-27 12:45:04.894833,12183203214,4
1,2025-11-27 12:45:09.530364,12183203214,4
2,2025-11-27 12:45:13.328037,12183203214,4
OPEN,2025-11-27 12:45:33.328337,0,0
0,2025-11-27 12:45:42.337354,12185143148,4
OPEN,2025-11-27 12:46:02.337811,0,0
0,2025-11-27 12:46:13.753001,12185143148,4
1,2025-11-27 12:46:15.580859,12185143148,4
2,2025-11-27 12:46:43.497350,12185143148,4
0,2025-11-27 12:46:58.675283,12185143148,3
solo,2025-11-27 12:46:58.677216,0,0
1,2025-11-27 12:47:03.441292,12185143148,3
3,2025-11-27 12:47:08.668608,12185143148,4
4,2025-11-27 12:47:12.231433,12185143148,4
5,2025-11-27 12:47:14.744944,12185143148,4
OPEN,2025-11-27 12:47:34.747566,0,0
0,2025-11-27 12:48:28.398369,12185232243,4
1,2025-11-27 12:48:30.748745,12185232243,4
2,2025-11-27 12:48:32.707679,12185232243,4
3,2025-11-27 12:48:36.073633,12185232243,4
4,2025-11-27 12:48:38.126668,12185232243,4
5,2025-11-27 12:48:42.045272,12185232243,4
6,2025-11-27 12:48:45.048408,12185232243,4
7,2025-11-27 12:48:47.953938,12185232243,4
8,2025-11-27 12:48:51.752498,12185232243,4
9,2025-11-27 12:48:54.657977,12185232243,4
10,2025-11-27 12:48:56.542766,12185232243,4
OPEN,2025-11-27 12:49:16.543208,0,0
0,2025-11-27 12:49:18.439030,12185232243,4
1,2025-11-27 12:49:23.825459,12185232243,4
0,2025-11-27 12:49:45.376786,12185232243,3
solo,2025-11-27 12:49:45.378514,0,0
2,2025-11-27 12:50:01.292116,12185232243,4
3,2025-11-27 12:50:03.613117,12185232243,4
4,2025-11-27 12:50:06.048128,12185232243,4
5,2025-11-27 12:50:08.268064,12185232243,4
6,2025-11-27 12:50:13.543037,12185232243,4
7,2025-11-27 12:50:15.064481,12185232243,4
8,2025-11-27 12:50:16.239830,12185232243,4
9,2025-11-27 12:50:17.382445,12185232243,4
10,2025-11-27 12:50:20.132886,12185232243,4
OPEN,2025-11-27 12:50:40.135299,0,0
0,2025-11-27 12:50:46.351399,12185143148,4
1,2025-11-27 12:50:48.538841,12185143148,4
0,2025-11-27 12:51:01.922540,12185143148,3
solo,2025-11-27 12:51:01.924261,0,0
1,2025-11-27 12:51:06.954526,12185143148,3
OPEN,2025-11-27 12:51:36.957049,0,0
0,2025-11-27 12:51:39.883230,12185232243,4
1,2025-11-27 12:51:41.646091,12185232243,4
