Mode,Start_Time,Animal,Weight,Unit,Pellets
5,2025-12-11 23:48:37.576308,12185232243,24.91,1,0
5,2025-12-12 04:15:04.916287,12183221192,25.48,1,1
99,2025-12-12 04:15:13.714391,12183221192,25.71,1,0
5,2025-12-12 04:15:17.333563,12183221192,25.64,1,0
5,2025-12-12 04:15:55.950469,12183221192,25.05,1,1
5,2025-12-12 04:16:04.774198,12183221192,25.84,1,0
5,2025-12-12 04:16:08.555307,12183221192,25.65,1,0
5,2025-12-12 04:16:15.814607,12183221192,23.77,1,1
5,2025-12-12 04:16:23.458268,12183221192,24.27,1,1
5,2025-12-12 04:16:32.852049,12183221192,25.58,1,0
5,2025-12-12 04:16:36.010167,12183221192,25.77,1,0
5,2025-12-12 04:16:40.816569,12183221192,25.75,1,1
5,2025-12-12 04:16:48.131524,12183221192,24.77,1,1
5,2025-12-12 04:16:57.035958,12183221192,24.17,1,0
5,2025-12-12 04:17:00.234710,12183221192,25.88,1,0
99,2025-12-11 23:58:04.782675,121846591,24.52,2,1
5,2025-12-12 04:43:12.701425,12185232243,24.53,2,0
5,2025-12-12 04:51:22.950434,12183203214,25.46,2,1
5,2025-12-12 04:51:33.892928,12183203214,25.07,2,1
5,2025-12-12 04:51:42.477016,12183203214,25.79,2,1
5,2025-12-12 04:51:50.009009,12183203214,25.61,2,1
99,2025-12-12 05:30:14.718210,121846591,23.05,2,1
5,2025-12-12 05:37:15.028602,12185143148,24.3,2,0
5,2025-12-12 05:37:22.979810,12185143148,24.79,2,0
5,2025-12-12 04:17:02.556924,12183221192,25.6,1,0
5,2025-12-12 05:47:30.371184,12185143148,24.74,1,1
5,2025-12-12 05:45:21.048142,12185143148,24.74,2,0
99,2025-12-12 05:53:09.512704,121846591,23.34,2,0
5,2025-12-12 05:47:40.548946,12185143148,25.03,1,0
5,2025-12-12 06:11:01.194388,12185143148,24.68,1,1
5,2025-12-12 06:11:10.885117,12185143148,24.98,1,1
5,2025-12-12 05:53:15.167645,121846591,23.36,2,0
5,2025-12-12 06:11:21.462042,12185143148,25.04,1,0
5,2025-12-12 06:13:02.490581,12185143148,24.78,2,0
5,2025-12-12 06:13:52.958269,12185143148,24.7,1,0
5,2025-12-12 07:10:02.961474,12183203214,25.64,1,1
5,2025-12-12 07:10:14.524214,12183203214,25.94,1,0
5,2025-12-12 07:10:33.768301,12183203214,26.03,1,0
5,2025-12-12 07:11:05.383912,12183221192,25.57,1,0
5,2025-12-12 07:11:21.931094,12183221192,25.69,1,0
5,2025-12-12 07:11:23.883601,12183221192,25.6,1,0
99,2025-12-12 07:11:25.450911,12183221192,25.83,1,0
5,2025-12-12 07:06:53.395490,12183203214,25.82,2,0
