initialize,2025-11-28 12:41:40.113283,0,-0.17,1,0
initialize,2025-11-28 12:41:40.314091,0,-0.1,2,0
0,2025-11-28 12:41:40.314091,0,-0.1,2,0
0,2025-11-28 12:49:19.012040,12184260,17.16,2,0
0,2025-11-28 12:49:23.859593,12184260,17.35,2,0
0,2025-11-28 12:49:32.638873,12184260,13.23,2,0
0,2025-11-28 12:53:36.854508,12186161185,16.13,2,0
0,2025-11-28 12:41:40.113283,0,-0.17,1,0
0,2025-11-28 13:02:00.752696,12186161185,16.86,1,0
0,2025-11-28 13:04:43.169473,12184260,11.48,1,1
0,2025-11-28 13:00:53.918213,12184260,16.78,2,0
0,2025-11-28 13:07:40.267857,12184260,16.93,2,1
0,2025-11-28 13:07:50.971473,12184260,15.12,2,1
0,2025-11-28 13:10:50.880102,12184260,25.68,2,1
0,2025-11-28 13:18:26.913575,12186161185,16.48,2,0
0,2025-11-28 13:18:30.016484,12186161185,16.48,2,0
0,2025-11-28 13:18:31.813137,12186161185,16.5,2,0
0,2025-11-28 13:21:55.993862,12186161185,21.79,2,0
0,2025-11-28 13:22:03.431130,12186161185,19.39,2,0
0,2025-11-28 13:26:51.619298,12183119106,17.3,2,0
0,2025-11-28 13:05:13.032081,12184260,17.27,1,1
0,2025-11-28 13:29:27.211071,12186161185,25.1,1,0
0,2025-11-28 13:29:30.116613,12186161185,17.13,1,1
0,2025-11-28 13:29:40.304185,12186161185,16.29,1,1
0,2025-11-28 13:29:56.430208,12186161185,13.13,1,1
0,2025-11-28 13:30:13.770367,12186161185,18.26,1,0
0,2025-11-28 13:26:54.297627,12183119106,17.41,2,0
0,2025-11-28 13:30:26.369491,12186161185,17.35,1,1
0,2025-11-28 13:33:32.519889,12186161185,20.18,1,1
0,2025-11-28 13:33:54.250764,12186161185,15.92,1,0
0,2025-11-28 13:33:57.091232,12186161185,16.81,1,0
0,2025-11-28 13:30:56.079968,12184260,15.05,2,0
0,2025-11-28 13:43:16.735677,12183119106,17.32,2,0
0,2025-11-28 13:41:09.135055,12184260,16.62,1,1
0,2025-11-28 13:44:06.588636,12184260,17.19,1,0
0,2025-11-28 13:44:18.345813,12184260,17.16,1,1
0,2025-11-28 13:44:31.474304,12184260,17.14,1,2
0,2025-11-28 13:44:54.041676,12184260,17.24,1,0
0,2025-11-28 13:46:04.071538,12186161185,21.53,1,1
0,2025-11-28 13:46:26.077396,12186161185,15.89,1,0
0,2025-11-28 13:46:40.614759,12186161185,16.01,1,0
0,2025-11-28 13:47:27.399528,1102000232,16.41,1,0
0,2025-11-28 13:47:27.604363,12184260,17.18,1,0
0,2025-11-28 13:43:18.336438,12183119106,16.94,2,0
0,2025-11-28 13:55:28.693808,12186161185,15.13,2,0
0,2025-11-28 13:55:34.313556,1102000232,16.62,2,0
0,2025-11-28 13:55:34.519398,12186161185,16.65,2,0
0,2025-11-28 13:55:50.029651,12186161185,17.88,2,0
0,2025-11-28 13:55:56.036213,12186161185,18.08,2,0
0,2025-11-28 13:56:07.107371,12186161185,42.6,2,0
0,2025-11-28 13:57:20.467261,12184260,16.93,2,0
0,2025-11-28 14:04:15.324031,12186161185,16.7,2,0
0,2025-11-28 14:06:10.561359,12184260,17.31,2,0
0,2025-11-28 13:47:42.119690,12184260,17.21,1,12
0,2025-11-28 14:08:59.382026,12183119106,17.58,1,2
0,2025-11-28 14:06:18.449993,12184260,16.63,2,1
0,2025-11-28 14:14:13.333675,12183119106,15.73,2,0
0,2025-11-28 14:14:14.444379,12183119106,17.26,2,0
0,2025-11-28 14:14:19.453139,12183119106,14.88,2,0
0,2025-11-28 14:20:26.111591,12186161185,16.82,2,0
0,2025-11-28 14:20:26.699373,12186161185,17.0,2,0
0,2025-11-28 14:23:45.930166,12184260,17.07,2,0
0,2025-11-28 14:23:57.143262,12184260,18.88,2,0
0,2025-11-28 14:24:45.972783,12183119106,17.14,2,0
0,2025-11-28 14:24:53.901585,12183119106,19.08,2,0
0,2025-11-28 14:24:59.307061,12183119106,33.35,2,0
0,2025-11-28 14:12:46.631193,12183119106,17.43,1,13
0,2025-11-28 14:35:36.633689,12186161185,20.74,1,1
0,2025-11-28 14:36:04.960778,12184260,16.65,1,2
0,2025-11-28 14:36:25.246741,12184260,16.63,1,1
0,2025-11-28 14:36:40.236748,12184260,16.91,1,0
0,2025-11-28 14:36:58.691800,12184260,16.74,1,0
0,2025-11-28 14:37:03.742278,12184260,16.57,1,2
0,2025-11-28 14:37:56.893361,12184260,17.03,1,0
0,2025-11-28 14:38:04.745695,12184260,17.11,1,0
0,2025-11-28 14:38:25.416250,12186161185,17.14,1,1
0,2025-11-28 14:25:02.181633,12183119106,26.03,2,0
0,2025-11-28 14:44:00.823475,12183119106,17.14,2,0
0,2025-11-28 14:45:24.023179,1102000232,18.45,2,0
0,2025-11-28 14:45:24.229416,12183119106,20.7,2,0
0,2025-11-28 14:45:27.746593,12183119106,17.75,2,0
0,2025-11-28 14:45:54.759562,12186161185,15.45,2,0
0,2025-11-28 14:46:13.280354,12186161185,16.88,2,0
0,2025-11-28 14:48:33.520481,12184260,16.98,2,0
0,2025-11-28 14:48:43.193780,12184260,16.93,2,0
0,2025-11-28 14:50:30.382309,12186161185,16.37,2,0
0,2025-11-28 14:51:11.987869,12186161185,18.38,2,0
0,2025-11-28 14:51:19.167458,12186161185,23.07,2,0
0,2025-11-28 14:55:54.127150,121835839,17.16,2,0
0,2025-11-28 14:56:00.235306,121835839,17.89,2,0
0,2025-11-28 15:00:24.319670,121835839,12.36,2,0
0,2025-11-28 15:00:25.430554,121835839,13.76,2,0
0,2025-11-28 15:00:27.128811,121835839,17.47,2,0
0,2025-11-28 15:00:33.553909,121835839,15.86,2,0
0,2025-11-28 15:01:23.603364,12184260,16.65,2,0
0,2025-11-28 15:01:35.086434,12184260,18.54,2,0
0,2025-11-28 15:01:53.853332,12186161185,16.75,2,0
0,2025-11-28 15:02:04.468728,12186161185,15.44,2,0
0,2025-11-28 15:02:06.626450,12186161185,15.02,2,0
0,2025-11-28 15:02:19.513007,1102000232,16.61,2,0
0,2025-11-28 14:38:41.536088,12186161185,17.27,1,5
0,2025-11-28 15:04:47.099457,12183119106,14.99,1,0
0,2025-11-28 15:05:16.285571,12183119106,16.89,1,0
0,2025-11-28 15:09:06.912506,12183119106,17.19,1,0
