Mode,Start_Time,Animal,Weight,Unit,Pellets
1,2026-02-09 23:53:26.968908,12184229255,19.95,2,1
1,2026-02-10 00:06:21.167035,12184229255,19.54,2,1
1,2026-02-10 00:06:27.862765,12184229255,20.31,2,2
1,2026-02-10 00:06:35.760288,12184229255,20.34,2,0
1,2026-02-10 00:06:41.995630,12184229255,20.35,2,1
1,2026-02-10 00:06:50.320323,12184229255,20.14,2,1
1,2026-02-10 00:06:58.612527,12184229255,20.28,2,1
1,2026-02-10 00:07:10.071243,12184229255,20.12,2,1
1,2026-02-10 00:07:19.735171,12184229255,18.8,2,1
1,2026-02-10 00:07:29.300995,12184229255,20.2,2,2
1,2026-02-10 00:07:37.527533,12184229255,20.31,2,1
1,2026-02-10 00:07:47.517044,12184229255,20.37,2,0
1,2026-02-10 00:13:23.749981,121868864,17.18,2,0
1,2026-02-10 00:13:33.054016,121868864,17.94,2,1
1,2026-02-10 00:13:42.071247,121868864,17.88,2,1
1,2026-02-10 00:13:52.115357,121868864,18.31,2,1
1,2026-02-10 00:14:03.063006,121868864,18.03,2,1
1,2026-02-10 00:14:13.803882,121868864,17.49,2,1
1,2026-02-10 00:14:27.743819,121868864,17.33,2,1
1,2026-02-10 00:14:41.825242,121868864,18.69,2,2
1,2026-02-09 23:34:41.098203,121868864,17.36,1,0
1,2026-02-10 00:14:55.023606,121868864,17.96,2,0
1,2026-02-10 00:17:00.684222,121835839,17.5,2,6
1,2026-02-10 00:30:24.188007,12184229255,18.77,2,2
1,2026-02-10 00:30:34.174474,12184229255,20.38,2,0
1,2026-02-10 00:30:42.238664,12184229255,20.21,2,1
1,2026-02-10 00:30:51.542755,12184229255,20.33,2,1
1,2026-02-10 00:31:00.945827,12184229255,20.35,2,1
1,2026-02-10 00:31:09.889688,12184229255,19.41,2,1
1,2026-02-10 00:31:20.957092,12184229255,20.15,2,1
1,2026-02-10 00:31:30.652988,12184229255,19.92,2,1
1,2026-02-10 00:43:57.987317,12183128157,17.95,2,4
