Mode,Start_Time,Animal,Weight,Unit,Pellets
3,2026-03-17 22:50:29.600434,121839170,19.89,2,1
3,2026-03-17 22:48:24.355172,121839170,20.62,1,1
3,2026-03-18 00:43:22.202297,121836132,18.58,1,1
3,2026-03-18 00:11:15.624474,12186133157,19.53,2,0
3,2026-03-18 00:45:01.388811,121836132,18.36,2,1
3,2026-03-18 00:45:38.122730,121836132,18.3,2,1
3,2026-03-18 00:44:00.787800,121836132,18.3,1,1
3,2026-03-18 00:45:47.836106,121836132,18.5,2,1
3,2026-03-18 00:47:15.209934,121836132,18.62,1,1
3,2026-03-18 00:47:54.841503,1218496122,19.89,2,0
3,2026-03-18 00:49:33.536777,1218496122,19.6,2,1
3,2026-03-18 00:48:51.333660,1218496122,17.36,1,1
3,2026-03-18 00:50:41.292226,1218496122,19.81,1,1
3,2026-03-18 00:51:10.802337,1218496122,19.39,1,1
3,2026-03-18 00:51:42.994063,1218496122,19.43,1,5
3,2026-03-18 00:54:46.653531,121859271,19.98,1,5
3,2026-03-18 00:55:53.088060,121859271,20.23,1,5
3,2026-03-18 00:56:30.866881,121836132,18.56,1,1
3,2026-03-18 00:57:05.330354,121836132,18.78,1,4
3,2026-03-18 01:04:44.775613,1218496122,18.04,1,5
3,2026-03-18 01:06:27.548894,1218496122,16.46,1,0
3,2026-03-18 01:07:28.574207,121839170,17.53,1,1
3,2026-03-18 01:08:15.458502,121839170,20.28,1,1
3,2026-03-18 01:08:38.118872,121839170,20.26,1,3
3,2026-03-18 01:13:51.214707,1218496122,20.16,1,4
3,2026-03-18 02:40:04.795479,12186133157,19.09,1,4
3,2026-03-18 02:46:31.303003,121836132,17.55,1,1
3,2026-03-18 02:51:32.862763,121859271,19.7,1,4
3,2026-03-18 02:55:41.074606,121859271,19.9,1,5
3,2026-03-18 03:10:22.591792,121839170,17.47,1,2
3,2026-03-18 03:12:29.731767,121839170,20.93,1,4
3,2026-03-18 03:17:39.624922,121839170,20.04,1,5
3,2026-03-18 03:23:57.731817,121859271,19.27,1,6
3,2026-03-18 03:24:45.768471,121859271,20.31,1,0
