Mode,Start_Time,Animal,Weight,Unit,Pellets
2,2025-12-17 23:35:06.262488,12185232243,25.86,1,1
2,2025-12-18 00:01:31.950302,12185143148,25.53,1,0
2,2025-12-18 00:01:52.274426,12185232243,25.93,1,1
2,2025-12-18 00:01:57.637163,12185232243,25.63,1,1
2,2025-12-18 00:02:06.375306,12185232243,25.8,1,1
2,2025-12-18 00:02:17.714637,12185232243,25.81,1,1
2,2025-12-18 00:02:25.552305,12185232243,25.71,1,1
2,2025-12-18 00:02:37.616254,12185232243,25.84,1,1
2,2025-12-18 00:02:48.484869,12185232243,25.93,1,1
2,2025-12-18 00:03:00.581055,12185232243,25.9,1,1
2,2025-12-18 00:03:09.879251,12185232243,25.79,1,0
2,2025-12-18 00:03:57.234008,121846591,25.31,1,1
2,2025-12-18 00:04:04.781573,121846591,25.3,1,1
2,2025-12-18 00:04:12.128427,121846591,25.03,1,1
2,2025-12-18 00:04:15.156273,121846591,25.33,1,1
2,2025-12-18 00:04:22.154962,121846591,24.71,1,1
2,2025-12-18 00:04:29.535575,121846591,24.29,1,1
2,2025-12-18 00:04:39.039329,121846591,25.45,1,1
2,2025-12-18 00:05:01.640527,12185143148,26.68,1,1
2,2025-12-18 00:05:10.795581,12185143148,25.62,1,1
2,2025-12-18 00:05:20.514577,12185143148,26.18,1,0
2,2025-12-18 00:05:33.040777,12185143148,26.05,1,1
2,2025-12-18 00:05:44.987667,12185143148,26.09,1,1
2,2025-12-18 00:05:53.273065,12185143148,26.11,1,1
2,2025-12-17 23:15:09.288162,121846591,24.95,2,2
2,2025-12-18 00:05:53.273065,12185143148,26.11,1,0
2,2025-12-17 23:15:09.288162,121846591,24.95,2,0
