Mode,Start_Time,Animal,Weight,Unit,Pellets
7,2025-08-09 23:54:56.428547,1111111120121,17.86,1,0
7,2025-08-10 00:02:02.526699,1111111140141,17.67,1,1
7,2025-08-10 00:02:05.552194,1111111140141,17.66,1,0
7,2025-08-09 23:41:12.984875,1111111140141,17.62,4,0
7,2025-08-10 00:04:55.175359,1111111120121,18.09,4,0
7,2025-08-10 00:05:03.827254,1111111120121,18.61,4,0
7,2025-08-10 00:05:05.746074,1102000232,19.01,4,0
7,2025-08-10 00:05:05.953263,1111111120121,17.9,4,0
7,2025-08-10 00:08:05.951281,1111111140141,17.8,4,0
7,2025-08-10 00:02:11.552711,1111111140141,17.81,1,0
7,2025-08-10 00:11:40.188646,1111111140141,17.66,1,1
7,2025-08-09 23:52:56.203438,1111111120121,17.67,2,0
7,2025-08-10 02:34:33.309117,11111112223,18.23,2,0
7,2025-08-10 00:11:44.053649,1111111140141,17.67,1,0
7,2025-08-10 05:17:29.068534,1111110189189,17.01,1,1
7,2025-08-10 02:34:35.334600,11111112223,18.13,2,0
7,2025-08-10 06:22:08.202417,11111112223,18.07,2,0
7,2025-08-09 23:54:28.577895,1111111120121,17.73,3,0
7,2025-08-10 06:24:09.428170,11111112223,18.01,3,1
7,2025-08-10 05:17:33.989124,1111110189189,17.07,1,0
7,2025-08-10 06:24:32.883141,11111112223,18.03,1,1
7,2025-08-10 06:25:05.448526,11111112223,17.83,1,1
7,2025-08-10 06:22:10.750581,11111112223,18.44,2,0
7,2025-08-10 06:24:16.421244,11111112223,17.77,3,0
7,2025-08-10 00:08:17.541654,1111111140141,17.94,4,0
