Mode,Start_Time,Animal,Unit
0,2025-12-19 00:02:37.618620,12184240234,4
0,2025-12-19 00:02:38.385963,12184240234,3
OPEN,2025-12-19 00:02:58.386646,0,0
0,2025-12-19 00:03:45.766717,12184255229,4
0,2025-12-19 00:03:48.131176,12184255229,3
OPEN,2025-12-19 00:04:08.132398,0,0
0,2025-12-19 00:08:54.912121,12184255229,3
0,2025-12-19 00:08:56.769819,12184255229,4
solo,2025-12-19 00:08:56.980327,0,0
OPEN,2025-12-19 00:09:16.981063,0,0
0,2025-12-19 00:10:01.578455,121856491,3
0,2025-12-19 00:10:03.766446,121856491,4
solo,2025-12-19 00:10:04.032010,0,0
OPEN,2025-12-19 00:10:24.032872,0,0
0,2025-12-19 00:10:24.857498,121856491,4
0,2025-12-19 00:10:26.393654,121856491,3
1,2025-12-19 00:10:31.564510,121856491,3
1,2025-12-19 00:10:33.337818,121856491,4
solo,2025-12-19 00:10:33.585830,0,0
OPEN,2025-12-19 00:10:53.586457,0,0
0,2025-12-19 00:11:15.817164,121856491,4
0,2025-12-19 00:11:20.060867,121856491,3
1,2025-12-19 00:11:22.358687,121856491,3
2,2025-12-19 00:11:30.232709,121856491,3
1,2025-12-19 00:11:31.769484,121856491,4
solo,2025-12-19 00:11:31.967503,0,0
OPEN,2025-12-19 00:11:51.968085,0,0
0,2025-12-19 00:12:08.523859,12184255229,4
0,2025-12-19 00:12:13.586337,12184255229,3
OPEN,2025-12-19 00:12:33.586893,0,0
0,2025-12-19 00:13:32.354773,121856491,4
0,2025-12-19 00:13:42.042958,121856491,3
OPEN,2025-12-19 00:14:02.043607,0,0
0,2025-12-19 00:16:01.739556,121858776,4
0,2025-12-19 00:16:04.118337,121858776,3
OPEN,2025-12-19 00:16:24.118870,0,0
0,2025-12-19 00:21:02.836446,121858776,3
0,2025-12-19 00:21:04.360900,121858776,4
solo,2025-12-19 00:21:04.600757,0,0
OPEN,2025-12-19 00:21:24.601521,0,0
0,2025-12-19 00:22:05.923049,121858776,4
1,2025-12-19 00:22:07.975352,121858776,4
0,2025-12-19 00:22:15.713362,121858776,3
1,2025-12-19 00:22:16.464408,121858776,3
OPEN,2025-12-19 00:22:36.465337,0,0
0,2025-12-19 00:25:53.165502,121858776,3
0,2025-12-19 00:25:57.253612,121858776,4
solo,2025-12-19 00:25:57.980994,0,0
OPEN,2025-12-19 00:26:17.981621,0,0
0,2025-12-19 00:26:42.411469,121858776,4
0,2025-12-19 00:26:45.322884,121858776,3
OPEN,2025-12-19 00:27:05.323478,0,0
0,2025-12-19 00:27:48.207712,121856491,3
0,2025-12-19 00:27:49.522982,121856491,4
solo,2025-12-19 00:27:49.727548,0,0
OPEN,2025-12-19 00:28:09.728663,0,0
0,2025-12-19 00:28:32.222649,121856491,4
0,2025-12-19 00:28:33.528813,121856491,3
OPEN,2025-12-19 00:28:53.529424,0,0
0,2025-12-19 00:28:58.135648,121858776,3
0,2025-12-19 00:29:04.649484,121858776,4
solo,2025-12-19 00:29:05.106268,0,0
OPEN,2025-12-19 00:29:25.106904,0,0
0,2025-12-19 00:32:02.433137,121856491,3
0,2025-12-19 00:32:03.901049,121856491,4
solo,2025-12-19 00:32:04.036399,0,0
OPEN,2025-12-19 00:32:24.037200,0,0
0,2025-12-19 00:32:35.154439,121856491,4
1,2025-12-19 00:32:36.362539,121858776,4
followerB,2025-12-19 00:32:36.364876,0,0
0,2025-12-19 00:32:37.662309,121858776,3
OPEN,2025-12-19 00:32:57.663013,0,0
0,2025-12-19 00:33:02.649689,121856491,4
0,2025-12-19 00:33:03.967271,121856491,3
1,2025-12-19 00:33:10.763372,121856491,3
1,2025-12-19 00:33:11.798158,121856491,4
