Mode,Start_Time,Animal,Unit
0,2025-12-18 00:01:00.529537,12185233242,4
0,2025-12-18 00:01:03.429143,12185233242,3
OPEN,2025-12-18 00:01:23.429813,0,0
0,2025-12-18 00:01:37.252393,12185233242,3
0,2025-12-18 00:01:43.073718,12185233242,4
1,2025-12-18 00:01:46.187063,121868072,3
followerA,2025-12-18 00:01:46.188853,0,0
1,2025-12-18 00:01:47.733473,121868072,4
OPEN,2025-12-18 00:02:07.734007,0,0
0,2025-12-18 00:03:24.755288,12185233242,4
1,2025-12-18 00:03:26.418951,12185233242,4
OPEN,2025-12-18 00:03:46.419439,0,0
0,2025-12-18 00:05:35.192691,12184223197,4
OPEN,2025-12-18 00:05:55.193216,0,0
0,2025-12-18 00:07:27.735459,121868072,4
0,2025-12-18 00:07:30.102751,121868072,3
OPEN,2025-12-18 00:07:50.103455,0,0
0,2025-12-18 00:10:40.519635,121868072,3
0,2025-12-18 00:10:42.079163,121868072,4
OPEN,2025-12-18 00:11:02.079600,0,0
0,2025-12-18 00:13:11.677192,121868072,4
0,2025-12-18 00:13:13.814995,12185233242,3
1,2025-12-18 00:13:15.255478,12185233242,3
2,2025-12-18 00:13:15.774028,121868072,3
followerA,2025-12-18 00:13:15.775801,0,0
3,2025-12-18 00:13:19.031033,12185233242,3
4,2025-12-18 00:13:22.820382,12185233242,3
5,2025-12-18 00:13:31.755171,12184223197,3
followerA,2025-12-18 00:13:31.756877,0,0
1,2025-12-18 00:13:33.563854,121868072,4
2,2025-12-18 00:13:35.480100,12185233242,4
3,2025-12-18 00:13:38.094831,12184223197,4
OPEN,2025-12-18 00:13:58.095290,0,0
0,2025-12-18 00:14:30.041327,12184223197,4
0,2025-12-18 00:14:38.498478,12184223197,3
1,2025-12-18 00:14:40.295325,12184223197,3
2,2025-12-18 00:14:43.235127,12184223197,3
3,2025-12-18 00:14:45.358288,12184223197,3
OPEN,2025-12-18 00:15:05.358813,0,0
0,2025-12-18 00:15:26.133180,12184223197,3
0,2025-12-18 00:15:32.578625,12184223197,4
OPEN,2025-12-18 00:15:52.579108,0,0
0,2025-12-18 00:22:46.358384,121868072,3
0,2025-12-18 00:22:48.565315,121868072,4
OPEN,2025-12-18 00:23:08.565826,0,0
0,2025-12-18 00:26:59.456214,121868072,4
0,2025-12-18 00:27:00.979246,121868072,3
OPEN,2025-12-18 00:27:20.979904,0,0
0,2025-12-18 00:29:18.650766,121868072,3
0,2025-12-18 00:29:20.537065,121868072,4
1,2025-12-18 00:29:30.737593,12184220198,4
1,2025-12-18 00:29:35.597421,12184220198,3
followerA,2025-12-18 00:29:35.599136,0,0
OPEN,2025-12-18 00:29:55.599929,0,0
0,2025-12-18 00:31:29.906430,121868072,4
0,2025-12-18 00:31:32.912232,121868072,3
OPEN,2025-12-18 00:31:52.913259,0,0
0,2025-12-18 00:31:59.336602,121868072,3
0,2025-12-18 00:32:01.253821,121868072,4
OPEN,2025-12-18 00:32:21.254291,0,0
0,2025-12-18 00:32:29.737913,12184220198,3
0,2025-12-18 00:32:38.174481,12184220198,4
OPEN,2025-12-18 00:32:58.174928,0,0
0,2025-12-18 00:35:14.525271,121868072,4
0,2025-12-18 00:35:16.237309,121868072,3
OPEN,2025-12-18 00:35:36.238439,0,0
0,2025-12-18 00:38:12.055222,121868072,3
0,2025-12-18 00:38:13.748072,121868072,4
OPEN,2025-12-18 00:38:33.749778,0,0
0,2025-12-18 00:39:31.805755,121868072,4
0,2025-12-18 00:39:33.487071,121868072,3
OPEN,2025-12-18 00:39:53.487465,0,0
0,2025-12-18 00:42:18.055463,121868072,3
0,2025-12-18 00:42:19.633083,121868072,4
OPEN,2025-12-18 00:42:39.633580,0,0
0,2025-12-18 00:44:02.113533,12184223197,4
1,2025-12-18 00:44:04.690830,12184223197,4
0,2025-12-18 00:44:08.657364,12184223197,3
OPEN,2025-12-18 00:44:28.657947,0,0
0,2025-12-18 00:46:49.935996,12184223197,3
OPEN,2025-12-18 00:47:09.936698,0,0
0,2025-12-18 00:49:31.287009,121868072,3
0,2025-12-18 00:49:33.039639,121868072,4
OPEN,2025-12-18 00:49:53.040147,0,0
0,2025-12-18 00:50:36.015931,12184220198,4
0,2025-12-18 00:50:38.913069,12184220198,3
OPEN,2025-12-18 00:50:58.914046,0,0
0,2025-12-18 00:51:46.235455,12184220198,3
0,2025-12-18 00:51:50.450385,12184220198,4
OPEN,2025-12-18 00:52:10.450866,0,0
0,2025-12-18 00:55:36.582064,121868072,4
0,2025-12-18 00:55:38.313415,121868072,3
1,2025-12-18 00:55:42.545129,12184223197,3
followerA,2025-12-18 00:55:42.546921,0,0
OPEN,2025-12-18 00:56:02.547432,0,0
0,2025-12-18 00:56:12.668577,12184223197,3
0,2025-12-18 00:56:15.762609,12184223197,4
1,2025-12-18 00:56:24.793047,12184220198,4
1,2025-12-18 00:56:28.423604,12184220198,3
followerA,2025-12-18 00:56:28.425627,0,0
OPEN,2025-12-18 00:56:48.426170,0,0
0,2025-12-18 01:03:07.073941,121868072,3
0,2025-12-18 01:03:08.923395,121868072,4
OPEN,2025-12-18 01:03:28.924102,0,0
0,2025-12-18 01:07:09.499379,12184223197,4
1,2025-12-18 01:07:15.015526,121868072,4
followerB,2025-12-18 01:07:15.017258,0,0
0,2025-12-18 01:07:19.893459,121868072,3
OPEN,2025-12-18 01:07:39.894088,0,0
0,2025-12-18 01:07:41.753398,12184220198,3
0,2025-12-18 01:07:43.893945,12184220198,4
OPEN,2025-12-18 01:08:03.894379,0,0
0,2025-12-18 01:08:07.079169,121868072,3
0,2025-12-18 01:08:08.823367,121868072,4
OPEN,2025-12-18 01:08:28.824022,0,0
0,2025-12-18 01:15:47.485837,121868072,4
0,2025-12-18 01:15:50.390380,121868072,3
OPEN,2025-12-18 01:16:10.391038,0,0
0,2025-12-18 01:17:47.629820,12184223197,3
0,2025-12-18 01:17:56.607363,12184220198,4
