initialize,2025-10-21 12:07:04.482334,0,-0.08,1,0
initialize,2025-10-21 12:07:04.684284,0,-0.1,2,0
9,2025-10-21 12:07:04.482334,0,-0.08,1,0
9,2025-10-21 12:14:52.222293,121833859,24.06,1,0
9,2025-10-21 12:15:06.035460,12185199220,22.21,1,0
9,2025-10-21 12:15:16.760317,12184189167,24.5,1,0
9,2025-10-21 12:15:23.466547,12184189167,24.45,1,1
9,2025-10-21 12:15:35.638885,12185199220,22.64,1,1
9,2025-10-21 12:15:46.598321,12185199220,22.74,1,1
9,2025-10-21 12:15:56.371056,121833859,24.12,1,1
9,2025-10-21 12:16:05.419396,121833859,24.1,1,0
9,2025-10-21 12:16:13.467978,121833859,23.59,1,1
9,2025-10-21 12:16:20.138200,121833859,24.52,1,1
9,2025-10-21 12:16:27.486370,121833859,24.27,1,1
9,2025-10-21 12:16:34.614351,121833859,24.88,1,1
9,2025-10-21 12:16:55.862182,12184189167,24.38,1,1
9,2025-10-21 12:17:05.170676,12184189167,24.42,1,1
9,2025-10-21 12:17:13.011478,12184189167,24.32,1,1
9,2025-10-21 12:17:21.070746,12184189167,24.57,1,1
9,2025-10-21 12:17:28.771070,12184189167,24.42,1,1
9,2025-10-21 12:17:36.715259,12184189167,24.12,1,1
9,2025-10-21 12:17:45.424878,12184189167,25.01,1,1
9,2025-10-21 12:17:53.989779,12184189167,24.31,1,0
9,2025-10-21 12:18:01.156400,12184189167,24.3,1,1
9,2025-10-21 12:18:08.929769,12184189167,24.15,1,1
9,2025-10-21 12:20:09.641190,12185199220,22.54,1,1
9,2025-10-21 12:20:19.808159,12185199220,22.79,1,1
9,2025-10-21 12:20:26.800341,12185199220,22.7,1,1
9,2025-10-21 12:20:35.272262,12185199220,22.54,1,1
9,2025-10-21 12:20:45.039254,12185199220,22.72,1,1
9,2025-10-21 12:20:53.138610,12185199220,22.61,1,1
9,2025-10-21 12:20:59.896753,12185199220,22.34,1,1
9,2025-10-21 12:21:06.549632,12185199220,22.92,1,1
9,2025-10-21 12:21:16.681260,12185199220,22.64,1,1
9,2025-10-21 12:21:25.783627,12185199220,22.34,1,1
9,2025-10-21 12:21:34.811773,12185199220,22.24,1,1
9,2025-10-21 12:21:43.163549,12185199220,22.63,1,1
9,2025-10-21 12:21:58.458454,12185199220,22.82,1,0
9,2025-10-21 12:22:50.416200,12184102124,24.58,1,1
9,2025-10-21 12:22:55.857741,12184102124,24.32,1,1
9,2025-10-21 12:23:09.414410,12185199220,22.61,1,1
9,2025-10-21 12:23:24.362419,12185199220,22.46,1,1
9,2025-10-21 12:23:34.174778,12185199220,22.46,1,1
9,2025-10-21 12:24:46.368310,12185199220,22.72,1,1
9,2025-10-21 12:25:02.223482,12185199220,22.33,1,1
9,2025-10-21 12:25:09.005202,12185199220,22.49,1,1
9,2025-10-21 12:25:16.462450,12185199220,22.27,1,1
9,2025-10-21 12:25:25.554446,12185199220,22.99,1,1
9,2025-10-21 12:25:39.261132,12185199220,22.96,1,0
9,2025-10-21 12:25:46.948119,12184102124,24.89,1,2
9,2025-10-21 12:25:52.390526,12184102124,25.51,1,1
9,2025-10-21 12:25:58.665764,12184102124,24.28,1,2
9,2025-10-21 12:26:05.202248,12184102124,25.24,1,0
9,2025-10-21 12:26:14.558787,12184102124,24.88,1,1
9,2025-10-21 12:26:20.573968,12184102124,38.0,1,1
9,2025-10-21 12:26:26.549748,12184102124,25.26,1,1
9,2025-10-21 12:26:36.302905,121835736,23.88,1,1
9,2025-10-21 12:26:43.323470,121835736,24.82,1,0
