Mode,Start_Time,Animal,Weight,Unit,Pellets
initialize,2025-11-08 08:17:04.083501,0,-0.04,1,0
initialize,2025-11-08 08:17:04.284883,0,-0.09,2,0
initialize,2025-11-08 10:57:30.752718,0,0.05,1,0
initialize,2025-11-08 10:57:30.953183,0,0.02,2,0
5,2025-11-08 10:57:30.752718,0,0.05,1,0
5,2025-11-08 10:57:31.179261,12184189167,0.04,1,0
5,2025-11-08 10:57:31.443171,12185199220,0.05,1,0
5,2025-11-08 10:57:31.652098,12185199220,0.03,1,0
5,2025-11-08 10:57:31.857882,12185199220,0.05,1,0
5,2025-11-08 10:57:30.953183,0,0.02,2,0
5,2025-11-08 11:24:38.365011,12184102124,23.69,2,1
5,2025-11-08 11:25:45.979817,12184102124,24.07,2,1
5,2025-11-08 11:25:55.261475,12184102124,23.92,2,1
5,2025-11-08 10:57:32.064428,121835736,0.03,1,0
5,2025-11-08 11:27:43.267013,12184102124,23.5,1,2
5,2025-11-08 11:27:50.736739,12184102124,24.87,1,1
5,2025-11-08 11:27:56.320490,12184102124,24.52,1,1
5,2025-11-08 11:28:03.132420,12184102124,24.8,1,0
5,2025-11-08 11:28:10.054602,12184102124,24.7,1,1
5,2025-11-08 11:28:17.366039,12184102124,24.18,1,0
5,2025-11-08 11:28:24.575462,12184102124,23.91,1,1
5,2025-11-08 11:29:15.597192,121833859,23.22,1,1
5,2025-11-08 11:29:23.926235,121833859,23.63,1,1
5,2025-11-08 11:30:38.181856,121833859,22.95,1,2
5,2025-11-08 11:30:47.626316,121833859,23.23,1,0
5,2025-11-08 11:30:54.139499,121833859,23.11,1,1
5,2025-11-08 11:31:02.639322,121833859,23.06,1,1
5,2025-11-08 11:31:12.519340,12184102124,23.3,1,1
5,2025-11-08 11:31:16.119139,12184102124,24.28,1,1
5,2025-11-08 11:31:39.407274,12184102124,22.86,1,1
5,2025-11-08 11:31:45.774515,12184102124,23.33,1,1
5,2025-11-08 11:31:51.603557,12184102124,23.94,1,2
5,2025-11-08 11:31:59.671256,12184102124,23.91,1,1
5,2025-11-08 11:32:03.389056,12184102124,41.37,1,1
5,2025-11-08 11:32:10.305834,12184189167,24.21,1,1
5,2025-11-08 11:32:15.653325,12184189167,24.5,1,1
5,2025-11-08 11:27:15.070781,12184102124,24.24,2,1
5,2025-11-08 11:32:21.879477,12184189167,24.44,1,0
5,2025-11-08 11:32:24.991880,12184189167,24.91,1,1
5,2025-11-08 11:33:01.760253,12185199220,21.74,1,1
5,2025-11-08 11:33:08.864287,12185199220,22.07,1,1
5,2025-11-08 11:33:16.357689,12185199220,22.15,1,1
5,2025-11-08 11:33:23.261389,12185199220,22.42,1,1
5,2025-11-08 11:33:30.381541,12185199220,22.21,1,1
5,2025-11-08 11:33:54.671119,121833859,21.68,1,4
5,2025-11-08 11:34:04.648452,121833859,23.27,1,1
5,2025-11-08 11:35:08.692558,121833859,20.92,1,0
5,2025-11-08 11:35:16.016562,121833859,21.19,1,0
5,2025-11-08 11:35:25.645143,121833859,21.67,1,1
5,2025-11-08 11:35:34.999009,121833859,21.69,1,1
5,2025-11-08 11:35:40.659315,121833859,21.9,1,1
5,2025-11-08 11:36:08.431021,121833859,21.09,1,1
5,2025-11-08 11:36:16.323980,121833859,21.78,1,1
5,2025-11-08 11:36:22.949112,121833859,21.89,1,1
5,2025-11-08 11:36:33.958240,121833859,22.18,1,1
5,2025-11-08 11:37:34.014891,121833859,20.73,1,1
5,2025-11-08 11:37:40.055789,121833859,22.01,1,0
5,2025-11-08 11:37:59.210016,12184102124,27.14,1,1
5,2025-11-08 11:38:02.881584,12184102124,24.79,1,1
5,2025-11-08 11:38:09.697844,12184102124,25.18,1,4
5,2025-11-08 11:38:20.217991,12184102124,25.48,1,1
5,2025-11-08 11:38:23.940014,12184102124,24.08,1,3
5,2025-11-08 11:40:29.188026,12184102124,25.36,1,1
5,2025-11-08 11:40:37.021538,12184102124,25.39,1,2
5,2025-11-08 11:40:43.313718,12184102124,24.94,1,0
5,2025-11-08 11:40:50.023962,12184102124,24.8,1,0
5,2025-11-08 11:40:56.480293,12184102124,24.59,1,1
5,2025-11-08 11:41:02.690284,12184102124,25.36,1,1
5,2025-11-08 11:41:10.122175,12184102124,24.43,1,1
5,2025-11-08 11:41:17.795445,12185199220,22.65,1,1
5,2025-11-08 11:41:23.338009,12185199220,22.4,1,1
5,2025-11-08 11:41:30.719130,12185199220,23.16,1,1
5,2025-11-08 11:41:36.393938,12185199220,49.19,1,1
5,2025-11-08 11:41:49.707152,12184189167,24.58,1,1
5,2025-11-08 11:41:54.085673,12184189167,24.09,1,1
5,2025-11-08 11:41:57.929086,12184189167,24.28,1,1
5,2025-11-08 11:42:06.174096,12184189167,25.56,1,1
5,2025-11-08 11:42:14.464967,12184189167,25.02,1,1
5,2025-11-08 11:32:23.157091,121833859,23.78,2,1
5,2025-11-08 11:42:28.434181,12184102124,24.65,1,1
5,2025-11-08 11:42:32.217013,121833859,23.83,2,1
5,2025-11-08 11:42:33.297384,12184102124,25.6,1,1
5,2025-11-08 11:42:38.260433,121833859,24.24,2,1
5,2025-11-08 11:42:39.588619,12184102124,24.43,1,1
5,2025-11-08 11:42:45.728791,12184102124,24.07,1,2
5,2025-11-08 11:43:22.362608,121833859,22.03,1,1
5,2025-11-08 11:43:30.090135,121833859,23.01,1,1
5,2025-11-08 11:43:47.989526,121835736,24.3,1,0
5,2025-11-08 11:43:55.051057,121833859,21.67,1,0
5,2025-11-08 11:44:34.020512,121833859,37.91,1,4
5,2025-11-08 11:45:50.659172,121835736,26.09,1,1
5,2025-11-08 11:48:50.272729,12184189167,25.19,1,1
5,2025-11-08 11:50:12.109534,12184189167,25.38,1,1
5,2025-11-08 11:50:18.789376,12184189167,25.16,1,2
5,2025-11-08 11:50:26.519,12184189167,26.29,1,3
5,2025-11-08 11:50:35.097411,12184189167,25.24,1,0
5,2025-11-08 11:50:42.968087,12184189167,25.78,1,0
5,2025-11-08 11:50:49.207164,12184189167,25.94,1,2
5,2025-11-08 11:42:42.340671,121833859,24.37,2,1
5,2025-11-08 11:51:28.654159,12185199220,22.29,2,1
5,2025-11-08 11:50:56.375015,12184189167,26.65,1,0
5,2025-11-08 11:51:35.305344,12185199220,22.32,2,2
5,2025-11-08 11:51:41.435470,121833859,21.83,1,1
5,2025-11-08 11:51:57.403376,12184102124,22.41,1,2
5,2025-11-08 11:52:05.164241,12184102124,25.69,1,0
5,2025-11-08 11:51:51.890473,12185199220,23.41,2,2
5,2025-11-08 11:52:13.337230,121833859,24.4,2,0
5,2025-11-08 11:52:08.585187,12184102124,25.21,1,1
5,2025-11-08 11:52:29.364642,12184102124,26.34,1,1
5,2025-11-08 11:52:35.150876,12184102124,23.49,1,0
5,2025-11-08 11:52:40.501382,12184102124,23.6,1,2
5,2025-11-08 11:52:45.469227,12184102124,34.32,1,1
5,2025-11-08 11:52:51.806929,12184102124,23.91,1,1
5,2025-11-08 11:53:01.399559,121835736,26.58,1,2
5,2025-11-08 11:53:15.072375,121835736,25.21,1,0
5,2025-11-08 11:53:24.250853,12184102124,22.84,1,1
5,2025-11-08 11:53:28.982486,12184102124,24.75,1,1
5,2025-11-08 11:53:34.664242,12184102124,24.65,1,4
5,2025-11-08 11:54:23.538678,121835736,24.67,1,1
5,2025-11-08 11:54:31.165721,121835736,24.1,1,1
5,2025-11-08 11:58:11.974244,121833859,23.87,1,1
5,2025-11-08 11:58:53.553263,121833859,23.91,1,1
5,2025-11-08 11:59:12.446774,12184102124,24.09,1,1
5,2025-11-08 11:59:23.096814,121833859,24.18,1,2
5,2025-11-08 11:59:30.120237,121833859,24.23,1,1
5,2025-11-08 11:59:40.955546,121833859,24.65,1,1
5,2025-11-08 11:59:43.030843,121833859,24.87,1,1
5,2025-11-08 11:52:18.721698,121833859,24.45,2,0
99,2025-11-08 12:00:41.198965,121833859,24.71,2,1
5,2025-11-08 11:59:46.869267,121833859,24.85,1,0
6,2025-11-08 12:01:44.666924,12185199220,21.12,1,1
6,2025-11-08 12:01:52.437274,12185199220,22.25,1,1
6,2025-11-08 12:02:01.016516,12185199220,22.34,1,2
6,2025-11-08 12:02:08.285375,12185199220,14.38,1,1
6,2025-11-08 12:02:15.042933,12184102124,23.32,1,0
6,2025-11-08 12:02:20.441865,12184102124,23.12,1,1
99,2025-11-08 12:02:28.876040,121833859,22.11,1,1
99,2025-11-08 12:02:34.124926,121833859,22.22,1,0
99,2025-11-08 12:02:36.898010,121833859,22.38,1,0
6,2025-11-08 12:02:40.107033,121833859,22.86,1,0
6,2025-11-08 12:02:59.575276,121833859,22.57,1,0
6,2025-11-08 12:03:15.951451,121833859,21.61,1,3
6,2025-11-08 12:03:49.445251,121835736,25.2,1,1
6,2025-11-08 12:03:59.863263,121833859,21.89,1,3
6,2025-11-08 12:04:36.805491,121835736,24.39,1,1
6,2025-11-08 12:04:45.235685,121835736,24.95,1,2
6,2025-11-08 12:04:50.791216,121835736,23.97,1,0
6,2025-11-08 12:04:55.750418,121835736,23.94,1,2
6,2025-11-08 12:00:57.058435,12184102124,24.25,2,1
6,2025-11-08 12:05:04.205014,121835736,25.03,1,0
99,2025-11-08 12:05:12.611556,12184189167,23.08,1,1
99,2025-11-08 12:05:19.100987,12184189167,24.41,1,2
6,2025-11-08 12:05:27.093960,12184189167,24.38,1,1
6,2025-11-08 12:05:35.756976,12184189167,24.2,1,1
6,2025-11-08 12:05:43.947770,12184189167,34.96,1,1
6,2025-11-08 12:05:48.314740,12184189167,36.21,1,1
6,2025-11-08 12:06:00.577575,121833859,21.46,1,0
6,2025-11-08 12:06:37.477228,12184102124,22.45,1,1
6,2025-11-08 12:06:46.059074,12184102124,22.89,1,1
6,2025-11-08 12:06:55.636215,12184102124,23.33,1,1
6,2025-11-08 12:07:06.107514,121833859,20.61,1,0
6,2025-11-08 12:07:44.497037,121833859,20.43,1,1
6,2025-11-08 12:07:52.906004,121833859,23.5,1,1
6,2025-11-08 12:08:01.490885,12184102124,22.12,1,1
6,2025-11-08 12:08:08.696948,12184102124,22.89,1,1
6,2025-11-08 12:08:15.366836,12184102124,30.22,1,1
6,2025-11-08 12:08:20.843260,12184102124,23.34,1,1
6,2025-11-08 12:08:28.852002,12184102124,23.43,1,1
6,2025-11-08 12:08:35.297382,12184102124,33.36,1,1
6,2025-11-08 12:08:41.528907,12184102124,23.9,1,1
6,2025-11-08 12:08:46.837798,12184102124,24.04,1,1
6,2025-11-08 12:08:59.174026,121833859,20.77,1,1
6,2025-11-08 12:09:23.825452,121833859,43.89,1,1
6,2025-11-08 12:09:33.249331,121833859,42.09,1,1
6,2025-11-08 12:09:41.744676,121833859,23.02,1,1
6,2025-11-08 12:09:50.831069,121833859,23.01,1,1
99,2025-11-08 12:10:01.758751,121833859,23.26,1,0
6,2025-11-08 12:10:11.048400,12184189167,22.51,1,1
6,2025-11-08 12:10:11.316526,12184189167,22.57,1,0
6,2025-11-08 12:10:17.003437,12184189167,23.55,1,0
6,2025-11-08 12:10:24.822766,12184189167,23.58,1,1
6,2025-11-08 12:10:34.128351,12184189167,23.97,1,3
6,2025-11-08 12:10:46.787021,12184102124,22.58,1,1
6,2025-11-08 12:10:53.331634,12184102124,22.69,1,0
99,2025-11-08 12:11:46.034688,121833859,20.35,1,1
6,2025-11-08 12:12:49.129752,12185199220,18.15,1,1
6,2025-11-08 12:12:55.490132,12185199220,19.34,1,1
6,2025-11-08 12:13:03.331071,12185199220,19.68,1,1
6,2025-11-08 12:13:10.338066,12185199220,20.16,1,1
6,2025-11-08 12:13:17.906824,12185199220,20.52,1,1
6,2025-11-08 12:13:29.177509,12185199220,21.04,1,0
6,2025-11-08 12:13:41.356409,12185199220,21.47,1,3
6,2025-11-08 12:18:34.956741,121835736,25.05,1,0
6,2025-11-08 12:19:04.834092,12185199220,20.15,1,1
6,2025-11-08 12:19:12.390021,12185199220,21.6,1,1
6,2025-11-08 12:19:20.527303,12185199220,21.82,1,1
99,2025-11-08 12:19:27.020438,12185199220,22.08,1,1
99,2025-11-08 12:19:35.334220,12185199220,22.31,1,1
99,2025-11-08 12:19:43.589608,12185199220,22.58,1,2
6,2025-11-08 12:19:58.781951,121835736,25.19,1,0
99,2025-11-08 12:25:23.658031,121833859,24.43,1,1
99,2025-11-08 12:26:00.840484,121833859,23.87,1,0
99,2025-11-08 12:27:08.230415,12184102124,24.57,1,1
99,2025-11-08 12:27:15.749800,12184102124,26.48,1,1
99,2025-11-08 12:27:21.934553,12184102124,26.26,1,1
99,2025-11-08 12:27:29.094504,12184102124,25.58,1,1
99,2025-11-08 12:27:35.265728,12184102124,25.65,1,1
99,2025-11-08 12:27:44.101269,12184102124,27.22,1,1
99,2025-11-08 12:35:19.813600,121833859,24.45,1,2
99,2025-11-08 12:35:35.015708,121833859,25.1,1,1
99,2025-11-08 12:35:42.066318,121833859,25.82,1,0
99,2025-11-08 12:35:47.990629,121833859,24.96,1,1
99,2025-11-08 12:37:19.648339,121833859,24.68,1,2
6,2025-11-08 12:37:32.046039,121835736,26.37,1,0
99,2025-11-08 12:37:42.959609,121833859,24.1,1,2
99,2025-11-08 12:37:55.212059,121833859,24.96,1,0
99,2025-11-08 12:43:31.736962,121833859,25.43,1,1
99,2025-11-08 12:43:49.632768,121833859,24.62,1,1
99,2025-11-08 12:44:07.340516,121833859,24.99,1,1
99,2025-11-08 12:54:32.492934,121833859,25.37,1,1
99,2025-11-08 12:54:38.372576,121833859,25.21,1,2
99,2025-11-08 12:54:44.301110,121833859,25.28,1,0
99,2025-11-08 12:54:50.132704,121833859,24.93,1,1
99,2025-11-08 12:54:57.476543,121833859,25.1,1,2
99,2025-11-08 12:55:18.096436,12184102124,25.29,1,1
99,2025-11-08 12:55:27.055871,12184102124,25.46,1,1
99,2025-11-08 12:55:31.463317,12184102124,25.47,1,1
6,2025-11-08 12:55:40.231865,121833859,23.74,1,1
99,2025-11-08 12:56:06.873498,12184102124,24.68,1,2
99,2025-11-08 12:56:12.371641,12184102124,26.67,1,1
99,2025-11-08 12:56:18.099277,12184102124,25.81,1,0
6,2025-11-08 12:56:26.325690,12184102124,25.48,1,1
6,2025-11-08 12:56:34.147164,12184102124,25.1,1,1
6,2025-11-08 12:56:41.539839,12184102124,25.12,1,2
6,2025-11-08 12:58:36.056498,12184102124,25.63,1,1
6,2025-11-08 12:58:42.235181,12184102124,25.43,1,0
6,2025-11-08 12:58:47.851736,12184102124,25.29,1,1
6,2025-11-08 12:58:58.190585,12184102124,25.37,1,1
6,2025-11-08 12:59:04.021076,12184102124,26.37,1,1
6,2025-11-08 12:59:10.447087,12184102124,25.1,1,2
6,2025-11-08 12:59:17.094222,12184102124,25.08,1,1
6,2025-11-08 12:59:25.519273,12184102124,25.36,1,5
99,2025-11-08 12:59:57.177710,121835736,26.59,1,1
6,2025-11-08 13:04:06.501788,12184102124,26.39,1,1
6,2025-11-08 13:04:13.436051,12184102124,25.67,1,1
99,2025-11-08 13:04:20.835565,12184102124,26.2,1,0
99,2025-11-08 13:04:27.270826,12184102124,25.63,1,2
99,2025-11-08 13:04:35.286511,12184102124,25.86,1,1
99,2025-11-08 13:04:43.919053,12184102124,25.82,1,1
99,2025-11-08 13:04:47.330900,12184102124,26.59,1,1
6,2025-11-08 13:05:54.831466,121833859,24.22,1,1
6,2025-11-08 13:06:28.594519,121833859,24.66,1,1
6,2025-11-08 13:06:37.040505,121833859,24.75,1,1
6,2025-11-08 13:06:47.304614,121833859,24.62,1,1
6,2025-11-08 13:06:54.414759,121833859,25.1,1,1
6,2025-11-08 13:07:02.390767,121833859,24.87,1,1
6,2025-11-08 13:07:13.478293,121833859,24.89,1,1
6,2025-11-08 13:07:28.550768,121833859,25.16,1,1
6,2025-11-08 13:07:39.113692,121833859,25.41,1,0
99,2025-11-08 13:07:51.191143,121833859,25.22,1,1
99,2025-11-08 13:13:52.507038,12184102124,29.89,1,2
99,2025-11-08 13:14:00.827633,12184102124,26.68,1,1
99,2025-11-08 13:14:05.349153,12184102124,29.05,1,1
99,2025-11-08 13:14:17.471873,12184102124,26.65,1,1
99,2025-11-08 13:14:23.327244,12184102124,26.17,1,1
99,2025-11-08 13:14:29.534380,12184102124,26.42,1,2
99,2025-11-08 13:15:03.894996,121833859,25.52,1,0
99,2025-11-08 13:15:08.297092,121833859,25.76,1,1
99,2025-11-08 13:15:17.553776,121833859,26.01,1,0
99,2025-11-08 13:15:20.471188,121833859,26.21,1,0
99,2025-11-08 13:15:24.864235,121833859,25.4,1,0
99,2025-11-08 13:16:02.349707,121833859,25.47,1,1
99,2025-11-08 13:16:21.586260,12184102124,27.46,1,1
99,2025-11-08 13:16:25.836022,12184102124,25.71,1,2
99,2025-11-08 13:16:36.000024,121833859,25.06,1,1
99,2025-11-08 13:16:39.054988,121833859,25.32,1,1
99,2025-11-08 13:17:14.417593,121833859,24.74,1,1
6,2025-11-08 13:17:17.231963,121833859,25.86,1,0
6,2025-11-08 13:19:07.347157,121833859,25.43,1,0
6,2025-11-08 13:19:16.621759,121833859,25.46,1,1
6,2025-11-08 13:19:30.396672,12184102124,26.02,1,1
6,2025-11-08 13:19:36.041689,12184102124,26.21,1,0
6,2025-11-08 13:19:41.976256,12184102124,25.62,1,1
6,2025-11-08 13:19:47.374390,12184102124,26.5,1,0
6,2025-11-08 13:19:51.471582,12184102124,26.54,1,0
6,2025-11-08 13:19:59.426426,121833859,25.27,1,0
6,2025-11-08 13:20:13.784197,121833859,24.98,1,1
6,2025-11-08 13:20:22.613951,121833859,25.15,1,0
6,2025-11-08 13:20:31.358047,121833859,25.59,1,0
6,2025-11-08 13:22:33.808817,121833859,25.09,1,1
6,2025-11-08 13:46:48.466147,12184102124,27.16,1,1
6,2025-11-08 13:46:55.270864,12184102124,26.55,1,1
6,2025-11-08 13:47:10.856912,12184102124,27.15,1,1
99,2025-11-08 13:47:18.101669,12184102124,26.82,1,0
6,2025-11-08 13:47:29.984801,12184102124,32.67,1,0
99,2025-11-08 13:47:34.819334,12184102124,25.39,1,0
6,2025-11-08 13:47:48.698857,121833859,24.67,1,0
99,2025-11-08 13:48:00.233676,12184102124,25.62,1,0
99,2025-11-08 13:48:02.412932,12184102124,26.94,1,0
6,2025-11-08 13:48:06.111659,12184102124,26.12,1,1
6,2025-11-08 13:48:19.251936,12184102124,26.55,1,0
6,2025-11-08 13:48:54.382644,121833859,23.45,1,1
6,2025-11-08 13:49:04.809519,121833859,24.53,1,0
6,2025-11-08 13:49:58.165809,121833859,23.29,1,1
6,2025-11-08 13:50:12.195949,121833859,24.92,1,0
6,2025-11-08 13:50:14.638697,121833859,25.0,1,0
6,2025-11-08 13:50:16.856757,121833859,25.07,1,0
6,2025-11-08 13:50:26.089002,12184102124,25.19,1,0
6,2025-11-08 12:05:10.021978,121833859,23.98,2,1
6,2025-11-08 13:52:04.583967,121833859,25.01,2,1
6,2025-11-08 13:52:10.112928,121833859,25.54,2,1
6,2025-11-08 13:52:16.135732,121833859,25.5,2,1
6,2025-11-08 13:52:23.232754,121833859,25.59,2,1
99,2025-11-08 13:52:30.451286,121833859,25.7,2,1
99,2025-11-08 13:52:37.011951,121833859,25.58,2,1
6,2025-11-08 13:53:26.456755,12184102124,26.31,2,1
99,2025-11-08 13:53:38.013088,121833859,25.48,2,0
6,2025-11-08 13:53:49.367648,12184102124,26.67,2,1
6,2025-11-08 13:53:55.592097,12184102124,26.6,2,1
6,2025-11-08 13:54:00.347366,12184102124,26.7,2,0
6,2025-11-08 13:54:08.781181,12184102124,26.74,2,1
6,2025-11-08 13:54:15.037995,12184102124,26.22,2,1
6,2025-11-08 13:54:23.672093,12184102124,23.43,2,1
99,2025-11-08 13:54:34.284364,121833859,25.6,2,0
99,2025-11-08 13:54:43.059392,121833859,25.54,2,1
99,2025-11-08 13:54:52.819761,121833859,25.61,2,1
99,2025-11-08 13:54:59.872638,121833859,25.73,2,1
6,2025-11-08 13:50:29.729433,12184102124,26.78,1,0
6,2025-11-08 14:18:07.649408,121833859,25.08,1,1
6,2025-11-08 14:18:16.084155,121833859,26.2,1,0
6,2025-11-08 14:18:19.492258,121833859,25.95,1,0
99,2025-11-08 13:55:12.140406,121833859,25.71,2,0
6,2025-11-08 14:19:20.507124,121833859,25.78,2,2
6,2025-11-08 14:19:26.366819,121833859,25.56,2,1
6,2025-11-08 14:19:32.726433,121833859,24.97,2,0
6,2025-11-08 14:19:38.969579,121833859,25.59,2,1
6,2025-11-08 14:19:46.216429,121833859,24.98,2,1
6,2025-11-08 14:19:54.203293,121833859,25.01,2,1
6,2025-11-08 14:20:02.594010,121833859,25.05,2,1
6,2025-11-08 14:20:12.688241,121833859,24.99,2,1
6,2025-11-08 14:20:20.105216,121833859,25.18,2,1
6,2025-11-08 14:20:29.569438,121833859,24.91,2,1
6,2025-11-08 14:20:38.174329,121833859,25.15,2,1
6,2025-11-08 14:20:45.290787,121833859,24.98,2,0
6,2025-11-08 14:21:04.429501,12184102124,26.19,2,1
6,2025-11-08 14:21:11.510404,12184102124,26.82,2,0
6,2025-11-08 14:21:17.883293,12184102124,26.82,2,1
6,2025-11-08 14:21:25.181940,12184102124,26.68,2,1
6,2025-11-08 14:21:32.399845,12184102124,26.76,2,1
6,2025-11-08 14:21:40.947512,12184102124,26.8,2,1
99,2025-11-08 14:21:46.343914,12184102124,26.99,2,1
6,2025-11-08 14:21:51.204711,12184102124,27.08,2,1
6,2025-11-08 14:40:56.050945,121833859,24.36,2,1
6,2025-11-08 14:41:12.895860,12184102124,26.86,2,1
6,2025-11-08 14:41:20.125034,12184102124,27.11,2,1
99,2025-11-08 14:41:26.104509,12184102124,31.21,2,2
99,2025-11-08 14:41:33.135353,12184102124,26.88,2,1
99,2025-11-08 14:41:40.338675,12184102124,26.72,2,1
6,2025-11-08 14:41:46.961131,12184102124,26.35,2,1
6,2025-11-08 14:41:59.669838,121833859,25.61,2,1
6,2025-11-08 14:42:08.909296,121833859,25.68,2,0
6,2025-11-08 14:42:24.801056,12184102124,27.06,2,1
99,2025-11-08 14:42:31.921613,12184102124,27.17,2,1
6,2025-11-08 14:42:39.793735,12184102124,26.95,2,1
6,2025-11-08 14:42:46.181816,12184102124,27.17,2,1
6,2025-11-08 14:42:54.184960,12184102124,27.04,2,1
6,2025-11-08 14:43:01.869284,12184102124,26.2,2,1
6,2025-11-08 14:43:09.727472,12184102124,27.06,2,1
6,2025-11-08 14:43:22.961381,121833859,25.74,2,1
