Mode,Start_Time,Animal,Unit
0,2025-10-13 00:01:07.636733,121833859,4
1,2025-10-13 00:01:08.877083,121833859,4
0,2025-10-13 00:01:12.824472,121833859,3
solo,2025-10-13 00:01:12.826230,0,0
0,2025-10-13 00:01:30.746512,12185199220,3
1,2025-10-13 00:01:33.322630,12184189167,3
0,2025-10-13 00:01:33.899336,12185199220,4
start Lindzey,2025-10-13 00:01:33.900990,0,0
2,2025-10-13 00:01:34.957759,12184102124,3
1,2025-10-13 00:01:36.027783,12184189167,4
2,2025-10-13 00:01:36.619134,12184102124,4
End Lindzey,2025-10-13 00:02:33.901374,0,0
0,2025-10-13 00:03:05.502267,121835736,4
0,2025-10-13 00:03:09.042948,121835736,3
solo,2025-10-13 00:03:09.044596,0,0
0,2025-10-13 00:03:47.535413,12185199220,4
0,2025-10-13 00:03:51.319313,12185199220,3
solo,2025-10-13 00:03:51.320914,0,0
0,2025-10-13 00:14:02.862189,12184102124,4
1,2025-10-13 00:14:05.506432,12184102124,4
0,2025-10-13 00:14:09.168202,12184102124,3
solo,2025-10-13 00:14:09.169916,0,0
0,2025-10-13 00:14:32.111147,121833859,3
0,2025-10-13 00:14:36.310877,121833859,4
solo,2025-10-13 00:14:36.312581,0,0
0,2025-10-13 00:14:43.084010,121835736,3
1,2025-10-13 00:14:45.809990,12184102124,3
0,2025-10-13 00:14:47.735342,121835736,4
start Lindzey,2025-10-13 00:14:47.737026,0,0
1,2025-10-13 00:14:50.296489,12184102124,4
End Lindzey,2025-10-13 00:15:47.737428,0,0
0,2025-10-13 00:16:53.751486,12184189167,4
0,2025-10-13 00:16:57.705483,12184189167,3
solo,2025-10-13 00:16:57.707165,0,0
0,2025-10-13 00:17:36.243141,12184102124,4
1,2025-10-13 00:17:37.581631,12184102124,4
0,2025-10-13 00:17:40.544410,12184102124,3
solo,2025-10-13 00:17:40.546132,0,0
0,2025-10-13 00:18:03.208053,12185199220,3
0,2025-10-13 00:18:07.013693,12185199220,4
solo,2025-10-13 00:18:07.015302,0,0
0,2025-10-13 00:19:55.160498,121835736,4
0,2025-10-13 00:19:59.311141,121835736,3
solo,2025-10-13 00:19:59.312778,0,0
0,2025-10-13 00:22:43.151987,121833859,4
1,2025-10-13 00:22:44.427896,121833859,4
0,2025-10-13 00:22:47.340912,121833859,3
solo,2025-10-13 00:22:47.342485,0,0
0,2025-10-13 00:23:26.995205,12185199220,4
1,2025-10-13 00:23:28.464058,12185199220,4
0,2025-10-13 00:23:31.012022,12185199220,3
solo,2025-10-13 00:23:31.013713,0,0
0,2025-10-13 00:28:58.356561,12184102124,3
0,2025-10-13 00:29:02.124860,12184102124,4
solo,2025-10-13 00:29:02.126399,0,0
0,2025-10-13 00:29:03.678699,12184189167,3
1,2025-10-13 00:29:05.336238,12185199220,3
0,2025-10-13 00:29:06.962324,12184189167,4
start Lindzey,2025-10-13 00:29:06.963832,0,0
2,2025-10-13 00:29:07.824747,121833859,3
1,2025-10-13 00:29:08.545139,12185199220,4
2,2025-10-13 00:29:10.711267,121833859,4
End Lindzey,2025-10-13 00:30:06.964225,0,0
0,2025-10-13 00:32:12.452234,12184102124,4
1,2025-10-13 00:32:14.260509,121833859,4
0,2025-10-13 00:32:16.402963,12184102124,3
start Lindzey,2025-10-13 00:32:16.404601,0,0
1,2025-10-13 00:32:17.525635,121833859,3
End Lindzey,2025-10-13 00:33:16.404938,0,0
0,2025-10-13 00:35:05.803090,121835736,3
0,2025-10-13 00:35:10.364439,121835736,4
solo,2025-10-13 00:35:10.366128,0,0
0,2025-10-13 00:38:32.021645,12185199220,4
0,2025-10-13 00:38:36.709032,12185199220,3
solo,2025-10-13 00:38:36.710704,0,0
0,2025-10-13 00:43:07.502483,12184102124,3
1,2025-10-13 00:43:09.207279,12185199220,3
0,2025-10-13 00:43:11.562835,12184102124,4
start Lindzey,2025-10-13 00:43:11.564474,0,0
1,2025-10-13 00:43:12.213130,12185199220,4
End Lindzey,2025-10-13 00:44:11.564815,0,0
0,2025-10-13 00:49:30.775196,12185199220,4
1,2025-10-13 00:49:32.048246,12185199220,4
2,2025-10-13 00:49:32.867024,12184189167,4
0,2025-10-13 00:49:34.418222,12185199220,3
start Lindzey,2025-10-13 00:49:34.419888,0,0
1,2025-10-13 00:49:35.631816,12184189167,3
2,2025-10-13 00:50:05.249436,121833859,3
3,2025-10-13 00:50:09.334936,121833859,4
End Lindzey,2025-10-13 00:50:34.420267,0,0
0,2025-10-13 00:50:56.083935,12184102124,4
0,2025-10-13 00:51:00.259947,12184102124,3
solo,2025-10-13 00:51:00.261674,0,0
0,2025-10-13 00:58:24.110002,12185199220,3
0,2025-10-13 00:58:27.388909,12185199220,4
solo,2025-10-13 00:58:27.390479,0,0
0,2025-10-13 00:58:28.294885,12184102124,3
0,2025-10-13 00:58:31.040458,12184102124,4
solo,2025-10-13 00:58:31.042160,0,0
0,2025-10-13 00:58:38.278295,121833859,4
1,2025-10-13 00:58:39.907818,121833859,4
0,2025-10-13 00:58:43.236545,121833859,3
solo,2025-10-13 00:58:43.238197,0,0
0,2025-10-13 01:02:25.171534,12185199220,4
0,2025-10-13 01:02:28.511770,12185199220,3
solo,2025-10-13 01:02:28.513399,0,0
0,2025-10-13 01:03:22.094586,12184102124,4
1,2025-10-13 01:03:23.237216,12184102124,4
0,2025-10-13 01:03:26.355443,12184102124,3
solo,2025-10-13 01:03:26.357031,0,0
0,2025-10-13 01:04:19.679271,12184189167,3
0,2025-10-13 01:04:22.859479,12184189167,4
solo,2025-10-13 01:04:22.861084,0,0
0,2025-10-13 01:04:23.262598,121833859,3
