Mode,Start_Time,Animal,Unit
0,2025-09-24 00:07:36.960441,121835736,3
0,2025-09-24 00:07:46.019064,121835736,4
solo,2025-09-24 00:07:46.020857,0,0
0,2025-09-24 00:11:28.888838,121835736,4
0,2025-09-24 00:11:38.035962,121835736,3
solo,2025-09-24 00:11:38.037718,0,0
0,2025-09-24 00:12:36.509988,121835736,3
0,2025-09-24 00:12:44.147001,121835736,4
solo,2025-09-24 00:12:44.149254,0,0
0,2025-09-24 00:17:13.440639,121835736,4
0,2025-09-24 00:17:21.001774,121835736,3
solo,2025-09-24 00:17:21.004003,0,0
0,2025-09-24 01:15:49.147690,12184102124,3
0,2025-09-24 01:15:52.700097,12184102124,4
solo,2025-09-24 01:15:52.701786,0,0
0,2025-09-24 01:17:37.509097,12185199220,3
0,2025-09-24 01:17:42.961104,12185199220,4
solo,2025-09-24 01:17:42.963253,0,0
0,2025-09-24 01:19:35.462633,12184102124,4
0,2025-09-24 01:19:41.249460,12184102124,3
solo,2025-09-24 01:19:41.251221,0,0
0,2025-09-24 01:20:00.280820,12185199220,4
0,2025-09-24 01:20:04.894994,12185199220,3
solo,2025-09-24 01:20:04.896645,0,0
0,2025-09-24 01:21:10.700804,12185199220,3
1,2025-09-24 01:21:11.898393,12184102124,3
0,2025-09-24 01:21:12.895283,12185199220,4
start Lindzey,2025-09-24 01:21:12.896997,0,0
1,2025-09-24 01:21:13.826260,12184102124,4
End Lindzey,2025-09-24 01:22:12.897369,0,0
0,2025-09-24 01:23:23.285875,12185199220,4
0,2025-09-24 01:23:27.702031,12185199220,3
solo,2025-09-24 01:23:27.703680,0,0
0,2025-09-24 01:23:32.983368,12184102124,4
1,2025-09-24 01:23:36.025804,12184102124,4
0,2025-09-24 01:23:48.083928,12184102124,3
solo,2025-09-24 01:23:48.085728,0,0
0,2025-09-24 01:24:26.394630,121833859,3
0,2025-09-24 01:24:32.224530,121833859,4
solo,2025-09-24 01:24:32.226287,0,0
0,2025-09-24 01:24:35.133164,12184189167,3
0,2025-09-24 01:24:40.132978,12184189167,4
solo,2025-09-24 01:24:40.135264,0,0
0,2025-09-24 01:26:58.086371,12184189167,4
1,2025-09-24 01:27:01.294812,121833859,4
0,2025-09-24 01:27:02.791199,12184189167,3
start Lindzey,2025-09-24 01:27:02.792852,0,0
1,2025-09-24 01:27:05.666059,121833859,3
End Lindzey,2025-09-24 01:28:02.793439,0,0
0,2025-09-24 01:28:10.516685,12185199220,3
0,2025-09-24 01:28:16.346482,12185199220,4
solo,2025-09-24 01:28:16.348587,0,0
0,2025-09-24 01:33:27.508019,12185199220,4
0,2025-09-24 01:33:32.719205,12185199220,3
solo,2025-09-24 01:33:32.721038,0,0
0,2025-09-24 01:33:55.972056,12185199220,3
0,2025-09-24 01:34:04.988581,12185199220,4
solo,2025-09-24 01:34:04.990294,0,0
0,2025-09-24 01:34:08.742023,12185199220,4
0,2025-09-24 01:36:31.598883,12185199220,4
1,2025-09-24 01:36:37.401277,12185199220,4
0,2025-09-24 01:36:45.114967,12185199220,3
solo,2025-09-24 01:36:45.116639,0,0
0,2025-09-24 01:37:00.468470,12185199220,3
1,2025-09-24 01:37:02.088042,12184189167,3
0,2025-09-24 01:37:07.590795,12185199220,4
start Lindzey,2025-09-24 01:37:07.592865,0,0
1,2025-09-24 01:37:09.734537,12184189167,4
End Lindzey,2025-09-24 01:38:07.593197,0,0
0,2025-09-24 01:38:12.835444,12185199220,4
0,2025-09-24 01:38:26.149998,12185199220,3
solo,2025-09-24 01:38:26.152127,0,0
0,2025-09-24 01:38:46.215359,12185199220,3
0,2025-09-24 01:39:16.353006,12185199220,4
solo,2025-09-24 01:39:16.354692,0,0
0,2025-09-24 01:39:31.467619,12184189167,4
0,2025-09-24 01:39:40.957267,12184189167,3
solo,2025-09-24 01:39:40.959433,0,0
0,2025-09-24 01:39:57.674074,12185199220,4
0,2025-09-24 01:40:11.938010,12185199220,3
solo,2025-09-24 01:40:11.939669,0,0
0,2025-09-24 01:43:06.200804,12185199220,3
0,2025-09-24 01:43:11.135026,12185199220,4
solo,2025-09-24 01:43:11.136754,0,0
0,2025-09-24 01:44:28.735356,12185199220,4
0,2025-09-24 01:44:33.679858,12185199220,3
solo,2025-09-24 01:44:33.681648,0,0
0,2025-09-24 01:45:42.913059,12184189167,3
1,2025-09-24 01:45:43.885841,12185199220,3
0,2025-09-24 01:45:45.217333,12184189167,4
start Lindzey,2025-09-24 01:45:45.218958,0,0
1,2025-09-24 01:45:46.137977,12185199220,4
End Lindzey,2025-09-24 01:46:45.219369,0,0
0,2025-09-24 01:47:01.224514,12185199220,4
0,2025-09-24 01:47:03.956938,12185199220,3
solo,2025-09-24 01:47:03.959203,0,0
0,2025-09-24 01:52:51.207294,12185199220,3
0,2025-09-24 01:52:56.564030,12185199220,4
solo,2025-09-24 01:52:56.565981,0,0
0,2025-09-24 01:58:11.941812,12184189167,4
0,2025-09-24 01:58:14.739396,12184189167,3
solo,2025-09-24 01:58:14.741162,0,0
0,2025-09-24 02:00:32.357904,12185199220,4
0,2025-09-24 02:00:35.448570,12185199220,3
solo,2025-09-24 02:00:35.450454,0,0
