Mode,Start_Time,Animal,Weight,Unit
1,2026-06-13 01:30:51.543366,121836132,0,2
1,2026-06-13 01:30:51.543366,121836132,13.465,2
OPEN,2026-06-13 01:31:31.543947,0,0
1,2026-06-13 01:36:09.793138,121836132,0,2
1,2026-06-13 01:36:09.793138,121836132,14.78,2
OPEN,2026-06-13 01:36:49.793800,0,0
1,2026-06-13 01:40:47.684416,1218496122,0,2
1,2026-06-13 01:40:47.684416,1218496122,11.26,2
OPEN,2026-06-13 01:41:27.684998,0,0
1,2026-06-13 01:43:32.938703,1218496122,0,2
1,2026-06-13 01:43:32.938703,1218496122,10.63,2
OPEN,2026-06-13 01:44:12.939451,0,0
1,2026-06-13 01:52:10.095541,1218496122,0,2
1,2026-06-13 01:52:10.095541,1218496122,11.43,2
OPEN,2026-06-13 01:52:50.096120,0,0
1,2026-06-13 01:57:22.336323,1218496122,0,2
1,2026-06-13 01:57:22.336323,1218496122,11.780000000000001,2
OPEN,2026-06-13 01:58:02.336953,0,0
1,2026-06-13 02:09:41.269919,1218496122,0,2
1,2026-06-13 02:09:41.269919,1218496122,11.76,2
OPEN,2026-06-13 02:10:21.270621,0,0
999,2026-06-13 02:10:50.039581,1102000232,999,2
1,2026-06-13 02:10:50.044492,1218496122,0,2
1,2026-06-13 02:10:50.044492,1218496122,10.64,2
OPEN,2026-06-13 02:11:30.045144,0,0
1,2026-06-13 02:12:30.462429,1218496122,0,2
1,2026-06-13 02:12:30.462429,1218496122,10.785,2
OPEN,2026-06-13 02:13:10.463015,0,0
1,2026-06-13 02:19:07.223938,1218496122,0,2
1,2026-06-13 02:19:07.223938,1218496122,11.19,2
OPEN,2026-06-13 02:19:47.224559,0,0
1,2026-06-13 03:22:11.940583,121836132,0,2
1,2026-06-13 03:22:11.940583,121836132,12.92,2
OPEN,2026-06-13 03:22:51.941127,0,0
1,2026-06-13 04:28:02.972384,1218496122,0,2
1,2026-06-13 04:28:02.972384,1218496122,12.78,2
OPEN,2026-06-13 04:28:42.973109,0,0
1,2026-06-13 06:07:31.583489,121836132,0,2
1,2026-06-13 06:07:31.583489,121836132,12.5,2
OPEN,2026-06-13 06:08:11.584143,0,0
1,2026-06-13 06:42:06.603858,121836132,0,2
1,2026-06-13 06:42:06.603858,121836132,10.48,2
OPEN,2026-06-13 06:42:46.604511,0,0
1,2026-06-13 07:48:06.892009,1218496122,0,2
1,2026-06-13 07:48:06.892009,1218496122,11.745000000000001,2
OPEN,2026-06-13 07:48:46.892705,0,0
1,2026-06-13 07:54:33.799585,1218496122,0,2
1,2026-06-13 07:54:33.799585,1218496122,0,2
OPEN,2026-06-13 07:55:13.800112,0,0
1,2026-06-13 07:57:50.574185,1218496122,0,2
1,2026-06-13 07:57:50.574185,1218496122,10.28,2
OPEN,2026-06-13 07:58:30.574874,0,0
1,2026-06-13 08:55:42.706636,121836132,0,2
1,2026-06-13 08:55:42.706636,121836132,12.49,2
OPEN,2026-06-13 08:56:22.707246,0,0
1,2026-06-13 08:56:30.439993,12186133157,0,2
1,2026-06-13 08:56:30.439993,12186133157,12.27,2
OPEN,2026-06-13 08:57:10.440539,0,0
1,2026-06-13 08:57:22.531942,1218496122,0,2
1,2026-06-13 08:57:22.531942,1218496122,10.91,2
OPEN,2026-06-13 08:58:02.532613,0,0
1,2026-06-13 09:12:16.037978,121859271,0,2
1,2026-06-13 09:12:16.037978,121859271,18.82,2
OPEN,2026-06-13 09:12:56.038724,0,0
1,2026-06-13 09:55:08.897235,1218496122,0,2
1,2026-06-13 09:55:08.897235,1218496122,13.03,2
OPEN,2026-06-13 09:55:48.897801,0,0
1,2026-06-13 10:02:48.684816,12186133157,0,2
2,2026-06-13 10:02:51.122488,12186133157,0,2
2,2026-06-13 10:02:51.122488,12186133157,11.14,2
OPEN,2026-06-13 10:03:28.685537,0,0
1,2026-06-13 10:43:10.367953,121836132,0,2
1,2026-06-13 10:43:10.367953,121836132,12.03,2
OPEN,2026-06-13 10:43:50.368477,0,0
