Mode,Start_Time,Animal,Unit
OPEN,2026-06-14 00:00:12.323710,0,0
1,2026-06-14 00:04:55.896959,121839170,0,1
1,2026-06-14 00:04:55.896959,121839170,22.25,1
OPEN,2026-06-14 00:05:58.079340,0,0
1,2026-06-14 00:06:09.632287,12186133157,0,2
1,2026-06-14 00:06:09.632287,12186133157,13.735,2
1,2026-06-14 00:06:37.711772,121839170,0,1
start Lindzey,2026-06-14 00:06:37.916737,0,0
1,2026-06-14 00:06:37.711772,121839170,22.015,1
2,2026-06-14 00:07:22.322044,121839170,0,1
End Lindzey,2026-06-14 00:07:52.324181,0,0
OPEN,2026-06-14 00:08:02.324589,0,0
999,2026-06-14 00:08:39.284383,1102000232,999,1
1,2026-06-14 00:08:39.289244,121836132,0,1
1,2026-06-14 00:08:39.289244,121836132,10.66,1
OPEN,2026-06-14 00:09:19.289852,0,0
1,2026-06-14 00:12:06.234161,121836132,0,1
1,2026-06-14 00:12:06.234161,121836132,31.82,1
OPEN,2026-06-14 00:12:46.234744,0,0
1,2026-06-14 00:12:56.631716,12186133157,0,2
1,2026-06-14 00:12:56.631716,12186133157,13.47,2
OPEN,2026-06-14 00:13:36.632322,0,0
1,2026-06-14 00:14:10.799727,121836132,0,1
1,2026-06-14 00:14:10.799727,121836132,11.7,1
2,2026-06-14 00:14:40.223887,121839170,0,1
OPEN,2026-06-14 00:14:50.801386,0,0
999,2026-06-14 00:15:25.173919,1102000232,999,2
1,2026-06-14 00:15:25.178751,1218496122,0,2
1,2026-06-14 00:15:25.178751,1218496122,11.495000000000001,2
2,2026-06-14 00:15:36.835409,121836132,0,2
OPEN,2026-06-14 00:16:05.179353,0,0
1,2026-06-14 00:31:05.733250,121859271,0,2
1,2026-06-14 00:31:05.733250,121859271,13.535,2
OPEN,2026-06-14 00:31:45.733692,0,0
1,2026-06-14 00:39:57.791569,121836132,0,2
1,2026-06-14 00:39:57.791569,121836132,13.445,2
OPEN,2026-06-14 00:40:37.792131,0,0
1,2026-06-14 00:43:45.552352,12186133157,0,2
1,2026-06-14 00:43:45.552352,12186133157,0,2
OPEN,2026-06-14 00:44:25.552918,0,0
1,2026-06-14 00:45:15.224196,121836132,0,2
1,2026-06-14 00:45:15.224196,121836132,12.72,2
OPEN,2026-06-14 00:45:55.224870,0,0
1,2026-06-14 00:49:27.624610,12186133157,0,2
1,2026-06-14 00:49:27.624610,12186133157,13.55,2
OPEN,2026-06-14 00:50:07.625181,0,0
1,2026-06-14 00:50:12.136012,1218496122,0,2
1,2026-06-14 00:50:12.136012,1218496122,13.65,2
OPEN,2026-06-14 00:50:52.136690,0,0
1,2026-06-14 00:56:27.957048,1218496122,0,2
1,2026-06-14 00:56:27.957048,1218496122,12.41,2
OPEN,2026-06-14 00:57:07.957759,0,0
1,2026-06-14 00:59:35.617838,1218496122,0,2
1,2026-06-14 00:59:35.617838,1218496122,10.75,2
OPEN,2026-06-14 01:00:15.618416,0,0
1,2026-06-14 01:03:12.519031,1218496122,0,2
1,2026-06-14 01:03:12.519031,1218496122,13.565000000000001,2
OPEN,2026-06-14 01:03:52.519627,0,0
1,2026-06-14 01:04:35.118463,12186133157,0,2
1,2026-06-14 01:04:35.118463,12186133157,10.82,2
OPEN,2026-06-14 01:05:15.119028,0,0
1,2026-06-14 01:05:20.460040,1218496122,0,2
1,2026-06-14 01:05:20.460040,1218496122,10.28,2
OPEN,2026-06-14 01:06:00.460746,0,0
1,2026-06-14 01:06:26.368690,121836132,0,2
1,2026-06-14 01:06:26.368690,121836132,15.02,2
OPEN,2026-06-14 01:07:06.369319,0,0
1,2026-06-14 01:07:39.336187,1218496122,0,2
1,2026-06-14 01:07:39.336187,1218496122,10.21,2
OPEN,2026-06-14 01:08:19.336770,0,0
1,2026-06-14 01:08:49.182970,121859271,0,2
1,2026-06-14 01:08:49.182970,121859271,15.59,2
OPEN,2026-06-14 01:09:29.183560,0,0
1,2026-06-14 01:09:37.271418,1218496122,0,2
1,2026-06-14 01:09:37.271418,1218496122,14.2,2
OPEN,2026-06-14 01:10:17.272077,0,0
1,2026-06-14 01:10:25.179925,121836132,0,2
1,2026-06-14 01:10:25.179925,121836132,12.5,2
OPEN,2026-06-14 01:11:05.180477,0,0
1,2026-06-14 01:11:21.547482,121836132,0,2
1,2026-06-14 01:11:21.547482,121836132,14.524999999999999,2
OPEN,2026-06-14 01:12:01.548039,0,0
1,2026-06-14 01:30:34.922711,1218496122,0,2
1,2026-06-14 01:30:34.922711,1218496122,10.21,2
OPEN,2026-06-14 01:31:14.924049,0,0
999,2026-06-14 01:52:52.823613,1102000232,999,2
1,2026-06-14 01:52:52.829660,121836132,0,2
1,2026-06-14 01:52:52.829660,121836132,15.57,2
OPEN,2026-06-14 01:53:32.829937,0,0
