Mode,Start_Time,Animal,Weight,Unit
0,2026-05-31 00:00:59.653221,121859271,24.06,1
0,2026-05-31 00:01:04.929993,121859271,11.17,2
solo,2026-05-31 00:01:05.133749,0,0
OPEN,2026-05-31 00:01:25.134527,0,0
0,2026-05-31 00:01:27.685369,121859271,23.91,2
0,2026-05-31 00:01:35.888095,121859271,-2.75,1
solo,2026-05-31 00:01:36.092213,0,0
OPEN,2026-05-31 00:01:56.092944,0,0
0,2026-05-31 00:05:46.326248,121859271,24.26,1
0,2026-05-31 00:05:49.816569,121859271,18.34,2
solo,2026-05-31 00:05:50.021047,0,0
OPEN,2026-05-31 00:06:10.021823,0,0
0,2026-05-31 00:06:17.982165,121859271,23.37,2
0,2026-05-31 00:06:22.436758,121859271,-6.82,1
solo,2026-05-31 00:06:22.640931,0,0
OPEN,2026-05-31 00:06:42.641646,0,0
0,2026-05-31 00:09:29.926728,121859271,24.05,1
0,2026-05-31 00:09:32.874673,121859271,17.39,2
solo,2026-05-31 00:09:33.078752,0,0
OPEN,2026-05-31 00:09:53.079526,0,0
0,2026-05-31 00:12:07.261838,121859271,25.03,2
0,2026-05-31 00:12:13.363857,121859271,-5.86,1
solo,2026-05-31 00:12:13.568023,0,0
OPEN,2026-05-31 00:12:33.568725,0,0
0,2026-05-31 00:16:29.017253,121859271,23.66,1
0,2026-05-31 00:16:32.627786,121859271,18.47,2
solo,2026-05-31 00:16:32.832538,0,0
OPEN,2026-05-31 00:16:52.833271,0,0
0,2026-05-31 00:18:46.936196,121859271,23.51,2
0,2026-05-31 00:18:51.843877,121859271,-6.47,1
solo,2026-05-31 00:18:52.048391,0,0
OPEN,2026-05-31 00:19:12.049124,0,0
0,2026-05-31 00:20:06.393545,121839170,24.92,1
0,2026-05-31 00:20:09.911725,121839170,1.78,2
solo,2026-05-31 00:20:10.115362,0,0
OPEN,2026-05-31 00:20:30.116092,0,0
0,2026-05-31 00:23:15.534586,121859271,23.33,1
0,2026-05-31 00:23:19.333381,121859271,20.93,2
solo,2026-05-31 00:23:19.537912,0,0
OPEN,2026-05-31 00:23:39.538521,0,0
0,2026-05-31 00:26:38.568078,121839170,24.88,2
0,2026-05-31 00:26:45.568726,121839170,-7.71,1
solo,2026-05-31 00:26:45.772796,0,0
OPEN,2026-05-31 00:27:05.773460,0,0
0,2026-05-31 00:27:14.363770,121836132,13.5,1
0,2026-05-31 00:27:18.174531,121836132,7.34,2
solo,2026-05-31 00:27:18.379760,0,0
OPEN,2026-05-31 00:27:38.380751,0,0
0,2026-05-31 00:27:39.525258,121859271,25.89,2
1,2026-05-31 00:27:40.200555,121836132,24.27,2
0,2026-05-31 00:27:43.761670,121859271,-17.83,1
sequence,2026-05-31 00:27:43.966370,0,0
1,2026-05-31 00:27:45.284175,121836132,-51.63,1
OPEN,2026-05-31 00:28:05.488600,0,0
0,2026-05-31 00:29:14.450229,12186133157,-1.59,1
0,2026-05-31 00:29:18.835366,12186133157,9.83,2
solo,2026-05-31 00:29:19.038753,0,0
OPEN,2026-05-31 00:29:39.039460,0,0
0,2026-05-31 00:31:29.559320,121859271,24.16,1
0,2026-05-31 00:31:36.258121,121859271,19.01,2
solo,2026-05-31 00:31:36.461610,0,0
OPEN,2026-05-31 00:31:56.462286,0,0
0,2026-05-31 00:32:00.165707,121859271,23.48,2
0,2026-05-31 00:32:06.590147,121859271,-9.73,1
solo,2026-05-31 00:32:06.795911,0,0
OPEN,2026-05-31 00:32:26.796550,0,0
0,2026-05-31 00:32:30.918037,12186133157,24.28,2
0,2026-05-31 00:32:34.173342,12186133157,-24.26,1
solo,2026-05-31 00:32:34.376972,0,0
OPEN,2026-05-31 00:32:54.377661,0,0
0,2026-05-31 00:36:10.160047,121859271,24.48,1
0,2026-05-31 00:36:14.640846,121859271,16.38,2
solo,2026-05-31 00:36:14.845509,0,0
OPEN,2026-05-31 00:36:34.846123,0,0
0,2026-05-31 00:37:01.677581,121859271,23.0,2
0,2026-05-31 00:37:07.402656,121859271,-11.09,1
solo,2026-05-31 00:37:07.607222,0,0
OPEN,2026-05-31 00:37:27.607833,0,0
0,2026-05-31 00:45:41.775465,12186133157,-0.25,1
0,2026-05-31 00:45:45.573330,12186133157,19.97,2
solo,2026-05-31 00:45:45.778405,0,0
OPEN,2026-05-31 00:46:05.778993,0,0
0,2026-05-31 00:46:17.074946,121859271,23.51,1
0,2026-05-31 00:46:22.139931,121859271,19.91,2
solo,2026-05-31 00:46:22.344814,0,0
OPEN,2026-05-31 00:46:42.345716,0,0
0,2026-05-31 00:46:46.788644,12186133157,24.89,2
0,2026-05-31 00:46:49.959968,12186133157,-34.02,1
solo,2026-05-31 00:46:50.164261,0,0
OPEN,2026-05-31 00:47:10.164928,0,0
0,2026-05-31 00:47:13.882267,121836132,12.78,1
0,2026-05-31 00:47:19.392456,121836132,-0.05,2
solo,2026-05-31 00:47:19.596912,0,0
OPEN,2026-05-31 00:47:39.597708,0,0
0,2026-05-31 00:51:35.111638,121859271,23.81,2
0,2026-05-31 00:51:42.225959,121859271,-16.82,1
solo,2026-05-31 00:51:42.430561,0,0
OPEN,2026-05-31 00:52:02.431204,0,0
0,2026-05-31 00:54:00.015893,121836132,22.64,2
0,2026-05-31 00:54:04.912930,121836132,-81.4,1
solo,2026-05-31 00:54:05.116940,0,0
OPEN,2026-05-31 00:54:25.117635,0,0
0,2026-05-31 02:13:19.735863,121839170,24.57,1
0,2026-05-31 02:13:23.074340,121839170,19.49,2
solo,2026-05-31 02:13:23.277724,0,0
OPEN,2026-05-31 02:13:43.278412,0,0
0,2026-05-31 02:16:27.643877,121839170,24.87,2
0,2026-05-31 02:16:32.421726,121839170,-14.68,1
solo,2026-05-31 02:16:32.626160,0,0
OPEN,2026-05-31 02:16:52.626769,0,0
0,2026-05-31 02:18:27.663990,12186133157,-20.82,1
0,2026-05-31 02:18:31.669330,12186133157,0.71,2
solo,2026-05-31 02:18:31.874002,0,0
OPEN,2026-05-31 02:18:51.874671,0,0
0,2026-05-31 02:21:00.735595,12186133157,22.68,2
0,2026-05-31 02:21:04.069579,12186133157,-86.91,1
solo,2026-05-31 02:21:04.273733,0,0
OPEN,2026-05-31 02:21:24.274501,0,0
0,2026-05-31 02:22:23.667909,121839170,24.0,1
0,2026-05-31 02:22:26.677336,121839170,14.93,2
solo,2026-05-31 02:22:26.882641,0,0
OPEN,2026-05-31 02:22:46.883290,0,0
0,2026-05-31 02:22:49.401249,1218496122,-7.71,1
0,2026-05-31 02:22:54.771810,1218496122,10.97,2
solo,2026-05-31 02:22:54.975302,0,0
OPEN,2026-05-31 02:23:14.975961,0,0
0,2026-05-31 02:23:44.070509,12186133157,-11.97,1
0,2026-05-31 02:23:48.045413,12186133157,5.02,2
