Mode,Start_Time,Animal,Weight,Unit
1,2026-06-11 06:24:38.446351,12186133157,21.47,1
OPEN,2026-06-11 06:25:25.237717,0,0
1,2026-06-11 09:25:56.806630,121836132,0,1
1,2026-06-11 09:25:56.806630,121836132,11.3,1
OPEN,2026-06-11 09:26:36.807084,0,0
1,2026-06-11 09:27:55.481285,121836132,0,1
1,2026-06-11 09:27:55.481285,121836132,0,1
OPEN,2026-06-11 09:28:35.481830,0,0
1,2026-06-11 09:31:08.592635,12186133157,0,1
1,2026-06-11 09:31:08.592635,12186133157,21.44,1
2,2026-06-11 09:31:19.792040,12186133157,0,1
OPEN,2026-06-11 09:31:48.593260,0,0
1,2026-06-11 09:37:38.163426,12186133157,0,1
1,2026-06-11 09:37:38.163426,12186133157,21.2,1
OPEN,2026-06-11 09:38:20.085040,0,0
1,2026-06-11 09:42:35.246298,12186133157,0,1
1,2026-06-11 09:42:35.246298,12186133157,21.549999999999997,1
OPEN,2026-06-11 09:43:15.246701,0,0
1,2026-06-11 09:57:42.226985,12186133157,0,1
1,2026-06-11 09:57:42.226985,12186133157,21.31,1
2,2026-06-11 09:57:50.622758,12186133157,0,1
OPEN,2026-06-11 09:58:22.227562,0,0
initialize,2026-06-11 10:03:49.734387,0,-0.02,5
initialize,2026-06-11 10:03:49.936966,0,-0.0,5
0,2026-06-11 10:06:01.485051,121836132,20.4,5
0,2026-06-11 10:06:26.319038,12186133157,21.5,5
0,2026-06-11 10:06:58.786117,121859271,21.7,5
0,2026-06-11 10:07:26.570695,121839170,22.5,5
0,2026-06-11 10:07:51.769508,1218496122,21.5,5
initialize,2026-06-11 10:10:23.214731,0,-0.03,1
initialize,2026-06-11 10:10:23.416462,0,-0.22,2
initialize,2026-06-11 10:10:50.097693,0,-0.05,1
initialize,2026-06-11 10:10:50.300279,0,0.03,2
OPEN,2026-06-11 10:10:57.529379,0,0
1,2026-06-11 10:14:24.472207,1218496122,0,1
1,2026-06-11 10:14:24.472207,1218496122,22.56,1
OPEN,2026-06-11 10:15:04.472778,0,0
1,2026-06-11 10:15:51.294891,121859271,0,1
1,2026-06-11 10:15:51.294891,121859271,22.369999999999997,1
2,2026-06-11 10:16:11.301820,121859271,0,1
OPEN,2026-06-11 10:16:31.296566,0,0
1,2026-06-11 10:16:44.236192,12186133157,0,1
1,2026-06-11 10:16:44.236192,12186133157,21.3,1
2,2026-06-11 10:17:09.473292,12186133157,0,1
OPEN,2026-06-11 10:17:24.236874,0,0
1,2026-06-11 10:23:01.501433,121839170,0,1
1,2026-06-11 10:23:01.501433,121839170,19.93,1
2,2026-06-11 10:23:08.712551,121839170,0,1
3,2026-06-11 10:23:10.017653,121839170,0,1
4,2026-06-11 10:23:18.627906,121839170,0,1
OPEN,2026-06-11 10:23:54.245778,0,0
999,2026-06-11 12:43:48.245772,1102000232,999,1
1,2026-06-11 12:43:48.250527,1218496122,0,1
1,2026-06-11 12:43:48.250527,1218496122,21.44,1
OPEN,2026-06-11 12:44:30.984142,0,0
1,2026-06-11 12:45:19.543610,1218496122,0,1
1,2026-06-11 12:45:19.543610,1218496122,21.445,1
OPEN,2026-06-11 12:45:59.544242,0,0
1,2026-06-11 12:46:20.426121,121859271,0,1
1,2026-06-11 12:46:20.426121,121859271,22.04,1
2,2026-06-11 12:46:42.176451,121859271,0,1
OPEN,2026-06-11 12:47:00.426701,0,0
1,2026-06-11 12:50:19.024019,121859271,0,1
1,2026-06-11 12:50:19.024019,121859271,21.945,1
2,2026-06-11 12:50:38.329249,121859271,0,1
OPEN,2026-06-11 12:50:59.024647,0,0
1,2026-06-11 12:51:20.486293,12186133157,0,1
1,2026-06-11 12:51:20.486293,12186133157,20.87,1
OPEN,2026-06-11 12:52:02.496400,0,0
1,2026-06-11 12:55:12.386757,12186133157,0,1
1,2026-06-11 12:55:12.386757,12186133157,14.86,1
2,2026-06-11 12:55:31.249386,12186133157,0,1
OPEN,2026-06-11 12:55:52.387387,0,0
1,2026-06-11 12:58:43.237440,121859271,0,1
1,2026-06-11 12:58:43.237440,121859271,22.02,1
2,2026-06-11 12:59:09.857887,121859271,0,1
OPEN,2026-06-11 12:59:23.238131,0,0
1,2026-06-11 13:06:55.117295,121859271,0,1
1,2026-06-11 13:06:55.117295,121859271,22.075000000000003,1
2,2026-06-11 13:07:20.486110,121859271,0,1
OPEN,2026-06-11 13:07:35.117897,0,0
1,2026-06-11 13:08:45.944163,121859271,0,1
1,2026-06-11 13:08:45.944163,121859271,22.49,1
OPEN,2026-06-11 13:09:25.945412,0,0
1,2026-06-11 13:09:58.381999,121859271,0,1
1,2026-06-11 13:09:58.381999,121859271,21.58,1
2,2026-06-11 13:10:05.270290,121859271,0,1
OPEN,2026-06-11 13:10:38.382490,0,0
1,2026-06-11 13:12:09.840342,121836132,0,1
1,2026-06-11 13:12:09.840342,121836132,0,1
OPEN,2026-06-11 13:12:49.840845,0,0
999,2026-06-11 13:13:37.272730,1102000232,999,1
1,2026-06-11 13:13:37.278084,1218496122,0,1
1,2026-06-11 13:13:37.278084,1218496122,21.75,1
OPEN,2026-06-11 13:14:32.198421,0,0
1,2026-06-11 13:14:58.470608,12186133157,0,1
1,2026-06-11 13:14:58.470608,12186133157,20.87,1
2,2026-06-11 13:15:23.458888,12186133157,0,1
OPEN,2026-06-11 13:15:38.471249,0,0
1,2026-06-11 13:17:05.394413,1218496122,0,1
1,2026-06-11 13:17:05.394413,1218496122,21.475,1
2,2026-06-11 13:17:31.270071,1218496122,0,1
OPEN,2026-06-11 13:17:45.395136,0,0
1,2026-06-11 13:29:11.002091,121839170,0,1
1,2026-06-11 13:29:11.002091,121839170,22.91,1
OPEN,2026-06-11 13:30:08.466744,0,0
1,2026-06-11 13:30:32.752057,1218496122,0,1
1,2026-06-11 13:30:32.752057,1218496122,21.76,1
OPEN,2026-06-11 13:31:26.790455,0,0
1,2026-06-11 13:34:22.276082,121836132,0,1
1,2026-06-11 13:34:22.276082,121836132,0,1
OPEN,2026-06-11 13:35:02.276640,0,0
1,2026-06-11 13:35:39.586557,121836132,0,1
1,2026-06-11 13:35:39.586557,121836132,0,1
OPEN,2026-06-11 13:36:19.587206,0,0
1,2026-06-11 13:39:37.401179,1218496122,0,1
1,2026-06-11 13:39:37.401179,1218496122,21.415,1
2,2026-06-11 13:40:05.243214,1218496122,0,1
OPEN,2026-06-11 13:40:17.401766,0,0
1,2026-06-11 13:41:22.445298,121836132,0,1
1,2026-06-11 13:41:22.445298,121836132,10.72,1
OPEN,2026-06-11 13:42:02.446004,0,0
1,2026-06-11 13:43:07.795758,121859271,0,1
1,2026-06-11 13:43:07.795758,121859271,22.07,1
2,2026-06-11 13:43:16.109576,121839170,0,1
3,2026-06-11 13:43:37.468535,121839170,0,1
OPEN,2026-06-11 13:43:56.201630,0,0
1,2026-06-11 13:48:03.059974,121836132,0,1
1,2026-06-11 13:48:03.059974,121836132,0,1
OPEN,2026-06-11 13:48:43.060582,0,0
999,2026-06-11 13:49:45.642169,1102000232,999,1
1,2026-06-11 13:49:45.646945,121859271,0,1
2,2026-06-11 13:49:47.873681,121859271,0,1
2,2026-06-11 13:49:47.873681,121859271,22.08,1
OPEN,2026-06-11 13:50:45.605913,0,0
1,2026-06-11 14:03:13.325929,121859271,0,1
1,2026-06-11 14:03:13.325929,121859271,21.825,1
2,2026-06-11 14:03:22.135512,121859271,0,1
OPEN,2026-06-11 14:04:02.806024,0,0
1,2026-06-11 14:05:25.590629,12186133157,0,1
1,2026-06-11 14:05:25.590629,12186133157,15.205,1
OPEN,2026-06-11 14:06:05.591133,0,0
1,2026-06-11 14:07:08.272059,121859271,0,1
1,2026-06-11 14:07:08.272059,121859271,22.130000000000003,1
OPEN,2026-06-11 14:08:08.519061,0,0
1,2026-06-11 14:09:43.818021,1218496122,0,1
1,2026-06-11 14:09:43.818021,1218496122,21.09,1
2,2026-06-11 14:10:09.444534,1218496122,0,1
OPEN,2026-06-11 14:10:23.818523,0,0
1,2026-06-11 14:10:40.892603,12186133157,0,1
1,2026-06-11 14:10:40.892603,12186133157,20.73,1
OPEN,2026-06-11 14:11:20.893215,0,0
1,2026-06-11 14:12:43.228127,1218496122,0,1
1,2026-06-11 14:12:43.228127,1218496122,21.03,1
2,2026-06-11 14:13:08.626799,1218496122,0,1
OPEN,2026-06-11 14:13:23.230329,0,0
1,2026-06-11 14:18:51.960473,121859271,0,1
1,2026-06-11 14:18:51.960473,121859271,21.84,1
2,2026-06-11 14:19:18.058920,121859271,0,1
OPEN,2026-06-11 14:19:31.961081,0,0
1,2026-06-11 14:20:47.012151,12186133157,0,1
1,2026-06-11 14:20:47.012151,12186133157,20.604999999999997,1
OPEN,2026-06-11 14:21:27.012768,0,0
1,2026-06-11 14:23:55.560946,1218496122,0,1
1,2026-06-11 14:23:55.560946,1218496122,21.25,1
999,2026-06-11 14:24:19.052140,1102000232,999,1
2,2026-06-11 14:24:19.057616,1218496122,0,1
OPEN,2026-06-11 14:24:35.561521,0,0
1,2026-06-11 14:27:15.206748,1218496122,0,1
1,2026-06-11 14:27:15.206748,1218496122,21.32,1
2,2026-06-11 14:27:38.516916,1218496122,0,1
OPEN,2026-06-11 14:27:55.207232,0,0
1,2026-06-11 14:30:42.276928,121859271,0,1
2,2026-06-11 14:30:45.515760,121859271,0,1
2,2026-06-11 14:30:45.515760,121859271,21.82,1
OPEN,2026-06-11 14:31:25.393949,0,0
1,2026-06-11 14:35:52.073293,12186133157,0,1
1,2026-06-11 14:35:52.073293,12186133157,20.78,1
OPEN,2026-06-11 14:36:34.360482,0,0
1,2026-06-11 14:40:19.335505,121859271,0,1
1,2026-06-11 14:40:19.335505,121859271,21.895,1
2,2026-06-11 14:40:40.281088,121859271,0,1
OPEN,2026-06-11 14:40:59.336130,0,0
1,2026-06-11 14:44:30.382610,121859271,0,1
1,2026-06-11 14:44:30.382610,121859271,21.825,1
OPEN,2026-06-11 14:45:10.383168,0,0
1,2026-06-11 14:47:13.733841,1218496122,0,1
1,2026-06-11 14:47:13.733841,1218496122,21.16,1
2,2026-06-11 14:47:34.699209,1218496122,0,1
OPEN,2026-06-11 14:47:53.734440,0,0
1,2026-06-11 14:49:09.529439,12186133157,0,1
1,2026-06-11 14:49:09.529439,12186133157,20.64,1
2,2026-06-11 14:49:27.244459,12186133157,0,1
OPEN,2026-06-11 14:49:49.530081,0,0
1,2026-06-11 14:51:03.574059,121839170,0,1
1,2026-06-11 14:51:03.574059,121839170,22.67,1
2,2026-06-11 14:51:36.291614,1218496122,0,1
3,2026-06-11 14:52:08.772578,1218496122,0,1
OPEN,2026-06-11 14:52:23.961280,0,0
999,2026-06-11 14:53:02.144617,1102000232,999,1
1,2026-06-11 14:53:02.151113,121859271,0,1
2,2026-06-11 14:53:06.008885,121859271,0,1
2,2026-06-11 14:53:06.008885,121859271,21.740000000000002,1
3,2026-06-11 14:53:08.637657,121859271,0,1
OPEN,2026-06-11 14:54:03.976791,0,0
1,2026-06-11 14:54:58.013378,121859271,0,1
2,2026-06-11 14:55:00.458040,121859271,0,1
2,2026-06-11 14:55:00.458040,121859271,21.85,1
3,2026-06-11 14:55:23.994933,121859271,0,1
OPEN,2026-06-11 14:55:38.015330,0,0
1,2026-06-11 15:15:01.950302,121859271,0,1
1,2026-06-11 15:15:01.950302,121859271,22.009999999999998,1
OPEN,2026-06-11 15:15:51.665847,0,0
1,2026-06-11 15:18:54.517229,121859271,0,1
2,2026-06-11 15:18:56.339558,121859271,0,1
2,2026-06-11 15:18:56.339558,121859271,21.795,1
OPEN,2026-06-11 15:19:40.869124,0,0
1,2026-06-11 15:30:02.738551,121859271,0,1
1,2026-06-11 15:30:02.738551,121859271,21.845,1
2,2026-06-11 15:30:32.239987,121859271,0,1
OPEN,2026-06-11 15:30:42.739261,0,0
1,2026-06-11 15:53:07.510536,12186133157,0,1
1,2026-06-11 15:53:07.510536,12186133157,10.74,1
OPEN,2026-06-11 15:53:47.511273,0,0
1,2026-06-11 16:04:04.167559,12186133157,0,1
1,2026-06-11 16:04:04.167559,12186133157,19.57,1
OPEN,2026-06-11 16:05:03.489636,0,0
1,2026-06-11 16:06:49.624531,1218496122,0,1
1,2026-06-11 16:06:49.624531,1218496122,21.07,1
2,2026-06-11 16:07:11.121977,1218496122,0,1
OPEN,2026-06-11 16:07:29.625233,0,0
1,2026-06-11 16:10:09.709985,121836132,0,1
1,2026-06-11 16:10:09.709985,121836132,0,1
OPEN,2026-06-11 16:10:49.710940,0,0
999,2026-06-11 16:10:56.529040,1102000232,999,1
1,2026-06-11 16:10:56.534768,121839170,0,1
2,2026-06-11 16:10:59.776441,121839170,0,1
2,2026-06-11 16:10:59.776441,121839170,22.61,1
3,2026-06-11 16:11:24.822116,121839170,0,1
OPEN,2026-06-11 16:11:36.535394,0,0
1,2026-06-11 16:15:35.756799,12186133157,0,1
1,2026-06-11 16:15:35.756799,12186133157,20.385,1
OPEN,2026-06-11 16:16:15.757490,0,0
1,2026-06-11 16:17:02.566212,1218496122,0,1
1,2026-06-11 16:17:02.566212,1218496122,21.41,1
2,2026-06-11 16:17:29.929212,1218496122,0,1
OPEN,2026-06-11 16:17:42.566924,0,0
1,2026-06-11 16:19:04.992529,121836132,0,1
1,2026-06-11 16:19:04.992529,121836132,0,1
OPEN,2026-06-11 16:19:44.993301,0,0
1,2026-06-11 16:22:39.369755,12186133157,0,1
1,2026-06-11 16:22:39.369755,12186133157,19.8,1
2,2026-06-11 16:23:00.661652,12186133157,0,1
OPEN,2026-06-11 16:23:19.370473,0,0
1,2026-06-11 16:30:06.601646,121839170,0,1
1,2026-06-11 16:30:06.601646,121839170,22.82,1
OPEN,2026-06-11 16:30:48.048363,0,0
1,2026-06-11 16:30:57.602926,12186133157,0,1
1,2026-06-11 16:30:57.602926,12186133157,20.715,1
OPEN,2026-06-11 16:31:37.603680,0,0
1,2026-06-11 16:32:27.643103,121859271,0,1
1,2026-06-11 16:32:27.643103,121859271,21.814999999999998,1
2,2026-06-11 16:32:51.878116,121859271,0,1
OPEN,2026-06-11 16:33:07.643724,0,0
1,2026-06-11 16:34:01.099295,1218496122,0,1
1,2026-06-11 16:34:01.099295,1218496122,21.78,1
2,2026-06-11 16:34:25.028210,1218496122,0,1
OPEN,2026-06-11 16:34:41.100050,0,0
1,2026-06-11 16:34:57.637179,121836132,0,1
1,2026-06-11 16:34:57.637179,121836132,0,1
OPEN,2026-06-11 16:35:37.637793,0,0
1,2026-06-11 16:37:02.746150,121859271,0,1
1,2026-06-11 16:37:02.746150,121859271,21.61,1
2,2026-06-11 16:37:32.564221,121859271,0,1
OPEN,2026-06-11 16:37:42.746866,0,0
1,2026-06-11 16:39:44.425518,121839170,0,1
1,2026-06-11 16:39:44.425518,121839170,22.744999999999997,1
OPEN,2026-06-11 16:40:35.851786,0,0
1,2026-06-11 16:40:54.117882,12186133157,0,1
1,2026-06-11 16:40:54.117882,12186133157,20.63,1
2,2026-06-11 16:41:06.442775,12186133157,0,1
OPEN,2026-06-11 16:41:50.470540,0,0
1,2026-06-11 16:46:40.995099,121836132,0,1
1,2026-06-11 16:46:40.995099,121836132,0,1
OPEN,2026-06-11 16:47:20.995807,0,0
1,2026-06-11 16:50:26.938920,1218496122,0,1
1,2026-06-11 16:50:26.938920,1218496122,21.31,1
2,2026-06-11 16:50:41.094774,121839170,0,1
3,2026-06-11 16:50:46.212174,121839170,0,1
4,2026-06-11 16:51:13.878910,121839170,0,1
OPEN,2026-06-11 16:51:26.368037,0,0
1,2026-06-11 16:54:25.826379,121859271,0,1
1,2026-06-11 16:54:25.826379,121859271,21.78,1
2,2026-06-11 16:54:47.373188,121859271,0,1
OPEN,2026-06-11 16:55:05.826910,0,0
1,2026-06-11 16:57:18.821901,12186133157,0,1
1,2026-06-11 16:57:18.821901,12186133157,20.665,1
OPEN,2026-06-11 16:57:58.822624,0,0
1,2026-06-11 16:58:45.971287,121839170,0,1
1,2026-06-11 16:58:45.971287,121839170,22.105,1
2,2026-06-11 16:59:00.370956,121836132,0,1
3,2026-06-11 16:59:08.813718,121836132,0,1
1,2026-06-11 17:00:05.425795,121839170,0,2
sequence,2026-06-11 17:00:05.630747,0,0
1,2026-06-11 17:00:05.425795,121839170,23.08,2
2,2026-06-11 17:00:29.416258,121836132,0,2
followerB,2026-06-11 17:00:29.418716,0,0
3,2026-06-11 17:00:32.034820,121836132,0,2
4,2026-06-11 17:00:37.353236,121836132,0,2
5,2026-06-11 17:00:41.550945,121836132,0,2
6,2026-06-11 17:00:45.383902,121836132,0,2
OPEN,2026-06-11 17:01:25.387072,0,0
999,2026-06-11 17:05:36.321851,1102000232,999,2
1,2026-06-11 17:05:36.327307,121836132,0,2
1,2026-06-11 17:05:36.327307,121836132,20.45,2
OPEN,2026-06-11 17:06:16.328004,0,0
1,2026-06-11 17:09:03.312250,121859271,0,1
1,2026-06-11 17:09:03.312250,121859271,21.715,1
1,2026-06-11 17:10:29.674910,121836132,0,2
2,2026-06-11 17:10:31.299002,121859271,0,2
followerB,2026-06-11 17:10:31.301082,0,0
sequence,2026-06-11 17:10:32.110195,0,0
2,2026-06-11 17:10:31.299002,121859271,21.86,2
OPEN,2026-06-11 17:11:12.110986,0,0
1,2026-06-11 17:12:44.451570,121836132,0,2
1,2026-06-11 17:12:44.451570,121836132,13.05,2
OPEN,2026-06-11 17:13:24.452203,0,0
1,2026-06-11 17:14:19.408344,121836132,0,2
1,2026-06-11 17:14:19.408344,121836132,12.73,2
OPEN,2026-06-11 17:14:59.408987,0,0
1,2026-06-11 17:16:05.862039,12186133157,0,1
1,2026-06-11 17:16:05.862039,12186133157,20.52,1
1,2026-06-11 17:16:23.319637,121836132,0,2
1,2026-06-11 17:16:23.319637,121836132,13.65,2
start Lindzey,2026-06-11 17:16:27.450514,0,0
2,2026-06-11 17:16:35.726409,12186133157,0,2
3,2026-06-11 17:16:36.967643,12186133157,0,2
End Lindzey,2026-06-11 17:17:06.969755,0,0
OPEN,2026-06-11 17:17:16.970090,0,0
1,2026-06-11 17:23:46.842484,121836132,0,2
1,2026-06-11 17:23:46.842484,121836132,12.129999999999999,2
OPEN,2026-06-11 17:24:26.843390,0,0
1,2026-06-11 17:24:43.984650,121839170,0,2
1,2026-06-11 17:24:43.984650,121839170,63.30500000000001,2
OPEN,2026-06-11 17:25:23.985262,0,0
1,2026-06-11 17:29:12.034708,121859271,0,2
1,2026-06-11 17:29:12.034708,121859271,17.134999999999998,2
OPEN,2026-06-11 17:29:52.035489,0,0
1,2026-06-11 17:32:49.279926,121836132,0,2
2,2026-06-11 17:32:50.700211,121836132,0,2
3,2026-06-11 17:32:52.120910,121836132,0,2
3,2026-06-11 17:32:52.120910,121836132,10.175,2
OPEN,2026-06-11 17:33:29.280887,0,0
1,2026-06-11 17:33:46.462348,1218496122,0,1
1,2026-06-11 17:33:46.462348,1218496122,20.895,1
1,2026-06-11 17:35:08.575736,121859271,0,2
start Lindzey,2026-06-11 17:35:10.601360,0,0
1,2026-06-11 17:35:08.575736,121859271,19.38,2
999,2026-06-11 17:35:34.674788,1102000232,999,1
2,2026-06-11 17:35:34.680387,1218496122,0,1
End Lindzey,2026-06-11 17:36:04.683065,0,0
OPEN,2026-06-11 17:36:14.683511,0,0
1,2026-06-11 17:37:04.475432,1218496122,0,1
1,2026-06-11 17:37:04.475432,1218496122,21.395,1
OPEN,2026-06-11 17:37:49.932849,0,0
1,2026-06-11 17:45:35.885001,12186133157,0,2
1,2026-06-11 17:45:35.885001,12186133157,21.799999999999997,2
OPEN,2026-06-11 17:46:15.885682,0,0
1,2026-06-11 17:48:26.677602,1218496122,0,1
1,2026-06-11 17:48:26.677602,1218496122,21.335,1
OPEN,2026-06-11 17:50:03.510587,0,0
1,2026-06-11 17:50:38.767180,121836132,0,2
1,2026-06-11 17:50:38.767180,121836132,12.49,2
OPEN,2026-06-11 17:51:18.767929,0,0
1,2026-06-11 17:52:19.716230,121859271,0,2
1,2026-06-11 17:52:20.125003,1218496122,0,1
start Lindzey,2026-06-11 17:52:21.339854,0,0
1,2026-06-11 17:52:19.716230,121859271,17.7,2
1,2026-06-11 17:52:20.125003,1218496122,20.95,1
2,2026-06-11 17:52:58.503547,1218496122,0,2
End Lindzey,2026-06-11 17:53:28.505522,0,0
OPEN,2026-06-11 17:53:38.505969,0,0
1,2026-06-11 17:54:19.201967,121859271,0,2
1,2026-06-11 17:54:19.201967,121859271,15.06,2
OPEN,2026-06-11 17:54:59.202628,0,0
999,2026-06-11 18:03:26.149609,1102000232,999,2
1,2026-06-11 18:03:26.154649,1218496122,0,2
1,2026-06-11 18:03:26.154649,1218496122,10.75,2
OPEN,2026-06-11 18:04:06.155298,0,0
1,2026-06-11 18:04:23.533901,1218496122,0,2
1,2026-06-11 18:04:23.533901,1218496122,10.415,2
OPEN,2026-06-11 18:05:03.534816,0,0
1,2026-06-11 18:09:58.578666,1218496122,0,2
1,2026-06-11 18:09:58.578666,1218496122,10.91,2
OPEN,2026-06-11 18:10:38.579416,0,0
1,2026-06-11 18:16:09.920138,12186133157,0,2
1,2026-06-11 18:16:09.920138,12186133157,19.02,2
OPEN,2026-06-11 18:16:49.920750,0,0
1,2026-06-11 18:18:37.823152,1218496122,0,2
1,2026-06-11 18:18:37.823152,1218496122,11.68,2
OPEN,2026-06-11 18:19:17.823790,0,0
1,2026-06-11 18:24:27.581947,1218496122,0,2
1,2026-06-11 18:24:27.581947,1218496122,10.85,2
OPEN,2026-06-11 18:25:07.582591,0,0
1,2026-06-11 18:27:05.563518,1218496122,0,2
1,2026-06-11 18:27:05.563518,1218496122,11.62,2
OPEN,2026-06-11 18:27:45.564141,0,0
1,2026-06-11 18:31:04.650451,1218496122,0,2
1,2026-06-11 18:31:04.650451,1218496122,11.43,2
OPEN,2026-06-11 18:31:44.651249,0,0
1,2026-06-11 18:33:36.627013,121836132,0,2
1,2026-06-11 18:33:36.627013,121836132,14.345,2
OPEN,2026-06-11 18:34:16.627596,0,0
1,2026-06-11 18:35:04.168909,1218496122,0,2
1,2026-06-11 18:35:04.168909,1218496122,14.97,2
OPEN,2026-06-11 18:35:44.169670,0,0
1,2026-06-11 18:41:59.655505,1218496122,0,2
1,2026-06-11 18:41:59.655505,1218496122,12.66,2
OPEN,2026-06-11 18:42:39.656252,0,0
1,2026-06-11 18:48:37.635935,12186133157,0,2
2,2026-06-11 18:48:40.477746,12186133157,0,2
2,2026-06-11 18:48:40.477746,12186133157,13.835,2
OPEN,2026-06-11 18:49:17.636418,0,0
1,2026-06-11 18:51:01.677396,1218496122,0,2
1,2026-06-11 18:51:01.677396,1218496122,10.685,2
OPEN,2026-06-11 18:51:41.678115,0,0
1,2026-06-11 18:51:44.146241,1218496122,0,2
1,2026-06-11 18:51:44.146241,1218496122,10.565000000000001,2
OPEN,2026-06-11 18:52:24.146813,0,0
1,2026-06-11 18:57:34.288258,1218496122,0,2
1,2026-06-11 18:57:34.288258,1218496122,10.49,2
OPEN,2026-06-11 18:58:14.288954,0,0
1,2026-06-11 19:01:53.692320,121836132,0,2
1,2026-06-11 19:01:53.692320,121836132,12.504999999999999,2
OPEN,2026-06-11 19:02:33.692870,0,0
1,2026-06-11 19:13:21.210692,121836132,0,2
1,2026-06-11 19:13:21.210692,121836132,13.99,2
OPEN,2026-06-11 19:14:01.211210,0,0
1,2026-06-11 19:26:50.911517,12186133157,0,2
1,2026-06-11 19:26:50.911517,12186133157,14.21,2
OPEN,2026-06-11 19:27:30.912191,0,0
1,2026-06-11 19:32:16.312433,12186133157,0,2
1,2026-06-11 19:32:16.312433,12186133157,12.105,2
OPEN,2026-06-11 19:32:56.313147,0,0
999,2026-06-11 19:38:10.004027,1102000232,999,2
1,2026-06-11 19:38:10.008875,121859271,0,2
1,2026-06-11 19:38:10.008875,121859271,15.03,2
OPEN,2026-06-11 19:38:50.010008,0,0
1,2026-06-11 19:46:21.401833,1218496122,0,2
1,2026-06-11 19:46:21.401833,1218496122,10.9,2
OPEN,2026-06-11 19:47:01.402441,0,0
1,2026-06-11 19:50:58.752977,1218496122,0,2
1,2026-06-11 19:50:58.752977,1218496122,12.285,2
OPEN,2026-06-11 19:51:38.753483,0,0
1,2026-06-11 20:08:30.120464,1218496122,0,2
1,2026-06-11 20:08:30.120464,1218496122,10.4,2
OPEN,2026-06-11 20:09:10.121048,0,0
1,2026-06-11 20:09:39.545883,12186133157,0,2
1,2026-06-11 20:09:39.545883,12186133157,16.134999999999998,2
OPEN,2026-06-11 20:10:19.546457,0,0
1,2026-06-11 20:12:58.489232,12186133157,0,2
1,2026-06-11 20:12:58.489232,12186133157,12.06,2
OPEN,2026-06-11 20:13:38.489857,0,0
1,2026-06-11 21:39:45.858550,1218496122,0,2
1,2026-06-11 21:39:45.858550,1218496122,11.19,2
OPEN,2026-06-11 21:40:25.859220,0,0
1,2026-06-11 21:43:06.741455,121836132,0,2
1,2026-06-11 21:43:06.741455,121836132,13.3,2
