Mode,Start_Time,Animal,Weight,Unit
1,2026-06-25 00:00:46.860829,1218496122,0,1
1,2026-06-25 00:00:46.860829,1218496122,24.42,1
2,2026-06-25 00:00:53.842877,121839170,0,1
1,2026-06-25 00:00:55.140116,1218496122,0,2
sequence,2026-06-25 00:00:55.344867,0,0
1,2026-06-25 00:00:55.140116,1218496122,21.21,2
999,2026-06-25 00:00:59.835824,1102000232,999,2
2,2026-06-25 00:00:59.840478,121839170,0,2
OPEN,2026-06-25 00:01:39.842622,0,0
1,2026-06-25 00:09:24.836571,121839170,0,2
1,2026-06-25 00:09:24.836571,121839170,25.12,2
1,2026-06-25 00:09:35.311800,121839170,0,1
solo,2026-06-25 00:09:35.516142,0,0
1,2026-06-25 00:09:35.311800,121839170,24.950000000000003,1
OPEN,2026-06-25 00:10:15.516773,0,0
1,2026-06-25 00:10:43.535446,1218496122,0,2
1,2026-06-25 00:10:43.535446,1218496122,24.83,2
1,2026-06-25 00:10:51.226506,1218496122,0,1
solo,2026-06-25 00:10:51.430615,0,0
1,2026-06-25 00:10:51.226506,1218496122,23.825000000000003,1
OPEN,2026-06-25 00:11:31.431323,0,0
1,2026-06-25 00:23:03.067707,1218496122,0,1
1,2026-06-25 00:23:03.067707,1218496122,19.83,1
1,2026-06-25 00:23:16.426665,1218496122,0,2
solo,2026-06-25 00:23:16.631025,0,0
1,2026-06-25 00:23:16.426665,1218496122,25.26,2
OPEN,2026-06-25 00:23:56.631771,0,0
1,2026-06-25 00:24:06.969302,121839170,0,1
1,2026-06-25 00:24:06.969302,121839170,24.62,1
1,2026-06-25 00:24:24.035573,121839170,0,2
solo,2026-06-25 00:24:24.239779,0,0
1,2026-06-25 00:24:24.035573,121839170,25.625,2
OPEN,2026-06-25 00:25:04.240587,0,0
1,2026-06-25 00:30:37.128039,121839170,0,2
1,2026-06-25 00:30:37.128039,121839170,25.630000000000003,2
1,2026-06-25 00:30:52.746223,121839170,0,1
solo,2026-06-25 00:30:52.950102,0,0
1,2026-06-25 00:30:52.746223,121839170,13.015,1
OPEN,2026-06-25 00:31:32.951012,0,0
1,2026-06-25 00:39:11.670393,121859271,0,1
1,2026-06-25 00:39:11.670393,121859271,23.82,1
1,2026-06-25 00:39:20.287961,121859271,0,2
solo,2026-06-25 00:39:20.491709,0,0
1,2026-06-25 00:39:20.287961,121859271,25.56,2
OPEN,2026-06-25 00:40:00.492592,0,0
1,2026-06-25 00:40:26.858456,1218496122,0,2
1,2026-06-25 00:40:26.858456,1218496122,25.134999999999998,2
1,2026-06-25 00:40:35.676499,1218496122,0,1
solo,2026-06-25 00:40:35.880710,0,0
1,2026-06-25 00:40:35.676499,1218496122,23.490000000000002,1
OPEN,2026-06-25 00:41:15.881413,0,0
1,2026-06-25 00:41:53.006089,1218496122,0,1
1,2026-06-25 00:41:53.006089,1218496122,25.39,1
1,2026-06-25 00:42:08.827677,1218496122,0,2
solo,2026-06-25 00:42:09.032202,0,0
2,2026-06-25 00:42:12.067721,1218496122,0,2
2,2026-06-25 00:42:12.067721,1218496122,0,2
3,2026-06-25 00:42:13.756236,1218496122,0,2
OPEN,2026-06-25 00:42:53.759068,0,0
1,2026-06-25 00:43:30.000707,121859271,0,2
1,2026-06-25 00:43:30.000707,121859271,24.759999999999998,2
1,2026-06-25 00:43:39.330500,121859271,0,1
solo,2026-06-25 00:43:39.534067,0,0
1,2026-06-25 00:43:39.330500,121859271,24.509999999999998,1
OPEN,2026-06-25 00:44:19.534830,0,0
999,2026-06-25 00:46:28.929063,1102000232,999,1
1,2026-06-25 00:46:28.934477,121839170,0,1
1,2026-06-25 00:46:28.934477,121839170,23.205,1
OPEN,2026-06-25 00:47:33.566330,0,0
1,2026-06-25 00:48:31.291869,121839170,0,2
1,2026-06-25 00:48:31.291869,121839170,25.535,2
1,2026-06-25 00:48:44.318030,121839170,0,1
solo,2026-06-25 00:48:44.521231,0,0
1,2026-06-25 00:48:44.318030,121839170,25.405,1
OPEN,2026-06-25 00:49:24.521966,0,0
1,2026-06-25 00:56:36.343367,1218496122,0,2
1,2026-06-25 00:56:36.343367,1218496122,25.064999999999998,2
1,2026-06-25 00:56:44.873310,1218496122,0,1
solo,2026-06-25 00:56:45.077322,0,0
1,2026-06-25 00:56:44.873310,1218496122,24.16,1
OPEN,2026-06-25 00:57:25.078283,0,0
1,2026-06-25 01:00:16.886754,121839170,0,1
1,2026-06-25 01:00:16.886754,121839170,25.74,1
1,2026-06-25 01:00:46.650309,121839170,0,2
solo,2026-06-25 01:00:46.854299,0,0
1,2026-06-25 01:00:46.650309,121839170,24.68,2
OPEN,2026-06-25 01:01:26.854969,0,0
1,2026-06-25 01:09:18.070064,1218496122,0,1
1,2026-06-25 01:09:18.070064,1218496122,24.4,1
1,2026-06-25 01:09:25.647244,1218496122,0,2
solo,2026-06-25 01:09:25.851039,0,0
1,2026-06-25 01:09:25.647244,1218496122,24.99,2
OPEN,2026-06-25 01:10:05.851757,0,0
1,2026-06-25 01:10:07.594754,121836132,0,1
1,2026-06-25 01:10:07.594754,121836132,23.97,1
2,2026-06-25 01:10:11.970452,121839170,0,1
OPEN,2026-06-25 01:10:47.595472,0,0
1,2026-06-25 01:11:05.321345,121836132,0,1
1,2026-06-25 01:11:05.321345,121836132,23.65,1
1,2026-06-25 01:11:16.533222,121836132,0,2
solo,2026-06-25 01:11:16.738391,0,0
1,2026-06-25 01:11:16.533222,121836132,23.66,2
2,2026-06-25 01:11:35.520708,121839170,0,1
3,2026-06-25 01:11:50.235432,121839170,0,1
4,2026-06-25 01:11:52.095809,121839170,0,1
5,2026-06-25 01:12:04.872249,121839170,0,1
6,2026-06-25 01:12:09.472614,121839170,0,1
7,2026-06-25 01:12:16.325256,121839170,0,1
8,2026-06-25 01:12:32.215339,121839170,0,1
2,2026-06-25 01:12:45.255429,121839170,0,2
OPEN,2026-06-25 01:13:25.259679,0,0
999,2026-06-25 01:14:12.857147,1102000232,999,2
1,2026-06-25 01:14:12.862309,121839170,0,2
1,2026-06-25 01:14:12.862309,121839170,25.08,2
1,2026-06-25 01:14:35.604446,121839170,0,1
solo,2026-06-25 01:14:35.808313,0,0
1,2026-06-25 01:14:35.604446,121839170,15.454999999999998,1
OPEN,2026-06-25 01:15:15.809107,0,0
1,2026-06-25 01:15:19.815199,121839170,0,1
1,2026-06-25 01:15:19.815199,121839170,25.02,1
2,2026-06-25 01:15:25.231243,121839170,0,1
OPEN,2026-06-25 01:15:59.816187,0,0
1,2026-06-25 01:18:16.725080,121839170,0,1
1,2026-06-25 01:18:16.725080,121839170,24.945,1
2,2026-06-25 01:18:22.011175,121839170,0,1
1,2026-06-25 01:18:38.013945,121839170,0,2
solo,2026-06-25 01:18:38.218957,0,0
1,2026-06-25 01:18:38.013945,121839170,26.18,2
OPEN,2026-06-25 01:19:18.219957,0,0
1,2026-06-25 01:22:10.061714,121839170,0,2
1,2026-06-25 01:22:10.061714,121839170,25.509999999999998,2
999,2026-06-25 01:22:19.765971,1102000232,999,1
1,2026-06-25 01:22:19.772622,121839170,0,1
solo,2026-06-25 01:22:19.978900,0,0
1,2026-06-25 01:22:19.772622,121839170,25.34,1
OPEN,2026-06-25 01:22:59.979965,0,0
1,2026-06-25 01:23:19.171258,121859271,0,1
1,2026-06-25 01:23:19.171258,121859271,24.39,1
1,2026-06-25 01:23:26.102862,121859271,0,2
solo,2026-06-25 01:23:26.306509,0,0
1,2026-06-25 01:23:26.102862,121859271,24.625,2
OPEN,2026-06-25 01:24:06.307232,0,0
1,2026-06-25 01:27:37.465994,121836132,0,2
1,2026-06-25 01:27:37.465994,121836132,24.24,2
1,2026-06-25 01:27:47.652533,121836132,0,1
solo,2026-06-25 01:27:47.856310,0,0
1,2026-06-25 01:27:47.652533,121836132,23.445,1
OPEN,2026-06-25 01:28:27.856938,0,0
1,2026-06-25 01:30:02.409190,121836132,0,1
1,2026-06-25 01:30:02.409190,121836132,21.77,1
1,2026-06-25 01:30:22.504322,121836132,0,2
solo,2026-06-25 01:30:22.708592,0,0
1,2026-06-25 01:30:22.504322,121836132,24.450000000000003,2
OPEN,2026-06-25 01:31:02.709297,0,0
1,2026-06-25 01:31:11.175223,121859271,0,2
1,2026-06-25 01:31:11.175223,121859271,25.0,2
1,2026-06-25 01:31:20.056315,121859271,0,1
solo,2026-06-25 01:31:20.260408,0,0
1,2026-06-25 01:31:20.056315,121859271,24.369999999999997,1
OPEN,2026-06-25 01:32:00.261158,0,0
1,2026-06-25 01:37:14.770208,1218496122,0,2
1,2026-06-25 01:37:14.770208,1218496122,24.92,2
1,2026-06-25 01:37:23.986796,1218496122,0,1
solo,2026-06-25 01:37:24.190818,0,0
1,2026-06-25 01:37:23.986796,1218496122,25.075,1
OPEN,2026-06-25 01:38:04.191601,0,0
1,2026-06-25 01:39:12.521275,121836132,0,2
1,2026-06-25 01:39:12.521275,121836132,23.83,2
