Mode,Start_Time,Animal,Weight,Unit
0,2026-06-15 09:54:34.326874,121836132,18.5,5
0,2026-06-15 09:55:03.680973,12186133157,19.3,5
0,2026-06-15 09:55:38.880481,121839170,20.1,5
0,2026-06-15 09:56:07.942745,1218496122,19.3,5
initialize,2026-06-15 09:56:34.241724,0,-0.07,1
initialize,2026-06-15 09:56:34.444034,0,-0.03,2
OPEN,2026-06-15 09:56:41.671532,0,0
initialize,2026-06-15 09:57:17.203717,0,-0.05,1
initialize,2026-06-15 09:57:17.406,0,0.11,2
initialize,2026-06-15 09:57:23.793752,0,-0.0,1
initialize,2026-06-15 09:57:23.996985,0,0.02,2
OPEN,2026-06-15 09:57:31.225538,0,0
initialize,2026-06-15 09:58:14.479139,0,-0.02,1
initialize,2026-06-15 09:58:14.681762,0,-0.02,2
initialize,2026-06-15 09:58:24.759404,0,0.0,1
initialize,2026-06-15 09:58:24.961645,0,-0.05,2
OPEN,2026-06-15 09:58:32.184933,0,0
1,2026-06-15 10:01:11.896402,121836132,0,2
1,2026-06-15 10:01:11.896402,121836132,13.815000000000001,2
OPEN,2026-06-15 10:01:51.896875,0,0
1,2026-06-15 10:04:31.904528,1218496122,0,2
1,2026-06-15 10:04:31.904528,1218496122,12.43,2
OPEN,2026-06-15 10:05:11.905146,0,0
1,2026-06-15 10:11:44.745617,121836132,0,2
1,2026-06-15 10:11:44.745617,121836132,12.280000000000001,2
OPEN,2026-06-15 10:12:24.746305,0,0
1,2026-06-15 10:22:23.615184,1218496122,0,2
1,2026-06-15 10:22:23.615184,1218496122,12.565000000000001,2
OPEN,2026-06-15 10:23:03.615860,0,0
1,2026-06-15 10:23:07.659372,121836132,0,2
1,2026-06-15 10:23:07.659372,121836132,14.425,2
OPEN,2026-06-15 10:23:47.659973,0,0
1,2026-06-15 10:25:05.696157,12186133157,0,2
999,2026-06-15 10:25:07.117773,1102000232,999,2
2,2026-06-15 10:25:07.325158,12186133157,0,2
2,2026-06-15 10:25:07.325158,12186133157,13.86,2
OPEN,2026-06-15 10:25:45.696809,0,0
1,2026-06-15 10:26:43.067539,12186133157,0,2
1,2026-06-15 10:26:43.067539,12186133157,11.235,2
OPEN,2026-06-15 10:27:23.068236,0,0
1,2026-06-15 10:29:19.472669,1218496122,0,2
1,2026-06-15 10:29:19.472669,1218496122,13.84,2
OPEN,2026-06-15 10:29:59.473275,0,0
1,2026-06-15 10:32:29.996226,1218496122,0,2
1,2026-06-15 10:32:29.996226,1218496122,11.98,2
OPEN,2026-06-15 10:33:09.996861,0,0
1,2026-06-15 10:35:11.986640,121836132,0,2
1,2026-06-15 10:35:11.986640,121836132,13.02,2
OPEN,2026-06-15 10:35:51.987140,0,0
1,2026-06-15 10:37:20.914476,121836132,0,2
1,2026-06-15 10:37:20.914476,121836132,10.13,2
OPEN,2026-06-15 10:38:00.915152,0,0
1,2026-06-15 10:46:41.401898,1218496122,0,2
1,2026-06-15 10:46:41.401898,1218496122,13.71,2
OPEN,2026-06-15 10:47:21.402472,0,0
1,2026-06-15 11:33:28.772743,1218496122,0,2
1,2026-06-15 11:33:28.772743,1218496122,10.485,2
OPEN,2026-06-15 11:34:08.773363,0,0
1,2026-06-15 11:43:50.368870,12186133157,0,2
1,2026-06-15 11:43:50.368870,12186133157,12.68,2
OPEN,2026-06-15 11:44:30.369579,0,0
1,2026-06-15 12:13:55.196282,121836132,0,2
2,2026-06-15 12:13:57.017537,121836132,0,2
2,2026-06-15 12:13:57.017537,121836132,13.335,2
OPEN,2026-06-15 12:14:35.196811,0,0
1,2026-06-15 12:26:54.284683,121836132,0,2
1,2026-06-15 12:26:54.284683,121836132,12.24,2
OPEN,2026-06-15 12:27:34.285310,0,0
1,2026-06-15 12:39:53.945953,121836132,0,2
1,2026-06-15 12:39:53.945953,121836132,12.74,2
OPEN,2026-06-15 12:40:33.946537,0,0
1,2026-06-15 12:45:17.521310,1218496122,0,2
1,2026-06-15 12:45:17.521310,1218496122,12.13,2
OPEN,2026-06-15 12:45:57.521819,0,0
1,2026-06-15 12:50:12.515814,1218496122,0,2
1,2026-06-15 12:50:12.515814,1218496122,12.15,2
OPEN,2026-06-15 12:50:52.516380,0,0
1,2026-06-15 12:50:56.502424,121836132,0,2
1,2026-06-15 12:50:56.502424,121836132,11.31,2
OPEN,2026-06-15 12:51:36.503010,0,0
1,2026-06-15 12:51:58.034049,121836132,0,2
1,2026-06-15 12:51:58.034049,121836132,12.5,2
OPEN,2026-06-15 12:52:38.034768,0,0
1,2026-06-15 12:53:23.549833,121836132,0,2
1,2026-06-15 12:53:23.549833,121836132,11.56,2
OPEN,2026-06-15 12:54:03.550687,0,0
1,2026-06-15 12:54:18.668147,121836132,0,2
1,2026-06-15 12:54:18.668147,121836132,11.68,2
OPEN,2026-06-15 12:54:58.668853,0,0
1,2026-06-15 12:55:29.949453,1218496122,0,2
1,2026-06-15 12:55:29.949453,1218496122,13.65,2
OPEN,2026-06-15 12:56:09.950206,0,0
999,2026-06-15 13:00:34.819498,1102000232,999,2
1,2026-06-15 13:00:34.824922,1218496122,0,2
1,2026-06-15 13:00:34.824922,1218496122,0,2
1,2026-06-15 13:00:47.318398,1218496122,0,1
solo,2026-06-15 13:00:47.522750,0,0
1,2026-06-15 13:00:47.318398,1218496122,19.79,1
OPEN,2026-06-15 13:01:27.523393,0,0
1,2026-06-15 13:01:33.138578,121836132,0,2
1,2026-06-15 13:01:33.138578,121836132,14.39,2
2,2026-06-15 13:01:42.187007,121836132,0,2
1,2026-06-15 13:01:47.551801,121836132,0,1
solo,2026-06-15 13:01:47.756860,0,0
1,2026-06-15 13:01:47.551801,121836132,18.86,1
OPEN,2026-06-15 13:02:27.757564,0,0
1,2026-06-15 13:03:16.687966,121839170,0,2
1,2026-06-15 13:03:16.687966,121839170,20.57,2
1,2026-06-15 13:03:27.032077,121839170,0,1
solo,2026-06-15 13:03:27.235895,0,0
1,2026-06-15 13:03:27.032077,121839170,19.96,1
OPEN,2026-06-15 13:04:07.236598,0,0
1,2026-06-15 13:04:27.416303,121859271,0,2
2,2026-06-15 13:04:31.062392,121859271,0,2
2,2026-06-15 13:04:31.062392,121859271,14.67,2
OPEN,2026-06-15 13:05:07.416993,0,0
1,2026-06-15 13:05:11.273223,12186133157,0,2
1,2026-06-15 13:05:11.273223,12186133157,15.16,2
OPEN,2026-06-15 13:05:51.273910,0,0
1,2026-06-15 13:06:08.304693,121859271,0,2
1,2026-06-15 13:06:08.304693,121859271,20.225,2
1,2026-06-15 13:06:17.658007,121859271,0,1
solo,2026-06-15 13:06:17.862776,0,0
1,2026-06-15 13:06:17.658007,121859271,18.939999999999998,1
OPEN,2026-06-15 13:06:57.863581,0,0
1,2026-06-15 13:07:42.639357,12186133157,0,2
1,2026-06-15 13:07:42.639357,12186133157,20.445,2
1,2026-06-15 13:07:50.392017,12186133157,0,1
solo,2026-06-15 13:07:50.596182,0,0
1,2026-06-15 13:07:50.392017,12186133157,19.04,1
initialize,2026-06-15 13:09:55.878714,0,-0.04,1
initialize,2026-06-15 13:09:56.081131,0,-0.12,2
initialize,2026-06-15 13:10:22.386484,0,-0.01,1
initialize,2026-06-15 13:10:22.588189,0,0.02,2
OPEN,2026-06-15 13:10:29.819477,0,0
1,2026-06-15 13:10:55.878969,19647231169,0,1
1,2026-06-15 13:10:55.878969,19647231169,0,1
1,2026-06-15 13:11:18.350382,19647231169,0,2
solo,2026-06-15 13:11:18.554669,0,0
1,2026-06-15 13:11:18.350382,19647231169,0,2
OPEN,2026-06-15 13:11:58.555328,0,0
1,2026-06-15 13:12:16.322976,1218496122,0,1
1,2026-06-15 13:12:18.749249,19647231169,0,2
start Lindzey,2026-06-15 13:12:18.952576,0,0
1,2026-06-15 13:12:16.322976,1218496122,21.23,1
1,2026-06-15 13:12:18.749249,19647231169,0,2
2,2026-06-15 13:12:50.649764,1218496122,0,1
End Lindzey,2026-06-15 13:13:20.652112,0,0
OPEN,2026-06-15 13:13:30.652512,0,0
1,2026-06-15 13:13:36.164140,19647231169,0,2
1,2026-06-15 13:13:36.164140,19647231169,0,2
OPEN,2026-06-15 13:14:16.164813,0,0
1,2026-06-15 13:14:39.774768,1111110210210,0,1
1,2026-06-15 13:14:39.774768,1111110210210,0,1
1,2026-06-15 13:14:45.545272,1111110210210,0,2
solo,2026-06-15 13:14:45.749331,0,0
1,2026-06-15 13:14:45.545272,1111110210210,0,2
OPEN,2026-06-15 13:15:25.749921,0,0
1,2026-06-15 13:15:38.427728,1111110210210,0,2
1,2026-06-15 13:15:38.427728,1111110210210,0,2
OPEN,2026-06-15 13:16:18.428271,0,0
1,2026-06-15 13:16:26.567972,121859271,0,1
2,2026-06-15 13:16:30.412131,121859271,0,1
2,2026-06-15 13:16:30.412131,121859271,17.655,1
3,2026-06-15 13:16:31.280782,1218496122,0,1
followerA,2026-06-15 13:16:31.282637,0,0
sequence,2026-06-15 13:16:33.034207,0,0
1,2026-06-15 13:16:54.586260,121859271,0,2
1,2026-06-15 13:16:54.586260,121859271,21.28,2
4,2026-06-15 13:17:17.176899,1218496122,0,1
OPEN,2026-06-15 13:17:57.179067,0,0
1,2026-06-15 13:18:48.018947,121859271,0,2
1,2026-06-15 13:18:48.018947,121859271,20.950000000000003,2
1,2026-06-15 13:18:57.687941,121859271,0,1
solo,2026-06-15 13:18:57.891910,0,0
1,2026-06-15 13:18:57.687941,121859271,21.53,1
OPEN,2026-06-15 13:19:37.892589,0,0
1,2026-06-15 13:28:02.907108,1218496122,0,1
1,2026-06-15 13:28:02.907108,1218496122,20.7,1
1,2026-06-15 13:28:30.438700,1218496122,0,2
solo,2026-06-15 13:28:30.642726,0,0
1,2026-06-15 13:28:30.438700,1218496122,16.46,2
OPEN,2026-06-15 13:29:10.643475,0,0
1,2026-06-15 13:29:48.902275,121859271,0,1
1,2026-06-15 13:29:48.902275,121859271,21.465,1
2,2026-06-15 13:30:15.914481,121859271,0,1
OPEN,2026-06-15 13:30:28.902829,0,0
1,2026-06-15 13:30:31.794309,121836132,0,1
1,2026-06-15 13:30:31.794309,121836132,24.69,1
OPEN,2026-06-15 13:31:11.794917,0,0
1,2026-06-15 13:34:05.793262,121839170,0,1
1,2026-06-15 13:34:05.793262,121839170,21.770000000000003,1
2,2026-06-15 13:34:19.222325,121839170,0,1
OPEN,2026-06-15 13:34:45.794,0,0
1,2026-06-15 13:39:23.794787,121859271,0,1
1,2026-06-15 13:39:23.794787,121859271,21.725,1
OPEN,2026-06-15 13:40:04.156554,0,0
1,2026-06-15 13:44:58.008017,121859271,0,1
2,2026-06-15 13:45:01.649036,121859271,0,1
2,2026-06-15 13:45:01.649036,121859271,21.485,1
3,2026-06-15 13:45:21.980977,121859271,0,1
OPEN,2026-06-15 13:45:38.008655,0,0
999,2026-06-15 13:46:04.743540,1102000232,999,1
1,2026-06-15 13:46:04.748653,121859271,0,1
1,2026-06-15 13:46:04.748653,121859271,21.825,1
OPEN,2026-06-15 13:46:59.864817,0,0
1,2026-06-15 13:47:06.437556,121859271,0,1
1,2026-06-15 13:47:06.437556,121859271,21.2,1
1,2026-06-15 13:47:29.684864,121859271,0,2
solo,2026-06-15 13:47:29.888446,0,0
1,2026-06-15 13:47:29.684864,121859271,19.22,2
OPEN,2026-06-15 13:48:09.889082,0,0
1,2026-06-15 13:48:39.748210,121836132,0,1
1,2026-06-15 13:48:39.748210,121836132,32.21,1
1,2026-06-15 13:48:51.204118,1218496122,0,2
start Lindzey,2026-06-15 13:48:54.843254,0,0
1,2026-06-15 13:48:51.204118,1218496122,12.96,2
End Lindzey,2026-06-15 13:49:24.843602,0,0
OPEN,2026-06-15 13:49:34.844007,0,0
1,2026-06-15 13:49:48.812615,121839170,0,1
1,2026-06-15 13:49:48.812615,121839170,21.924999999999997,1
OPEN,2026-06-15 13:50:28.813301,0,0
1,2026-06-15 13:53:02.546378,1218496122,0,2
1,2026-06-15 13:53:02.546378,1218496122,18.99,2
OPEN,2026-06-15 13:53:42.546862,0,0
1,2026-06-15 13:54:30.097489,1218496122,0,2
1,2026-06-15 13:54:30.097489,1218496122,19.785,2
OPEN,2026-06-15 13:55:10.097970,0,0
1,2026-06-15 14:01:01.226309,121839170,0,1
1,2026-06-15 14:01:01.226309,121839170,21.78,1
1,2026-06-15 14:01:23.105037,1218496122,0,2
start Lindzey,2026-06-15 14:01:24.926481,0,0
1,2026-06-15 14:01:23.105037,1218496122,12.28,2
End Lindzey,2026-06-15 14:01:54.926829,0,0
OPEN,2026-06-15 14:02:04.927151,0,0
1,2026-06-15 14:02:54.684904,1218496122,0,2
1,2026-06-15 14:02:54.684904,1218496122,10.49,2
OPEN,2026-06-15 14:03:34.685529,0,0
1,2026-06-15 14:04:49.146297,12186133157,0,1
1,2026-06-15 14:04:49.146297,12186133157,21.549999999999997,1
2,2026-06-15 14:04:57.352635,121839170,0,1
1,2026-06-15 14:05:17.462041,12186133157,0,2
sequence,2026-06-15 14:05:17.666399,0,0
1,2026-06-15 14:05:17.462041,12186133157,21.56,2
3,2026-06-15 14:05:35.739183,121839170,0,1
2,2026-06-15 14:05:58.900797,1218496122,0,2
OPEN,2026-06-15 14:06:38.903602,0,0
1,2026-06-15 14:09:24.773157,121839170,0,1
1,2026-06-15 14:09:24.773157,121839170,21.715,1
1,2026-06-15 14:10:12.559576,1218496122,0,2
1,2026-06-15 14:10:12.559576,1218496122,13.265,2
start Lindzey,2026-06-15 14:10:16.822626,0,0
2,2026-06-15 14:10:37.510684,121839170,0,1
End Lindzey,2026-06-15 14:11:07.513031,0,0
OPEN,2026-06-15 14:11:17.513360,0,0
1,2026-06-15 14:13:03.566338,1218496122,0,2
1,2026-06-15 14:13:03.566338,1218496122,13.335,2
1,2026-06-15 14:13:31.331899,121839170,0,1
start Lindzey,2026-06-15 14:13:31.536283,0,0
1,2026-06-15 14:13:31.331899,121839170,21.72,1
2,2026-06-15 14:14:01.482213,121839170,0,1
2,2026-06-15 14:14:24.622875,1218496122,0,2
End Lindzey,2026-06-15 14:14:54.624877,0,0
OPEN,2026-06-15 14:15:04.625265,0,0
999,2026-06-15 14:17:21.274109,1102000232,999,2
1,2026-06-15 14:17:21.279392,1218496122,0,2
1,2026-06-15 14:17:21.279392,1218496122,19.16,2
OPEN,2026-06-15 14:18:01.280048,0,0
1,2026-06-15 14:18:21.203349,1218496122,0,2
1,2026-06-15 14:18:21.203349,1218496122,13.39,2
OPEN,2026-06-15 14:19:01.203973,0,0
1,2026-06-15 14:19:48.967151,121839170,0,1
1,2026-06-15 14:19:48.967151,121839170,21.810000000000002,1
2,2026-06-15 14:19:54.514036,121839170,0,1
1,2026-06-15 14:20:08.926840,1218496122,0,2
start Lindzey,2026-06-15 14:20:12.569722,0,0
1,2026-06-15 14:20:08.926840,1218496122,13.77,2
3,2026-06-15 14:20:37.898250,121839170,0,1
End Lindzey,2026-06-15 14:21:07.900594,0,0
OPEN,2026-06-15 14:21:17.900977,0,0
1,2026-06-15 14:21:30.087782,1218496122,0,2
1,2026-06-15 14:21:30.087782,1218496122,15.225,2
OPEN,2026-06-15 14:22:10.088249,0,0
1,2026-06-15 14:22:56.303348,1218496122,0,2
1,2026-06-15 14:22:56.303348,1218496122,12.38,2
OPEN,2026-06-15 14:23:36.303874,0,0
1,2026-06-15 14:24:02.440441,121839170,0,1
1,2026-06-15 14:24:02.440441,121839170,21.63,1
1,2026-06-15 14:24:09.635579,1218496122,0,2
1,2026-06-15 14:24:09.635579,1218496122,10.36,2
start Lindzey,2026-06-15 14:24:13.770029,0,0
2,2026-06-15 14:24:48.739802,121839170,0,1
End Lindzey,2026-06-15 14:25:18.742203,0,0
OPEN,2026-06-15 14:25:28.742507,0,0
1,2026-06-15 14:25:30.354514,1218496122,0,2
1,2026-06-15 14:25:30.354514,1218496122,12.71,2
OPEN,2026-06-15 14:26:10.355200,0,0
1,2026-06-15 14:28:35.330174,121839170,0,1
1,2026-06-15 14:28:35.330174,121839170,21.665,1
999,2026-06-15 14:28:58.061517,1102000232,999,1
2,2026-06-15 14:28:58.066831,121839170,0,1
OPEN,2026-06-15 14:29:15.330722,0,0
1,2026-06-15 14:30:04.230111,1218496122,0,2
1,2026-06-15 14:30:04.230111,1218496122,10.07,2
OPEN,2026-06-15 14:30:44.230646,0,0
1,2026-06-15 14:31:25.107922,121839170,0,1
1,2026-06-15 14:31:25.107922,121839170,21.605,1
1,2026-06-15 14:32:05.103699,1218496122,0,2
1,2026-06-15 14:32:05.103699,1218496122,0,2
start Lindzey,2026-06-15 14:32:09.245514,0,0
2,2026-06-15 14:32:29.755805,121839170,0,1
End Lindzey,2026-06-15 14:32:59.758128,0,0
OPEN,2026-06-15 14:33:09.758539,0,0
1,2026-06-15 14:33:14.846004,1218496122,0,2
1,2026-06-15 14:33:14.846004,1218496122,13.09,2
OPEN,2026-06-15 14:33:54.846556,0,0
1,2026-06-15 14:33:56.955803,1218496122,0,2
1,2026-06-15 14:33:56.955803,1218496122,11.23,2
OPEN,2026-06-15 14:34:36.956490,0,0
1,2026-06-15 14:35:30.637481,1218496122,0,2
1,2026-06-15 14:35:30.637481,1218496122,14.39,2
OPEN,2026-06-15 14:36:10.637947,0,0
1,2026-06-15 14:37:12.170661,1218496122,0,2
1,2026-06-15 14:37:12.170661,1218496122,14.09,2
OPEN,2026-06-15 14:37:52.171243,0,0
1,2026-06-15 14:38:22.576675,121839170,0,1
1,2026-06-15 14:38:25.610998,1218496122,0,2
1,2026-06-15 14:38:22.576675,121839170,21.83,1
1,2026-06-15 14:38:25.610998,1218496122,14.96,2
start Lindzey,2026-06-15 14:38:33.476560,0,0
2,2026-06-15 14:39:08.409020,121839170,0,1
End Lindzey,2026-06-15 14:39:38.411003,0,0
OPEN,2026-06-15 14:39:48.411425,0,0
1,2026-06-15 14:39:56.669437,1218496122,0,2
1,2026-06-15 14:39:56.669437,1218496122,11.89,2
OPEN,2026-06-15 14:40:36.670120,0,0
1,2026-06-15 14:41:24.436808,1218496122,0,2
1,2026-06-15 14:41:24.436808,1218496122,13.1,2
OPEN,2026-06-15 14:42:04.437297,0,0
1,2026-06-15 14:42:35.570212,1218496122,0,2
1,2026-06-15 14:42:38.608839,121836132,0,1
1,2026-06-15 14:42:35.570212,1218496122,10.61,2
start Lindzey,2026-06-15 14:42:41.844525,0,0
1,2026-06-15 14:42:38.608839,121836132,49.849999999999994,1
End Lindzey,2026-06-15 14:43:11.844880,0,0
OPEN,2026-06-15 14:43:21.845278,0,0
1,2026-06-15 14:43:26.172728,1218496122,0,2
1,2026-06-15 14:43:26.172728,1218496122,13.16,2
OPEN,2026-06-15 14:44:06.173402,0,0
1,2026-06-15 14:46:02.716369,121839170,0,1
1,2026-06-15 14:46:02.716369,121839170,21.68,1
2,2026-06-15 14:46:29.406372,121839170,0,1
OPEN,2026-06-15 14:46:42.716942,0,0
1,2026-06-15 14:46:56.296468,1218496122,0,2
1,2026-06-15 14:46:56.296468,1218496122,14.575,2
OPEN,2026-06-15 14:47:36.297084,0,0
999,2026-06-15 14:47:48.677632,1102000232,999,2
1,2026-06-15 14:47:48.682293,1218496122,0,2
1,2026-06-15 14:47:48.682293,1218496122,11.235,2
OPEN,2026-06-15 14:48:28.682912,0,0
1,2026-06-15 14:48:33.668690,1218496122,0,2
1,2026-06-15 14:48:33.668690,1218496122,19.63,2
2,2026-06-15 14:50:39.246602,121836132,0,2
OPEN,2026-06-15 14:50:51.987831,0,0
1,2026-06-15 14:51:00.142615,121859271,0,2
1,2026-06-15 14:51:00.142615,121859271,20.33,2
OPEN,2026-06-15 14:51:40.143116,0,0
1,2026-06-15 14:51:42.445720,1218496122,0,2
1,2026-06-15 14:51:42.445720,1218496122,15.88,2
OPEN,2026-06-15 14:52:22.446211,0,0
1,2026-06-15 14:52:26.176250,121859271,0,2
1,2026-06-15 14:52:26.176250,121859271,18.21,2
OPEN,2026-06-15 14:53:06.176862,0,0
1,2026-06-15 14:53:23.725778,121859271,0,2
1,2026-06-15 14:53:23.725778,121859271,17.105,2
OPEN,2026-06-15 14:54:03.726320,0,0
1,2026-06-15 14:56:37.554377,1218496122,0,2
1,2026-06-15 14:56:37.554377,1218496122,13.84,2
OPEN,2026-06-15 14:57:17.555003,0,0
1,2026-06-15 14:57:31.843808,1218496122,0,2
1,2026-06-15 14:57:31.843808,1218496122,14.79,2
OPEN,2026-06-15 14:58:11.844430,0,0
1,2026-06-15 14:59:20.845156,1218496122,0,2
1,2026-06-15 14:59:20.845156,1218496122,14.405000000000001,2
OPEN,2026-06-15 15:00:00.845708,0,0
1,2026-06-15 15:00:44.939851,12186133157,0,2
1,2026-06-15 15:00:44.939851,12186133157,13.24,2
OPEN,2026-06-15 15:01:24.940522,0,0
1,2026-06-15 15:01:28.714575,1218496122,0,2
1,2026-06-15 15:01:28.714575,1218496122,13.8,2
OPEN,2026-06-15 15:02:08.715332,0,0
1,2026-06-15 15:03:32.296944,121839170,0,1
1,2026-06-15 15:03:32.296944,121839170,21.83,1
1,2026-06-15 15:04:10.964234,121859271,0,2
start Lindzey,2026-06-15 15:04:12.988383,0,0
1,2026-06-15 15:04:10.964234,121859271,22.075,2
2,2026-06-15 15:04:23.158581,121839170,0,1
End Lindzey,2026-06-15 15:04:53.160567,0,0
OPEN,2026-06-15 15:05:03.160885,0,0
1,2026-06-15 15:05:04.991218,1218496122,0,2
1,2026-06-15 15:05:04.991218,1218496122,18.3,2
OPEN,2026-06-15 15:05:44.991793,0,0
1,2026-06-15 15:05:57.225655,121859271,0,2
1,2026-06-15 15:05:57.225655,121859271,13.695,2
OPEN,2026-06-15 15:06:37.226364,0,0
1,2026-06-15 15:06:59.577898,121859271,0,2
1,2026-06-15 15:06:59.577898,121859271,15.96,2
OPEN,2026-06-15 15:07:39.578503,0,0
1,2026-06-15 15:07:57.781249,121839170,0,1
1,2026-06-15 15:07:57.781249,121839170,21.68,1
1,2026-06-15 15:08:06.891897,121859271,0,2
start Lindzey,2026-06-15 15:08:09.722889,0,0
1,2026-06-15 15:08:06.891897,121859271,19.02,2
2,2026-06-15 15:09:07.774319,121839170,0,1
End Lindzey,2026-06-15 15:09:37.776283,0,0
OPEN,2026-06-15 15:09:47.776682,0,0
1,2026-06-15 15:09:56.327922,121859271,0,2
1,2026-06-15 15:09:56.327922,121859271,19.29,2
OPEN,2026-06-15 15:10:36.328498,0,0
1,2026-06-15 15:12:07.172622,12186133157,0,2
1,2026-06-15 15:12:07.172622,12186133157,13.61,2
OPEN,2026-06-15 15:12:47.173258,0,0
1,2026-06-15 15:13:14.429345,121836132,0,2
1,2026-06-15 15:13:14.429345,121836132,13.96,2
OPEN,2026-06-15 15:13:54.429980,0,0
999,2026-06-15 15:18:15.852727,1102000232,999,2
1,2026-06-15 15:18:15.857988,12186133157,0,2
1,2026-06-15 15:18:15.857988,12186133157,13.06,2
OPEN,2026-06-15 15:18:55.858484,0,0
1,2026-06-15 15:25:06.947649,12186133157,0,2
1,2026-06-15 15:25:06.947649,12186133157,21.015,2
OPEN,2026-06-15 15:25:46.948241,0,0
1,2026-06-15 15:30:20.777618,121836132,0,2
1,2026-06-15 15:30:20.777618,121836132,14.57,2
OPEN,2026-06-15 15:31:00.778183,0,0
1,2026-06-15 15:33:13.950716,12186133157,0,2
1,2026-06-15 15:33:13.950716,12186133157,13.13,2
OPEN,2026-06-15 15:33:53.951479,0,0
1,2026-06-15 15:34:47.393051,12186133157,0,2
2,2026-06-15 15:34:50.633095,12186133157,0,2
2,2026-06-15 15:34:50.633095,12186133157,10.35,2
OPEN,2026-06-15 15:35:27.393617,0,0
1,2026-06-15 15:38:10.712892,12186133157,0,2
1,2026-06-15 15:38:10.712892,12186133157,11.085,2
OPEN,2026-06-15 15:38:50.713405,0,0
1,2026-06-15 15:41:27.290141,121836132,0,2
1,2026-06-15 15:41:27.290141,121836132,14.53,2
OPEN,2026-06-15 15:42:07.290851,0,0
1,2026-06-15 15:42:09.332751,12186133157,0,2
1,2026-06-15 15:42:09.332751,12186133157,15.63,2
OPEN,2026-06-15 15:42:49.333333,0,0
1,2026-06-15 15:43:32.890465,12186133157,0,2
1,2026-06-15 15:43:32.890465,12186133157,12.78,2
OPEN,2026-06-15 15:44:12.891021,0,0
