Mode,Start_Time,Animal,Weight,Unit
OPEN,2026-07-02 05:11:44.974652,0,0
1,2026-07-02 05:11:56.969435,121836132,0,2
1,2026-07-02 05:11:56.969435,121836132,22.384999999999998,2
1,2026-07-02 05:12:05.347627,121836132,0,1
solo,2026-07-02 05:12:05.551519,0,0
1,2026-07-02 05:12:05.347627,121836132,21.725,1
OPEN,2026-07-02 05:12:45.552178,0,0
1,2026-07-02 05:12:49.127961,121859271,0,1
sequence,2026-07-02 05:12:49.331557,0,0
1,2026-07-02 05:12:49.127961,121859271,23.805,1
OPEN,2026-07-02 05:13:29.332384,0,0
1,2026-07-02 05:16:38.689090,12186133157,0,2
1,2026-07-02 05:16:38.689090,12186133157,25.105,2
1,2026-07-02 05:16:46.711622,12186133157,0,1
solo,2026-07-02 05:16:46.916076,0,0
1,2026-07-02 05:16:46.711622,12186133157,24.21,1
OPEN,2026-07-02 05:17:26.916917,0,0
1,2026-07-02 05:19:40.941117,1218496122,0,1
sequence,2026-07-02 05:19:41.548793,0,0
1,2026-07-02 05:19:44.175259,1218496122,0,2
1,2026-07-02 05:19:40.941117,1218496122,20.73,1
1,2026-07-02 05:19:44.175259,1218496122,17.92,2
OPEN,2026-07-02 05:20:24.178158,0,0
1,2026-07-02 05:23:41.808943,1218496122,0,2
1,2026-07-02 05:23:41.808943,1218496122,23.645,2
1,2026-07-02 05:23:50.601881,1218496122,0,1
solo,2026-07-02 05:23:50.805114,0,0
1,2026-07-02 05:23:50.601881,1218496122,22.93,1
OPEN,2026-07-02 05:24:30.805847,0,0
1,2026-07-02 05:31:59.623205,121859271,0,1
sequence,2026-07-02 05:32:00.431429,0,0
1,2026-07-02 05:31:59.623205,121859271,25.19,1
1,2026-07-02 05:32:12.427169,121859271,0,2
1,2026-07-02 05:32:12.427169,121859271,23.785,2
OPEN,2026-07-02 05:32:52.430113,0,0
1,2026-07-02 05:42:34.887587,121859271,0,2
1,2026-07-02 05:42:34.887587,121859271,25.765,2
1,2026-07-02 05:42:44.337359,121859271,0,1
solo,2026-07-02 05:42:44.541970,0,0
1,2026-07-02 05:42:44.337359,121859271,25.235,1
OPEN,2026-07-02 05:43:24.542693,0,0
1,2026-07-02 06:31:59.703330,121839170,0,1
sequence,2026-07-02 06:31:59.907730,0,0
1,2026-07-02 06:31:59.703330,121839170,21.75,1
1,2026-07-02 06:32:08.985780,121839170,0,2
1,2026-07-02 06:32:08.985780,121839170,22.99,2
OPEN,2026-07-02 06:32:48.988432,0,0
1,2026-07-02 06:42:10.431560,121839170,0,2
1,2026-07-02 06:42:10.431560,121839170,24.630000000000003,2
1,2026-07-02 06:42:22.248567,121839170,0,1
solo,2026-07-02 06:42:22.452656,0,0
1,2026-07-02 06:42:22.248567,121839170,24.43,1
OPEN,2026-07-02 06:43:02.453296,0,0
1,2026-07-02 07:40:11.958591,1218496122,0,1
sequence,2026-07-02 07:40:12.565757,0,0
1,2026-07-02 07:40:11.958591,1218496122,18.9,1
1,2026-07-02 07:40:17.461567,1218496122,0,2
1,2026-07-02 07:40:17.461567,1218496122,22.6,2
OPEN,2026-07-02 07:40:57.464140,0,0
1,2026-07-02 07:41:04.613777,1218496122,0,2
1,2026-07-02 07:41:04.613777,1218496122,23.34,2
1,2026-07-02 07:41:11.978998,1218496122,0,1
solo,2026-07-02 07:41:12.182722,0,0
1,2026-07-02 07:41:11.978998,1218496122,23.064999999999998,1
OPEN,2026-07-02 07:41:52.183558,0,0
1,2026-07-02 07:41:57.128988,121836132,0,1
sequence,2026-07-02 07:41:57.534959,0,0
1,2026-07-02 07:41:57.128988,121836132,21.55,1
1,2026-07-02 07:42:02.834377,121836132,0,2
2,2026-07-02 07:42:06.667214,12186133157,0,1
1,2026-07-02 07:42:02.834377,121836132,20.57,2
2,2026-07-02 07:42:15.594968,12186133157,0,2
OPEN,2026-07-02 07:42:55.597395,0,0
1,2026-07-02 07:43:57.238889,121859271,0,1
sequence,2026-07-02 07:43:57.442897,0,0
1,2026-07-02 07:43:57.238889,121859271,13.72,1
1,2026-07-02 07:44:04.301653,121859271,0,2
1,2026-07-02 07:44:04.301653,121859271,21.18,2
OPEN,2026-07-02 07:44:44.304068,0,0
1,2026-07-02 07:45:28.758525,121839170,0,1
sequence,2026-07-02 07:45:29.164699,0,0
1,2026-07-02 07:45:28.758525,121839170,19.525,1
1,2026-07-02 07:45:37.786397,121839170,0,2
1,2026-07-02 07:45:37.786397,121839170,21.985,2
OPEN,2026-07-02 07:46:17.789082,0,0
999,2026-07-02 07:46:20.491912,1102000232,999,1
1,2026-07-02 07:46:20.496746,1218496122,0,1
sequence,2026-07-02 07:46:20.902661,0,0
1,2026-07-02 07:46:20.496746,1218496122,21.845,1
1,2026-07-02 07:46:26.123253,1218496122,0,2
1,2026-07-02 07:46:26.123253,1218496122,20.4,2
2,2026-07-02 07:46:54.704642,121859271,0,2
2,2026-07-02 07:46:59.282950,121859271,0,1
3,2026-07-02 07:47:28.862769,12186133157,0,2
3,2026-07-02 07:47:33.253671,12186133157,0,1
OPEN,2026-07-02 07:48:13.256647,0,0
999,2026-07-02 07:50:05.418173,1102000232,999,2
1,2026-07-02 07:50:05.423763,121836132,0,2
1,2026-07-02 07:50:05.423763,121836132,22.14,2
1,2026-07-02 07:50:13.860998,121836132,0,1
solo,2026-07-02 07:50:14.065259,0,0
1,2026-07-02 07:50:13.860998,121836132,21.634999999999998,1
2,2026-07-02 07:50:28.833197,121839170,0,2
2,2026-07-02 07:50:34.119581,121839170,0,1
OPEN,2026-07-02 07:51:14.122092,0,0
1,2026-07-02 07:54:08.478862,1218496122,0,2
1,2026-07-02 07:54:08.478862,1218496122,23.515,2
1,2026-07-02 07:54:15.835086,1218496122,0,1
solo,2026-07-02 07:54:16.040001,0,0
1,2026-07-02 07:54:15.835086,1218496122,23.015,1
OPEN,2026-07-02 07:54:56.040658,0,0
1,2026-07-02 07:56:47.044717,12186133157,0,1
sequence,2026-07-02 07:56:47.853451,0,0
1,2026-07-02 07:56:47.044717,12186133157,22.975,1
1,2026-07-02 07:56:52.307528,12186133157,0,2
1,2026-07-02 07:56:52.307528,12186133157,19.55,2
OPEN,2026-07-02 07:57:32.310033,0,0
1,2026-07-02 07:58:00.404291,1218496122,0,1
sequence,2026-07-02 07:58:03.433401,0,0
1,2026-07-02 07:58:00.404291,1218496122,23.655,1
1,2026-07-02 07:58:12.339271,1218496122,0,2
1,2026-07-02 07:58:12.339271,1218496122,15.25,2
OPEN,2026-07-02 07:58:52.342158,0,0
1,2026-07-02 08:00:40.084444,12186133157,0,2
1,2026-07-02 08:00:40.084444,12186133157,24.94,2
1,2026-07-02 08:00:48.906820,12186133157,0,1
solo,2026-07-02 08:00:49.110524,0,0
1,2026-07-02 08:00:48.906820,12186133157,24.17,1
OPEN,2026-07-02 08:01:29.111203,0,0
1,2026-07-02 08:01:31.998521,1218496122,0,2
1,2026-07-02 08:01:31.998521,1218496122,23.884999999999998,2
1,2026-07-02 08:01:39.344720,1218496122,0,1
solo,2026-07-02 08:01:39.549399,0,0
1,2026-07-02 08:01:39.344720,1218496122,22.685000000000002,1
OPEN,2026-07-02 08:02:19.550045,0,0
