Mode,Start_Time,Animal,Weight,Unit
1,2026-06-08 08:47:25.948964,121839170,0,1
1,2026-06-08 08:47:25.948964,121839170,22.895,1
1,2026-06-08 08:47:42.729901,121839170,0,2
solo,2026-06-08 08:47:42.935209,0,0
1,2026-06-08 08:47:42.729901,121839170,23.27,2
OPEN,2026-06-08 08:48:22.935971,0,0
1,2026-06-08 08:55:00.981517,121839170,0,2
1,2026-06-08 08:55:00.981517,121839170,23.975,2
1,2026-06-08 08:55:13.055982,121839170,0,1
1,2026-06-08 08:55:13.055982,121839170,21.405,1
solo,2026-06-08 08:55:17.202242,0,0
OPEN,2026-06-08 08:55:57.202918,0,0
1,2026-06-08 09:20:39.505866,121859271,0,1
1,2026-06-08 09:20:39.505866,121859271,21.565,1
2,2026-06-08 09:20:46.065962,121859271,0,1
3,2026-06-08 09:22:24.271843,12186133157,0,1
1,2026-06-08 09:22:30.920322,121859271,0,2
sequence,2026-06-08 09:22:31.126758,0,0
1,2026-06-08 09:22:30.920322,121859271,21.995,2
2,2026-06-08 09:22:39.158384,12186133157,0,2
OPEN,2026-06-08 09:23:19.161215,0,0
1,2026-06-08 09:26:19.749462,121836132,0,1
1,2026-06-08 09:26:19.749462,121836132,22.0,1
1,2026-06-08 09:26:29.516657,121836132,0,2
1,2026-06-08 09:26:29.516657,121836132,21.29,2
OPEN,2026-06-08 09:27:09.517243,0,0
1,2026-06-08 09:29:25.632040,12186133157,0,2
1,2026-06-08 09:29:25.632040,12186133157,22.855,2
OPEN,2026-06-08 09:30:05.632652,0,0
1,2026-06-08 09:33:33.232833,1218496122,0,1
1,2026-06-08 09:33:33.232833,1218496122,22.165,1
1,2026-06-08 09:33:42.477133,12186133157,0,2
start Lindzey,2026-06-08 09:33:42.681866,0,0
1,2026-06-08 09:33:42.477133,12186133157,23.185000000000002,2
2,2026-06-08 09:33:52.174946,12186133157,0,2
3,2026-06-08 09:33:53.494455,1218496122,0,2
4,2026-06-08 09:33:58.295696,1218496122,0,2
5,2026-06-08 09:34:00.593164,1218496122,0,2
6,2026-06-08 09:34:19.712050,121836132,0,2
2,2026-06-08 09:34:53.166562,121836132,0,1
End Lindzey,2026-06-08 09:35:23.169162,0,0
OPEN,2026-06-08 09:35:33.169486,0,0
1,2026-06-08 09:35:36.403071,12186133157,0,2
1,2026-06-08 09:35:36.403071,12186133157,23.455,2
OPEN,2026-06-08 09:36:16.403764,0,0
1,2026-06-08 09:37:21.148370,12186133157,0,2
2,2026-06-08 09:37:23.174506,12186133157,0,2
2,2026-06-08 09:37:23.174506,12186133157,23.675,2
OPEN,2026-06-08 09:38:01.148876,0,0
1,2026-06-08 09:39:04.864495,12186133157,0,2
1,2026-06-08 09:39:04.864495,12186133157,22.775,2
2,2026-06-08 09:39:29.104493,12186133157,0,2
OPEN,2026-06-08 09:39:44.865122,0,0
1,2026-06-08 09:39:45.537221,12186133157,0,2
2,2026-06-08 09:39:47.156939,12186133157,0,2
2,2026-06-08 09:39:47.156939,12186133157,33.4,2
3,2026-06-08 09:39:53.149086,12186133157,0,2
4,2026-06-08 09:39:55.990914,12186133157,0,2
5,2026-06-08 09:40:01.740652,12186133157,0,2
6,2026-06-08 09:40:04.125436,12186133157,0,2
7,2026-06-08 09:40:08.045825,12186133157,0,2
8,2026-06-08 09:40:12.848302,12186133157,0,2
OPEN,2026-06-08 09:40:25.537884,0,0
1,2026-06-08 09:40:26.275307,12186133157,0,2
1,2026-06-08 09:40:26.275307,12186133157,22.865000000000002,2
2,2026-06-08 09:41:08.980482,121836132,0,2
3,2026-06-08 09:41:11.339783,121836132,0,2
OPEN,2026-06-08 09:41:21.621302,0,0
1,2026-06-08 09:42:07.302544,12186133157,0,2
1,2026-06-08 09:42:07.302544,12186133157,23.34,2
1,2026-06-08 09:42:20.030376,12186133157,0,1
1,2026-06-08 09:42:20.030376,12186133157,22.03,1
solo,2026-06-08 09:42:24.184289,0,0
2,2026-06-08 09:42:45.663192,1218496122,0,2
2,2026-06-08 09:43:17.535491,1218496122,0,1
OPEN,2026-06-08 09:43:57.538325,0,0
1,2026-06-08 09:44:01.387310,1218496122,0,1
1,2026-06-08 09:44:01.387310,1218496122,22.85,1
1,2026-06-08 09:44:20.592344,1218496122,0,2
solo,2026-06-08 09:44:20.796571,0,0
1,2026-06-08 09:44:20.592344,1218496122,22.72,2
2,2026-06-08 09:44:24.861636,1218496122,0,2
3,2026-06-08 09:44:48.301391,1218496122,0,2
OPEN,2026-06-08 09:45:28.303700,0,0
1,2026-06-08 09:45:39.288686,1218496122,0,1
1,2026-06-08 09:45:39.288686,1218496122,17.61,1
OPEN,2026-06-08 09:46:19.289308,0,0
1,2026-06-08 09:46:28.633655,121836132,0,2
1,2026-06-08 09:46:28.633655,121836132,22.314999999999998,2
OPEN,2026-06-08 09:47:08.634392,0,0
1,2026-06-08 09:47:15.040145,121836132,0,1
1,2026-06-08 09:47:15.040145,121836132,21.39,1
OPEN,2026-06-08 09:47:55.040815,0,0
1,2026-06-08 09:50:11.575192,1218496122,0,1
1,2026-06-08 09:50:11.575192,1218496122,22.25,1
1,2026-06-08 09:50:26.123238,1218496122,0,2
1,2026-06-08 09:50:26.123238,1218496122,22.52,2
OPEN,2026-06-08 09:51:06.123781,0,0
1,2026-06-08 09:56:26.430280,1218496122,0,2
1,2026-06-08 09:56:26.430280,1218496122,22.97,2
1,2026-06-08 09:56:34.546527,1218496122,0,1
1,2026-06-08 09:56:34.546527,1218496122,21.73,1
solo,2026-06-08 09:56:38.694488,0,0
OPEN,2026-06-08 09:57:18.695099,0,0
1,2026-06-08 09:58:04.425210,12186133157,0,1
1,2026-06-08 09:58:04.425210,12186133157,18.87,1
1,2026-06-08 09:58:37.092929,12186133157,0,2
1,2026-06-08 09:58:37.092929,12186133157,22.46,2
OPEN,2026-06-08 09:59:17.093586,0,0
1,2026-06-08 09:59:52.381899,1218496122,0,1
1,2026-06-08 09:59:52.381899,1218496122,0,1
1,2026-06-08 10:00:20.539511,1218496122,0,2
solo,2026-06-08 10:00:20.742807,0,0
2,2026-06-08 10:00:21.960564,1218496122,0,2
3,2026-06-08 10:00:23.584115,1218496122,0,2
3,2026-06-08 10:00:23.584115,1218496122,22.84,2
OPEN,2026-06-08 10:01:03.586676,0,0
1,2026-06-08 10:02:45.664341,12186133157,0,2
1,2026-06-08 10:02:45.664341,12186133157,23.99,2
1,2026-06-08 10:03:00.317635,12186133157,0,1
1,2026-06-08 10:03:00.317635,12186133157,21.13,1
2,2026-06-08 10:03:04.881778,1218496122,0,2
OPEN,2026-06-08 10:03:40.318342,0,0
1,2026-06-08 10:03:57.841195,1218496122,0,1
1,2026-06-08 10:03:57.841195,1218496122,21.94,1
OPEN,2026-06-08 10:04:37.841716,0,0
1,2026-06-08 10:19:07.726766,121859271,0,2
1,2026-06-08 10:19:07.726766,121859271,18.765,2
2,2026-06-08 10:19:21.284220,121859271,0,2
3,2026-06-08 10:19:29.190043,121859271,0,2
4,2026-06-08 10:19:34.580176,121859271,0,2
OPEN,2026-06-08 10:19:47.727309,0,0
1,2026-06-08 10:20:04.691653,121859271,0,1
1,2026-06-08 10:20:04.691653,121859271,21.465,1
OPEN,2026-06-08 10:20:44.692355,0,0
1,2026-06-08 10:27:12.330113,1218496122,0,1
1,2026-06-08 10:27:12.330113,1218496122,22.705,1
1,2026-06-08 10:27:19.952368,1218496122,0,2
1,2026-06-08 10:27:19.952368,1218496122,20.19,2
OPEN,2026-06-08 10:27:59.953020,0,0
initialize,2026-06-08 10:31:23.216411,0,-0.35,5
initialize,2026-06-08 10:31:23.418035,0,0.06,5
0,2026-06-08 10:32:48.725708,12186133157,23.0,5
0,2026-06-08 10:33:14.113908,1102000232,22.5,5
0,2026-06-08 10:33:21.075883,121836132,23.0,5
0,2026-06-08 10:33:47.669274,1218496122,22.9,5
0,2026-06-08 10:34:16.439173,121859271,24.1,5
initialize,2026-06-08 10:38:26.991122,0,-0.02,1
initialize,2026-06-08 10:38:27.193265,0,0.04,2
OPEN,2026-06-08 10:38:34.423065,0,0
1,2026-06-08 10:42:46.993723,1218496122,0,1
1,2026-06-08 10:42:46.993723,1218496122,22.560000000000002,1
1,2026-06-08 10:43:15.496126,1218496122,0,2
1,2026-06-08 10:43:15.496126,1218496122,20.56,2
OPEN,2026-06-08 10:43:55.496778,0,0
1,2026-06-08 10:44:16.696020,121836132,0,2
1,2026-06-08 10:44:16.696020,121836132,22.52,2
1,2026-06-08 10:44:25.707095,121836132,0,1
1,2026-06-08 10:44:25.707095,121836132,21.3,1
2,2026-06-08 10:44:36.630134,12186133157,0,1
followerA,2026-06-08 10:44:36.632606,0,0
2,2026-06-08 10:44:47.975451,12186133157,0,2
OPEN,2026-06-08 10:45:16.633187,0,0
1,2026-06-08 10:47:03.192861,121839170,0,1
1,2026-06-08 10:47:03.192861,121839170,23.86,1
1,2026-06-08 10:47:20.033918,121839170,0,2
solo,2026-06-08 10:47:20.237740,0,0
1,2026-06-08 10:47:20.033918,121839170,18.84,2
OPEN,2026-06-08 10:48:00.238355,0,0
1,2026-06-08 10:49:12.755175,121836132,0,1
1,2026-06-08 10:49:12.755175,121836132,22.65,1
OPEN,2026-06-08 10:49:53.752616,0,0
1,2026-06-08 10:53:28.580138,121839170,0,2
1,2026-06-08 10:53:28.580138,121839170,23.685000000000002,2
1,2026-06-08 10:53:48.474428,121839170,0,1
1,2026-06-08 10:53:48.474428,121839170,23.38,1
solo,2026-06-08 10:53:52.626549,0,0
OPEN,2026-06-08 10:54:32.627202,0,0
1,2026-06-08 10:54:40.995290,12186133157,0,2
1,2026-06-08 10:54:40.995290,12186133157,23.485,2
1,2026-06-08 10:55:03.763424,12186133157,0,1
1,2026-06-08 10:55:03.763424,12186133157,22.58,1
2,2026-06-08 10:55:19.219647,121836132,0,2
2,2026-06-08 10:55:27.075715,121836132,0,1
followerA,2026-06-08 10:55:27.077702,0,0
OPEN,2026-06-08 10:56:07.078234,0,0
1,2026-06-08 10:56:10.884729,1218496122,0,1
1,2026-06-08 10:56:10.884729,1218496122,22.52,1
OPEN,2026-06-08 10:56:50.885211,0,0
1,2026-06-08 11:00:58.274419,121839170,0,1
1,2026-06-08 11:00:58.274419,121839170,23.77,1
1,2026-06-08 11:01:13.780228,121839170,0,2
solo,2026-06-08 11:01:13.986429,0,0
1,2026-06-08 11:01:13.780228,121839170,21.02,2
OPEN,2026-06-08 11:01:53.987211,0,0
1,2026-06-08 11:08:46.765222,121839170,0,2
1,2026-06-08 11:08:46.765222,121839170,24.08,2
1,2026-06-08 11:09:08.020700,121839170,0,1
1,2026-06-08 11:09:08.020700,121839170,18.7,1
solo,2026-06-08 11:09:12.177198,0,0
OPEN,2026-06-08 11:09:52.177786,0,0
1,2026-06-08 11:20:27.984853,121839170,0,1
1,2026-06-08 11:20:27.984853,121839170,24.195,1
1,2026-06-08 11:20:38.979574,121839170,0,2
1,2026-06-08 11:20:38.979574,121839170,24.06,2
OPEN,2026-06-08 11:21:18.980292,0,0
1,2026-06-08 11:27:51.222346,121839170,0,2
1,2026-06-08 11:27:51.222346,121839170,24.25,2
1,2026-06-08 11:28:10.733381,121839170,0,1
1,2026-06-08 11:28:10.733381,121839170,15.98,1
solo,2026-06-08 11:28:14.887090,0,0
OPEN,2026-06-08 11:28:54.887854,0,0
1,2026-06-08 12:13:39.221112,19647231169,0,1
1,2026-06-08 12:13:39.221112,19647231169,0,1
1,2026-06-08 12:13:49.313274,19647231169,0,2
1,2026-06-08 12:13:49.313274,19647231169,0,2
2,2026-06-08 12:14:02.166834,19647231169,0,1
OPEN,2026-06-08 12:14:29.314099,0,0
1,2026-06-08 12:14:33.992210,19647231169,0,1
1,2026-06-08 12:14:33.992210,19647231169,24.95,1
1,2026-06-08 12:14:46.351185,19647231169,0,2
solo,2026-06-08 12:14:46.555557,0,0
1,2026-06-08 12:14:46.351185,19647231169,24.935000000000002,2
OPEN,2026-06-08 12:15:26.556291,0,0
1,2026-06-08 12:15:41.783896,12186133157,0,1
1,2026-06-08 12:15:41.783896,12186133157,22.71,1
1,2026-06-08 12:15:53.211081,12186133157,0,2
1,2026-06-08 12:15:53.211081,12186133157,22.16,2
OPEN,2026-06-08 12:16:33.211887,0,0
1,2026-06-08 12:19:15.601469,121836132,0,1
1,2026-06-08 12:19:15.601469,121836132,22.1,1
1,2026-06-08 12:19:24.363015,121836132,0,2
solo,2026-06-08 12:19:24.566817,0,0
1,2026-06-08 12:19:24.363015,121836132,22.535,2
OPEN,2026-06-08 12:20:04.567528,0,0
1,2026-06-08 12:23:35.882699,1218496122,0,1
1,2026-06-08 12:23:35.882699,1218496122,22.46,1
1,2026-06-08 12:23:47.046530,1218496122,0,2
solo,2026-06-08 12:23:47.250701,0,0
1,2026-06-08 12:23:47.046530,1218496122,22.62,2
2,2026-06-08 12:24:07.553207,121839170,0,1
2,2026-06-08 12:24:19.079127,12186133157,0,2
3,2026-06-08 12:24:19.625539,121839170,0,1
4,2026-06-08 12:24:50.436331,12186133157,0,1
OPEN,2026-06-08 12:25:30.439699,0,0
1,2026-06-08 12:25:37.532790,121836132,0,1
1,2026-06-08 12:25:37.532790,121836132,21.59,1
initialize,2026-06-08 12:28:33.230471,0,-0.05,1
initialize,2026-06-08 12:28:33.431921,0,0.04,2
OPEN,2026-06-08 12:28:40.640609,0,0
1,2026-06-08 12:34:39.181425,1218496122,0,2
1,2026-06-08 12:34:39.181425,1218496122,22.91,2
1,2026-06-08 12:34:49.664723,1218496122,0,1
solo,2026-06-08 12:34:49.867929,0,0
1,2026-06-08 12:34:49.664723,1218496122,21.33,1
OPEN,2026-06-08 12:35:29.868641,0,0
1,2026-06-08 12:43:54.495686,1218496122,0,1
1,2026-06-08 12:43:54.495686,1218496122,22.71,1
1,2026-06-08 12:44:09.081827,1218496122,0,2
solo,2026-06-08 12:44:09.287021,0,0
1,2026-06-08 12:44:09.081827,1218496122,19.28,2
OPEN,2026-06-08 12:44:49.287810,0,0
1,2026-06-08 12:45:37.789721,1218496122,0,2
1,2026-06-08 12:45:37.789721,1218496122,22.61,2
1,2026-06-08 12:45:44.187461,1218496122,0,1
solo,2026-06-08 12:45:44.391025,0,0
1,2026-06-08 12:45:44.187461,1218496122,15.55,1
OPEN,2026-06-08 12:46:24.391817,0,0
1,2026-06-08 12:58:59.855301,1218496122,0,1
1,2026-06-08 12:58:59.855301,1218496122,22.97,1
1,2026-06-08 12:59:21.824022,1218496122,0,2
solo,2026-06-08 12:59:22.028630,0,0
1,2026-06-08 12:59:21.824022,1218496122,22.634999999999998,2
2,2026-06-08 12:59:35.213147,1218496122,0,2
OPEN,2026-06-08 13:00:15.216018,0,0
1,2026-06-08 13:04:13.630048,1218496122,0,2
1,2026-06-08 13:04:13.630048,1218496122,23.27,2
1,2026-06-08 13:04:25.205840,1218496122,0,1
solo,2026-06-08 13:04:25.409897,0,0
1,2026-06-08 13:04:25.205840,1218496122,19.229999999999997,1
OPEN,2026-06-08 13:05:05.410676,0,0
1,2026-06-08 13:33:21.164702,12186133157,0,1
1,2026-06-08 13:33:21.164702,12186133157,20.93,1
1,2026-06-08 13:33:37.645202,12186133157,0,2
solo,2026-06-08 13:33:37.849050,0,0
1,2026-06-08 13:33:37.645202,12186133157,20.79,2
OPEN,2026-06-08 13:34:17.850118,0,0
1,2026-06-08 13:39:40.278334,12186133157,0,2
1,2026-06-08 13:39:40.278334,12186133157,23.78,2
1,2026-06-08 13:39:50.105960,12186133157,0,1
solo,2026-06-08 13:39:50.310046,0,0
1,2026-06-08 13:39:50.105960,12186133157,18.595,1
OPEN,2026-06-08 13:40:30.310841,0,0
1,2026-06-08 13:41:52.805598,121859271,0,1
1,2026-06-08 13:41:52.805598,121859271,22.555,1
2,2026-06-08 13:42:04.029645,121859271,0,1
3,2026-06-08 13:42:06.574759,121859271,0,1
4,2026-06-08 13:42:09.935116,121859271,0,1
5,2026-06-08 13:42:12.382471,121859271,0,1
6,2026-06-08 13:42:14.666787,121859271,0,1
OPEN,2026-06-08 13:42:32.806226,0,0
1,2026-06-08 13:43:00.924926,121859271,0,2
