Mode,Start_Time,Animal,Weight,Unit
1,2026-06-09 01:48:46.659734,1218496122,0,2
1,2026-06-09 01:48:46.659734,1218496122,19.22,2
OPEN,2026-06-09 01:49:26.660377,0,0
1,2026-06-09 01:49:36.405333,121836132,0,1
1,2026-06-09 01:49:36.405333,121836132,22.06,1
1,2026-06-09 01:49:44.582503,121836132,0,2
solo,2026-06-09 01:49:44.785713,0,0
1,2026-06-09 01:49:44.582503,121836132,13.9,2
2,2026-06-09 01:49:58.060399,121839170,0,2
2,2026-06-09 01:50:02.285832,121839170,0,1
OPEN,2026-06-09 01:50:42.288675,0,0
1,2026-06-09 01:52:45.105760,121836132,0,2
1,2026-06-09 01:52:49.151772,121836132,0,1
1,2026-06-09 01:52:45.105760,121836132,22.17,2
1,2026-06-09 01:52:49.151772,121836132,20.77,1
solo,2026-06-09 01:52:53.225732,0,0
OPEN,2026-06-09 01:53:33.226383,0,0
1,2026-06-09 01:55:10.019073,1218496122,0,2
1,2026-06-09 01:55:13.459109,1218496122,0,1
1,2026-06-09 01:55:10.019073,1218496122,22.28,2
1,2026-06-09 01:55:13.459109,1218496122,15.71,1
OPEN,2026-06-09 01:55:53.459739,0,0
1,2026-06-09 02:08:00.696684,121839170,0,1
1,2026-06-09 02:08:00.696684,121839170,23.755,1
2,2026-06-09 02:08:06.700151,121839170,0,1
1,2026-06-09 02:08:13.104939,121839170,0,2
1,2026-06-09 02:08:13.104939,121839170,23.92,2
OPEN,2026-06-09 02:08:53.105552,0,0
1,2026-06-09 02:15:45.811948,121839170,0,2
1,2026-06-09 02:15:45.811948,121839170,21.16,2
1,2026-06-09 02:15:50.385925,121839170,0,1
1,2026-06-09 02:15:50.385925,121839170,18.43,1
solo,2026-06-09 02:15:54.450606,0,0
OPEN,2026-06-09 02:16:34.451452,0,0
1,2026-06-09 03:36:44.732615,121836132,0,1
1,2026-06-09 03:36:44.732615,121836132,21.715,1
1,2026-06-09 03:36:51.058211,121836132,0,2
1,2026-06-09 03:36:51.058211,121836132,17.08,2
OPEN,2026-06-09 03:37:31.058845,0,0
1,2026-06-09 03:43:49.248452,121836132,0,2
1,2026-06-09 03:43:49.248452,121836132,22.01,2
1,2026-06-09 03:43:58.971861,121836132,0,1
1,2026-06-09 03:43:58.971861,121836132,20.93,1
OPEN,2026-06-09 03:44:38.972529,0,0
1,2026-06-09 04:30:14.685159,121839170,0,1
2,2026-06-09 04:30:17.719802,121839170,0,1
2,2026-06-09 04:30:17.719802,121839170,24.08,1
1,2026-06-09 04:30:22.910375,121839170,0,2
1,2026-06-09 04:30:22.910375,121839170,20.064999999999998,2
OPEN,2026-06-09 04:31:02.911106,0,0
1,2026-06-09 04:41:38.988714,121839170,0,2
1,2026-06-09 04:41:38.988714,121839170,23.875,2
1,2026-06-09 04:41:46.048255,121839170,0,1
1,2026-06-09 04:41:46.048255,121839170,21.255,1
OPEN,2026-06-09 04:42:26.048939,0,0
1,2026-06-09 05:01:40.562699,12186133157,0,1
1,2026-06-09 05:01:40.562699,12186133157,22.835,1
1,2026-06-09 05:01:50.907408,12186133157,0,2
1,2026-06-09 05:01:50.907408,12186133157,22.5,2
OPEN,2026-06-09 05:02:30.908051,0,0
1,2026-06-09 05:10:18.286186,12186133157,0,2
1,2026-06-09 05:10:18.286186,12186133157,22.365000000000002,2
1,2026-06-09 05:10:29.480791,12186133157,0,1
1,2026-06-09 05:10:29.480791,12186133157,18.505,1
solo,2026-06-09 05:10:33.547721,0,0
OPEN,2026-06-09 05:11:13.548424,0,0
1,2026-06-09 05:12:14.684384,12186133157,0,1
1,2026-06-09 05:12:14.684384,12186133157,22.91,1
1,2026-06-09 05:12:25.440483,12186133157,0,2
1,2026-06-09 05:12:25.440483,12186133157,22.42,2
OPEN,2026-06-09 05:13:05.441093,0,0
1,2026-06-09 05:13:59.201642,12186133157,0,2
1,2026-06-09 05:13:59.201642,12186133157,21.76,2
1,2026-06-09 05:14:04.701027,12186133157,0,1
solo,2026-06-09 05:14:05.308831,0,0
1,2026-06-09 05:14:04.701027,12186133157,22.805,1
2,2026-06-09 05:14:20.075389,12186133157,0,1
OPEN,2026-06-09 05:15:00.078427,0,0
1,2026-06-09 05:18:51.291713,1218496122,0,1
1,2026-06-09 05:18:51.291713,1218496122,19.16,1
1,2026-06-09 05:18:56.188020,1218496122,0,2
1,2026-06-09 05:18:56.188020,1218496122,22.56,2
OPEN,2026-06-09 05:19:36.188646,0,0
1,2026-06-09 05:24:34.080975,1218496122,0,2
1,2026-06-09 05:24:34.080975,1218496122,21.02,2
1,2026-06-09 05:24:39.422988,1218496122,0,1
solo,2026-06-09 05:24:40.233659,0,0
1,2026-06-09 05:24:39.422988,1218496122,22.24,1
OPEN,2026-06-09 05:25:20.234360,0,0
1,2026-06-09 05:26:17.856181,121859271,0,1
1,2026-06-09 05:26:17.856181,121859271,22.85,1
1,2026-06-09 05:26:32.388027,121859271,0,2
solo,2026-06-09 05:26:32.592728,0,0
1,2026-06-09 05:26:32.388027,121859271,19.19,2
OPEN,2026-06-09 05:27:12.593601,0,0
1,2026-06-09 05:27:25.314607,1218496122,0,1
1,2026-06-09 05:27:25.314607,1218496122,23.060000000000002,1
1,2026-06-09 05:27:32.636931,1218496122,0,2
solo,2026-06-09 05:27:32.841240,0,0
1,2026-06-09 05:27:32.636931,1218496122,15.99,2
OPEN,2026-06-09 05:28:12.842042,0,0
1,2026-06-09 05:31:51.548379,1218496122,0,2
1,2026-06-09 05:31:54.387748,1218496122,0,1
1,2026-06-09 05:31:51.548379,1218496122,22.71,2
1,2026-06-09 05:31:54.387748,1218496122,17.91,1
OPEN,2026-06-09 05:32:34.388312,0,0
1,2026-06-09 05:33:28.207645,1218496122,0,1
1,2026-06-09 05:33:28.207645,1218496122,22.96,1
1,2026-06-09 05:33:36.750602,1218496122,0,2
1,2026-06-09 05:33:36.750602,1218496122,15.254999999999999,2
OPEN,2026-06-09 05:34:16.751246,0,0
1,2026-06-09 05:34:24.781528,121836132,0,1
1,2026-06-09 05:34:24.781528,121836132,21.71,1
1,2026-06-09 05:34:31.959632,121836132,0,2
1,2026-06-09 05:34:31.959632,121836132,21.64,2
OPEN,2026-06-09 05:35:11.960440,0,0
1,2026-06-09 05:35:18.336135,1218496122,0,2
1,2026-06-09 05:35:21.578007,1218496122,0,1
1,2026-06-09 05:35:18.336135,1218496122,22.575000000000003,2
1,2026-06-09 05:35:21.578007,1218496122,13.23,1
2,2026-06-09 05:35:42.006440,1218496122,0,1
solo,2026-06-09 05:35:43.821274,0,0
2,2026-06-09 05:35:51.778703,1218496122,0,2
OPEN,2026-06-09 05:36:31.781185,0,0
1,2026-06-09 05:37:33.886058,121859271,0,2
1,2026-06-09 05:37:33.886058,121859271,21.14,2
1,2026-06-09 05:37:46.657705,121859271,0,1
1,2026-06-09 05:37:46.657705,121859271,20.975,1
OPEN,2026-06-09 05:38:26.658302,0,0
1,2026-06-09 05:40:21.791280,121836132,0,2
1,2026-06-09 05:40:21.791280,121836132,21.65,2
1,2026-06-09 05:40:26.204235,121836132,0,1
1,2026-06-09 05:40:26.204235,121836132,20.59,1
solo,2026-06-09 05:40:30.281258,0,0
OPEN,2026-06-09 05:41:10.282050,0,0
