Mode,Start_Time,Animal,Weight,Unit
2,2026-06-24 03:19:51.917828,12186133157,0,2
2,2026-06-24 03:19:51.917828,12186133157,17.119999999999997,2
OPEN,2026-06-24 03:20:29.083711,0,0
999,2026-06-24 03:20:34.163981,1102000232,999,2
1,2026-06-24 03:20:34.169435,12186133157,0,2
1,2026-06-24 03:20:34.169435,12186133157,24.145,2
2,2026-06-24 03:20:39.486133,1218496122,0,2
followerB,2026-06-24 03:20:39.488498,0,0
sequence,2026-06-24 03:20:40.614262,0,0
1,2026-06-24 03:20:45.398450,12186133157,0,1
2,2026-06-24 03:20:46.413526,1218496122,0,1
2,2026-06-24 03:20:46.413526,1218496122,34.53,1
OPEN,2026-06-24 03:21:26.416154,0,0
1,2026-06-24 03:21:51.224631,12186133157,0,1
1,2026-06-24 03:21:51.224631,12186133157,25.77,1
1,2026-06-24 03:22:22.739651,12186133157,0,2
solo,2026-06-24 03:22:22.944952,0,0
1,2026-06-24 03:22:22.739651,12186133157,26.17,2
OPEN,2026-06-24 03:23:02.945732,0,0
1,2026-06-24 03:23:06.701899,12186133157,0,2
1,2026-06-24 03:23:06.701899,12186133157,25.82,2
2,2026-06-24 03:23:27.957624,12186133157,0,2
1,2026-06-24 03:23:41.817719,12186133157,0,1
solo,2026-06-24 03:23:45.255614,0,0
1,2026-06-24 03:23:41.817719,12186133157,19.835,1
OPEN,2026-06-24 03:24:25.256212,0,0
1,2026-06-24 03:24:35.795914,12186133157,0,1
1,2026-06-24 03:24:35.795914,12186133157,25.18,1
OPEN,2026-06-24 03:25:15.796525,0,0
1,2026-06-24 03:25:32.887969,12186133157,0,2
1,2026-06-24 03:25:32.887969,12186133157,26.075,2
OPEN,2026-06-24 03:26:12.888692,0,0
1,2026-06-24 03:30:56.174372,1218496122,0,1
1,2026-06-24 03:30:56.174372,1218496122,24.42,1
1,2026-06-24 03:31:21.813785,1218496122,0,2
solo,2026-06-24 03:31:22.017747,0,0
2,2026-06-24 03:31:23.843731,1218496122,0,2
2,2026-06-24 03:31:23.843731,1218496122,10.93,2
OPEN,2026-06-24 03:32:03.846084,0,0
1,2026-06-24 03:32:11.823204,121859271,0,1
1,2026-06-24 03:32:11.823204,121859271,23.41,1
1,2026-06-24 03:32:26.903459,121859271,0,2
solo,2026-06-24 03:32:27.107320,0,0
1,2026-06-24 03:32:26.903459,121859271,25.06,2
OPEN,2026-06-24 03:33:07.108014,0,0
1,2026-06-24 03:33:37.765854,12186133157,0,2
1,2026-06-24 03:33:37.765854,12186133157,25.75,2
1,2026-06-24 03:34:02.044602,12186133157,0,1
solo,2026-06-24 03:34:02.248855,0,0
2,2026-06-24 03:34:05.080777,12186133157,0,1
2,2026-06-24 03:34:05.080777,12186133157,25.33,1
OPEN,2026-06-24 03:34:45.083897,0,0
1,2026-06-24 03:35:31.302773,1218496122,0,2
1,2026-06-24 03:35:31.302773,1218496122,25.12,2
1,2026-06-24 03:35:40.740592,1218496122,0,1
solo,2026-06-24 03:35:40.944807,0,0
1,2026-06-24 03:35:40.740592,1218496122,24.33,1
OPEN,2026-06-24 03:36:20.945577,0,0
1,2026-06-24 03:39:29.509597,121859271,0,2
1,2026-06-24 03:39:29.509597,121859271,24.935,2
1,2026-06-24 03:39:40.683033,121859271,0,1
solo,2026-06-24 03:39:40.886996,0,0
1,2026-06-24 03:39:40.683033,121859271,23.78,1
OPEN,2026-06-24 03:40:20.887724,0,0
1,2026-06-24 03:42:58.188520,121839170,0,1
1,2026-06-24 03:42:58.188520,121839170,24.03,1
1,2026-06-24 03:43:07.937476,121839170,0,2
solo,2026-06-24 03:43:08.142362,0,0
1,2026-06-24 03:43:07.937476,121839170,25.09,2
OPEN,2026-06-24 03:43:48.143213,0,0
1,2026-06-24 03:43:52.594437,121836132,0,2
2,2026-06-24 03:43:56.641144,121836132,0,2
2,2026-06-24 03:43:56.641144,121836132,23.11,2
OPEN,2026-06-24 03:44:32.595101,0,0
1,2026-06-24 03:46:02.585159,121836132,0,2
1,2026-06-24 03:46:02.585159,121836132,23.435000000000002,2
1,2026-06-24 03:46:12.581633,121836132,0,1
solo,2026-06-24 03:46:12.786210,0,0
1,2026-06-24 03:46:12.581633,121836132,22.73,1
OPEN,2026-06-24 03:46:52.787037,0,0
1,2026-06-24 03:47:06.381949,121859271,0,1
1,2026-06-24 03:47:06.381949,121859271,21.85,1
1,2026-06-24 03:47:14.170628,121859271,0,2
solo,2026-06-24 03:47:14.375224,0,0
1,2026-06-24 03:47:14.170628,121859271,25.81,2
2,2026-06-24 03:47:36.613757,121836132,0,1
2,2026-06-24 03:47:42.652259,121836132,0,2
OPEN,2026-06-24 03:48:22.655304,0,0
1,2026-06-24 03:49:23.079941,121839170,0,2
1,2026-06-24 03:49:23.079941,121839170,25.045,2
1,2026-06-24 03:49:33.705870,121839170,0,1
solo,2026-06-24 03:49:33.910823,0,0
1,2026-06-24 03:49:33.705870,121839170,24.535,1
OPEN,2026-06-24 03:50:13.911555,0,0
1,2026-06-24 03:51:59.271965,121859271,0,2
1,2026-06-24 03:51:59.271965,121859271,25.455,2
1,2026-06-24 03:52:08.915256,121859271,0,1
solo,2026-06-24 03:52:09.118952,0,0
1,2026-06-24 03:52:08.915256,121859271,23.025,1
OPEN,2026-06-24 03:52:49.119674,0,0
999,2026-06-24 03:56:19.192492,1102000232,999,2
1,2026-06-24 03:56:19.198043,121836132,0,2
1,2026-06-24 03:56:19.198043,121836132,23.729999999999997,2
1,2026-06-24 03:56:27.266395,121836132,0,1
solo,2026-06-24 03:56:27.471337,0,0
1,2026-06-24 03:56:27.266395,121836132,21.97,1
OPEN,2026-06-24 03:57:07.471978,0,0
1,2026-06-24 03:57:46.082772,121839170,0,1
1,2026-06-24 03:57:46.082772,121839170,24.52,1
1,2026-06-24 03:57:56.591362,121839170,0,2
solo,2026-06-24 03:57:56.796436,0,0
1,2026-06-24 03:57:56.591362,121839170,25.21,2
OPEN,2026-06-24 03:58:36.797145,0,0
1,2026-06-24 04:04:58.461482,121839170,0,2
1,2026-06-24 04:04:58.461482,121839170,25.240000000000002,2
1,2026-06-24 04:05:08.643625,121839170,0,1
solo,2026-06-24 04:05:08.846923,0,0
1,2026-06-24 04:05:08.643625,121839170,25.025,1
OPEN,2026-06-24 04:05:48.847733,0,0
1,2026-06-24 04:18:01.947824,121836132,0,1
1,2026-06-24 04:18:01.947824,121836132,21.13,1
1,2026-06-24 04:18:32.438269,121836132,0,2
solo,2026-06-24 04:18:32.643065,0,0
1,2026-06-24 04:18:32.438269,121836132,23.64,2
OPEN,2026-06-24 04:19:12.643894,0,0
1,2026-06-24 04:19:30.480020,121836132,0,2
1,2026-06-24 04:19:30.480020,121836132,23.85,2
1,2026-06-24 04:19:47.949515,121836132,0,1
solo,2026-06-24 04:19:48.154924,0,0
1,2026-06-24 04:19:47.949515,121836132,20.78,1
OPEN,2026-06-24 04:20:28.155640,0,0
1,2026-06-24 04:36:56.840802,121836132,0,1
1,2026-06-24 04:36:56.840802,121836132,23.37,1
1,2026-06-24 04:37:07.927754,121836132,0,2
solo,2026-06-24 04:37:08.132681,0,0
1,2026-06-24 04:37:07.927754,121836132,23.63,2
OPEN,2026-06-24 04:37:48.133517,0,0
1,2026-06-24 04:49:06.612174,121836132,0,2
1,2026-06-24 04:49:06.612174,121836132,23.6,2
1,2026-06-24 04:49:17.705743,121836132,0,1
solo,2026-06-24 04:49:17.910371,0,0
1,2026-06-24 04:49:17.705743,121836132,22.96,1
OPEN,2026-06-24 04:49:57.911224,0,0
1,2026-06-24 05:58:27.590594,121859271,0,1
1,2026-06-24 05:58:27.590594,121859271,23.6,1
1,2026-06-24 05:58:34.615825,121859271,0,2
solo,2026-06-24 05:58:34.820890,0,0
1,2026-06-24 05:58:34.615825,121859271,24.939999999999998,2
OPEN,2026-06-24 05:59:14.821629,0,0
1,2026-06-24 06:05:07.802842,121859271,0,2
1,2026-06-24 06:05:07.802842,121859271,24.79,2
1,2026-06-24 06:05:17.625594,121859271,0,1
solo,2026-06-24 06:05:17.830311,0,0
1,2026-06-24 06:05:17.625594,121859271,24.03,1
OPEN,2026-06-24 06:05:57.831002,0,0
1,2026-06-24 06:28:51.730014,12186133157,0,1
1,2026-06-24 06:28:51.730014,12186133157,24.86,1
1,2026-06-24 06:29:02.659144,12186133157,0,2
solo,2026-06-24 06:29:02.864140,0,0
2,2026-06-24 06:29:03.880137,12186133157,0,2
2,2026-06-24 06:29:03.880137,12186133157,25.96,2
OPEN,2026-06-24 06:29:43.882933,0,0
1,2026-06-24 06:32:38.772880,121836132,0,1
1,2026-06-24 06:32:38.772880,121836132,16.33,1
1,2026-06-24 06:32:48.565577,121836132,0,2
solo,2026-06-24 06:32:48.769927,0,0
2,2026-06-24 06:32:52.212495,121836132,0,2
2,2026-06-24 06:32:52.212495,121836132,23.29,2
OPEN,2026-06-24 06:33:32.215250,0,0
1,2026-06-24 06:36:18.434101,1218496122,0,1
1,2026-06-24 06:36:18.434101,1218496122,21.185000000000002,1
1,2026-06-24 06:36:23.623065,1218496122,0,2
solo,2026-06-24 06:36:23.827127,0,0
1,2026-06-24 06:36:23.623065,1218496122,25.05,2
OPEN,2026-06-24 06:37:03.827929,0,0
1,2026-06-24 06:40:35.614688,121836132,0,2
1,2026-06-24 06:40:35.614688,121836132,23.619999999999997,2
1,2026-06-24 06:40:43.977866,121836132,0,1
solo,2026-06-24 06:40:44.181875,0,0
1,2026-06-24 06:40:43.977866,121836132,22.439999999999998,1
OPEN,2026-06-24 06:41:24.182673,0,0
1,2026-06-24 06:42:16.437850,12186133157,0,2
1,2026-06-24 06:42:16.437850,12186133157,24.945,2
1,2026-06-24 06:42:30.701637,12186133157,0,1
solo,2026-06-24 06:42:30.905949,0,0
1,2026-06-24 06:42:30.701637,12186133157,24.455,1
OPEN,2026-06-24 06:43:10.906721,0,0
999,2026-06-24 06:44:52.868540,1102000232,999,1
1,2026-06-24 06:44:52.874150,121839170,0,1
1,2026-06-24 06:44:52.874150,121839170,24.24,1
1,2026-06-24 06:45:04.767004,121839170,0,2
solo,2026-06-24 06:45:04.970865,0,0
1,2026-06-24 06:45:04.767004,121839170,25.5,2
OPEN,2026-06-24 06:45:44.971498,0,0
1,2026-06-24 06:48:59.072696,1218496122,0,2
1,2026-06-24 06:48:59.072696,1218496122,24.33,2
1,2026-06-24 06:49:08.126892,1218496122,0,1
solo,2026-06-24 06:49:08.333287,0,0
1,2026-06-24 06:49:08.126892,1218496122,23.270000000000003,1
OPEN,2026-06-24 06:49:48.334067,0,0
1,2026-06-24 06:53:21.600051,121839170,0,2
1,2026-06-24 06:53:21.600051,121839170,24.86,2
1,2026-06-24 06:53:31.370627,121839170,0,1
solo,2026-06-24 06:53:31.575401,0,0
1,2026-06-24 06:53:31.370627,121839170,24.805,1
OPEN,2026-06-24 06:54:11.576270,0,0
1,2026-06-24 07:07:02.488215,1218496122,0,1
1,2026-06-24 07:07:02.488215,1218496122,24.57,1
1,2026-06-24 07:07:17.670976,1218496122,0,2
solo,2026-06-24 07:07:17.876197,0,0
999,2026-06-24 07:07:19.900761,1102000232,999,2
2,2026-06-24 07:07:20.107646,1218496122,0,2
2,2026-06-24 07:07:20.107646,1218496122,0,2
OPEN,2026-06-24 07:08:00.110173,0,0
1,2026-06-24 07:19:55.776574,1218496122,0,2
1,2026-06-24 07:19:55.776574,1218496122,24.935000000000002,2
1,2026-06-24 07:20:04.624358,1218496122,0,1
solo,2026-06-24 07:20:04.828493,0,0
1,2026-06-24 07:20:04.624358,1218496122,23.57,1
OPEN,2026-06-24 07:20:44.829113,0,0
1,2026-06-24 07:32:39.959592,121859271,0,1
1,2026-06-24 07:32:39.959592,121859271,23.59,1
1,2026-06-24 07:32:50.068075,121859271,0,2
solo,2026-06-24 07:32:50.271975,0,0
1,2026-06-24 07:32:50.068075,121859271,25.205,2
OPEN,2026-06-24 07:33:30.272689,0,0
1,2026-06-24 07:40:51.529995,121859271,0,2
1,2026-06-24 07:40:51.529995,121859271,24.625,2
1,2026-06-24 07:41:00.703056,121859271,0,1
solo,2026-06-24 07:41:00.907036,0,0
1,2026-06-24 07:41:00.703056,121859271,22.23,1
OPEN,2026-06-24 07:41:40.907835,0,0
1,2026-06-24 07:42:26.836812,1218496122,0,1
1,2026-06-24 07:42:26.836812,1218496122,24.95,1
1,2026-06-24 07:42:49.044440,1218496122,0,2
solo,2026-06-24 07:42:49.249057,0,0
1,2026-06-24 07:42:49.044440,1218496122,25.21,2
OPEN,2026-06-24 07:43:29.249767,0,0
1,2026-06-24 07:49:21.437026,1218496122,0,2
1,2026-06-24 07:49:21.437026,1218496122,25.18,2
1,2026-06-24 07:49:32.348450,1218496122,0,1
solo,2026-06-24 07:49:32.552525,0,0
1,2026-06-24 07:49:32.348450,1218496122,24.61,1
OPEN,2026-06-24 07:50:12.553350,0,0
1,2026-06-24 09:03:39.831890,121839170,0,1
1,2026-06-24 09:03:39.831890,121839170,23.03,1
1,2026-06-24 09:03:48.160776,121839170,0,2
solo,2026-06-24 09:03:48.364962,0,0
1,2026-06-24 09:03:48.160776,121839170,25.82,2
OPEN,2026-06-24 09:04:28.365670,0,0
1,2026-06-24 09:13:43.922497,121839170,0,2
1,2026-06-24 09:13:43.922497,121839170,23.96,2
1,2026-06-24 09:13:53.124803,121839170,0,1
solo,2026-06-24 09:13:53.329031,0,0
1,2026-06-24 09:13:53.124803,121839170,24.365000000000002,1
OPEN,2026-06-24 09:14:33.329758,0,0
1,2026-06-24 09:33:50.671249,121836132,0,1
1,2026-06-24 09:33:50.671249,121836132,22.685000000000002,1
1,2026-06-24 09:33:58.153925,121836132,0,2
solo,2026-06-24 09:33:58.358224,0,0
2,2026-06-24 09:34:01.596257,121836132,0,2
2,2026-06-24 09:34:01.596257,121836132,23.37,2
OPEN,2026-06-24 09:34:41.599168,0,0
1,2026-06-24 09:39:27.179383,121836132,0,2
1,2026-06-24 09:39:27.179383,121836132,23.525,2
1,2026-06-24 09:39:37.025787,121836132,0,1
solo,2026-06-24 09:39:37.229670,0,0
1,2026-06-24 09:39:37.025787,121836132,22.87,1
OPEN,2026-06-24 09:40:17.230399,0,0
1,2026-06-24 10:18:54.347877,121859271,0,1
1,2026-06-24 10:18:54.347877,121859271,23.68,1
1,2026-06-24 10:19:02.851541,121859271,0,2
solo,2026-06-24 10:19:03.055649,0,0
1,2026-06-24 10:19:02.851541,121859271,24.53,2
OPEN,2026-06-24 10:19:43.056409,0,0
1,2026-06-24 10:27:10.878865,121859271,0,2
1,2026-06-24 10:27:10.878865,121859271,24.560000000000002,2
1,2026-06-24 10:27:20.871023,121859271,0,1
solo,2026-06-24 10:27:21.075546,0,0
1,2026-06-24 10:27:20.871023,121859271,23.915,1
OPEN,2026-06-24 10:28:01.076238,0,0
1,2026-06-24 10:28:07.422684,12186133157,0,2
2,2026-06-24 10:28:09.247159,12186133157,0,2
2,2026-06-24 10:28:09.247159,12186133157,25.315,2
OPEN,2026-06-24 10:28:47.423319,0,0
initialize,2026-06-24 10:29:54.923699,0,-0.14,5
initialize,2026-06-24 10:29:55.126569,0,0.06,5
0,2026-06-24 10:31:50.806057,121836132,22.8,5
0,2026-06-24 10:32:22.686712,12186133157,24.4,5
0,2026-06-24 10:32:59.836208,1218496122,24.9,5
0,2026-06-24 10:33:41.366644,121859271,24.3,5
initialize,2026-06-24 10:34:39.455909,0,-0.09,5
initialize,2026-06-24 10:34:39.657557,0,0.05,5
0,2026-06-24 10:34:41.145314,121836132,24.6,5
initialize,2026-06-24 10:36:03.767980,0,19.85,1
initialize,2026-06-24 10:36:03.969416,0,-0.07,2
OPEN,2026-06-24 10:36:11.200530,0,0
1,2026-06-24 10:36:43.056210,1218496122,0,1
1,2026-06-24 10:36:43.056210,1218496122,24.19,1
1,2026-06-24 10:36:49.218588,1218496122,0,2
solo,2026-06-24 10:36:49.423320,0,0
1,2026-06-24 10:36:49.218588,1218496122,25.32,2
OPEN,2026-06-24 10:37:29.424251,0,0
1,2026-06-24 10:38:34.725792,121839170,0,1
1,2026-06-24 10:38:34.725792,121839170,24.32,1
1,2026-06-24 10:38:46.796907,121839170,0,2
solo,2026-06-24 10:38:47.001323,0,0
1,2026-06-24 10:38:46.796907,121839170,25.03,2
OPEN,2026-06-24 10:39:27.002088,0,0
initialize,2026-06-24 10:41:57.513902,0,-0.0,1
initialize,2026-06-24 10:41:57.715667,0,-0.08,2
OPEN,2026-06-24 10:42:04.944299,0,0
1,2026-06-24 10:44:11.757284,121839170,0,2
1,2026-06-24 10:44:11.757284,121839170,24.509999999999998,2
1,2026-06-24 10:44:23.392125,121839170,0,1
solo,2026-06-24 10:44:23.596729,0,0
1,2026-06-24 10:44:23.392125,121839170,25.25,1
OPEN,2026-06-24 10:45:03.597579,0,0
1,2026-06-24 10:45:06.772234,1218496122,0,1
1,2026-06-24 10:45:06.772234,1218496122,24.48,1
OPEN,2026-06-24 10:45:46.773246,0,0
1,2026-06-24 10:47:24.434468,1218496122,0,1
1,2026-06-24 10:47:24.434468,1218496122,25.07,1
1,2026-06-24 10:47:42.675237,1218496122,0,2
solo,2026-06-24 10:47:42.879107,0,0
1,2026-06-24 10:47:42.675237,1218496122,24.22,2
OPEN,2026-06-24 10:48:22.879864,0,0
1,2026-06-24 10:57:55.329724,12186133157,0,1
1,2026-06-24 10:57:55.329724,12186133157,16.63,1
OPEN,2026-06-24 10:58:35.330353,0,0
1,2026-06-24 10:59:04.946524,12186133157,0,1
1,2026-06-24 10:59:04.946524,12186133157,24.86,1
999,2026-06-24 10:59:21.133284,1102000232,999,2
1,2026-06-24 10:59:21.138793,12186133157,0,2
solo,2026-06-24 10:59:21.343371,0,0
1,2026-06-24 10:59:21.138793,12186133157,24.98,2
OPEN,2026-06-24 11:00:01.344178,0,0
1,2026-06-24 11:06:47.062747,12186133157,0,2
1,2026-06-24 11:06:47.062747,12186133157,24.34,2
1,2026-06-24 11:07:01.470136,12186133157,0,1
solo,2026-06-24 11:07:01.674831,0,0
1,2026-06-24 11:07:01.470136,12186133157,24.525,1
OPEN,2026-06-24 11:07:41.675544,0,0
1,2026-06-24 11:12:12.167902,1218496122,0,2
1,2026-06-24 11:12:12.167902,1218496122,24.14,2
1,2026-06-24 11:12:23.081134,1218496122,0,1
solo,2026-06-24 11:12:23.285171,0,0
1,2026-06-24 11:12:23.081134,1218496122,23.975,1
OPEN,2026-06-24 11:13:03.286037,0,0
1,2026-06-24 11:13:11.635766,12186133157,0,1
1,2026-06-24 11:13:11.635766,12186133157,25.03,1
1,2026-06-24 11:13:43.780679,12186133157,0,2
solo,2026-06-24 11:13:43.984657,0,0
1,2026-06-24 11:13:43.780679,12186133157,24.945,2
OPEN,2026-06-24 11:14:23.985544,0,0
1,2026-06-24 11:18:54.654150,12186133157,0,2
1,2026-06-24 11:18:54.654150,12186133157,24.765,2
OPEN,2026-06-24 11:19:34.655001,0,0
1,2026-06-24 11:28:52.831357,12186133157,0,2
1,2026-06-24 11:28:52.831357,12186133157,25.345,2
1,2026-06-24 11:29:12.707545,12186133157,0,1
solo,2026-06-24 11:29:12.912244,0,0
1,2026-06-24 11:29:12.707545,12186133157,24.865000000000002,1
OPEN,2026-06-24 11:29:52.913047,0,0
1,2026-06-24 11:43:22.780281,121836132,0,1
1,2026-06-24 11:43:22.780281,121836132,22.87,1
1,2026-06-24 11:43:30.983899,121836132,0,2
solo,2026-06-24 11:43:31.188480,0,0
2,2026-06-24 11:43:34.631653,121836132,0,2
2,2026-06-24 11:43:34.631653,121836132,22.77,2
OPEN,2026-06-24 11:44:14.634624,0,0
1,2026-06-24 11:48:33.745801,12186133157,0,1
1,2026-06-24 11:48:33.745801,12186133157,25.9,1
2,2026-06-24 11:48:42.163912,12186133157,0,1
1,2026-06-24 11:48:54.000817,12186133157,0,2
solo,2026-06-24 11:48:54.206303,0,0
1,2026-06-24 11:48:54.000817,12186133157,25.765,2
OPEN,2026-06-24 11:49:34.207146,0,0
1,2026-06-24 11:50:34.967149,121836132,0,2
1,2026-06-24 11:50:34.967149,121836132,23.05,2
1,2026-06-24 11:50:46.689731,121836132,0,1
solo,2026-06-24 11:50:46.894470,0,0
1,2026-06-24 11:50:46.689731,121836132,22.494999999999997,1
OPEN,2026-06-24 11:51:26.895262,0,0
1,2026-06-24 11:51:55.265472,12186133157,0,2
1,2026-06-24 11:51:55.265472,12186133157,13.63,2
OPEN,2026-06-24 11:52:35.266478,0,0
1,2026-06-24 12:01:17.790820,12186133157,0,2
1,2026-06-24 12:01:17.790820,12186133157,25.46,2
1,2026-06-24 12:01:28.679655,12186133157,0,1
solo,2026-06-24 12:01:28.884571,0,0
1,2026-06-24 12:01:28.679655,12186133157,25.634999999999998,1
OPEN,2026-06-24 12:02:08.885308,0,0
999,2026-06-24 12:35:50.989102,1102000232,999,1
1,2026-06-24 12:35:50.994721,121839170,0,1
1,2026-06-24 12:35:50.994721,121839170,24.32,1
1,2026-06-24 12:36:00.320848,121839170,0,2
solo,2026-06-24 12:36:00.525520,0,0
1,2026-06-24 12:36:00.320848,121839170,25.31,2
OPEN,2026-06-24 12:36:40.526309,0,0
1,2026-06-24 12:46:13.621922,121839170,0,2
1,2026-06-24 12:46:13.621922,121839170,24.12,2
1,2026-06-24 12:46:27.087913,121839170,0,1
solo,2026-06-24 12:46:27.292314,0,0
1,2026-06-24 12:46:27.087913,121839170,12.725000000000001,1
OPEN,2026-06-24 12:47:07.293259,0,0
1,2026-06-24 12:57:36.519170,121859271,0,1
1,2026-06-24 12:57:36.519170,121859271,19.85,1
1,2026-06-24 12:57:44.011580,121859271,0,2
solo,2026-06-24 12:57:44.215600,0,0
1,2026-06-24 12:57:44.011580,121859271,24.68,2
OPEN,2026-06-24 12:58:24.216617,0,0
1,2026-06-24 13:03:46.252886,121859271,0,2
1,2026-06-24 13:03:46.252886,121859271,23.565,2
1,2026-06-24 13:03:57.801795,121859271,0,1
solo,2026-06-24 13:03:58.005942,0,0
1,2026-06-24 13:03:57.801795,121859271,23.125,1
2,2026-06-24 13:04:10.743988,121839170,0,1
2,2026-06-24 13:04:15.522936,121839170,0,2
OPEN,2026-06-24 13:04:55.526030,0,0
1,2026-06-24 13:09:53.650200,121836132,0,1
1,2026-06-24 13:09:53.650200,121836132,22.064999999999998,1
1,2026-06-24 13:10:01.563222,121836132,0,2
solo,2026-06-24 13:10:01.767795,0,0
2,2026-06-24 13:10:04.601608,121836132,0,2
2,2026-06-24 13:10:04.601608,121836132,21.965,2
