Mode,Start_Time,Animal,Weight,Unit,Pellets
5,2025-12-12 23:58:28.219778,121856491,19.35,1,3
5,2025-12-13 00:41:05.903578,1102000232,18.97,1,0
5,2025-12-12 21:58:53.866815,121858776,19.32,2,0
5,2025-12-13 00:41:06.110600,121856491,18.84,1,2
5,2025-12-13 01:12:33.104884,121856491,19.0,1,4
5,2025-12-13 01:25:43.883668,12184178168,20.48,1,1
5,2025-12-13 01:27:27.905263,12184178168,20.49,1,1
5,2025-12-13 01:27:38.875110,12184178168,20.72,1,1
5,2025-12-13 01:27:47.493160,12184178168,20.79,1,0
5,2025-12-13 01:27:55.873583,12184178168,20.39,1,2
5,2025-12-13 01:28:16.507387,12184178168,20.71,1,0
5,2025-12-13 01:28:18.564447,12184178168,20.59,1,0
5,2025-12-13 01:28:20.066888,12184178168,20.45,1,0
5,2025-12-13 01:28:50.297001,12184178168,21.03,1,3
5,2025-12-13 01:30:00.877311,12184178168,20.68,1,2
5,2025-12-13 01:30:31.011383,12184178168,20.71,1,0
5,2025-12-13 02:03:06.410839,121856491,19.44,1,1
5,2025-12-13 02:03:35.426152,121856491,19.46,1,0
5,2025-12-13 02:03:37.751384,121856491,19.08,1,0
5,2025-12-13 01:12:15.189981,121856491,19.17,2,0
5,2025-12-13 03:24:01.743486,12184255229,18.44,2,0
5,2025-12-13 03:39:44.266381,12184240234,18.28,2,0
5,2025-12-13 02:04:08.869897,121856491,19.58,1,1
5,2025-12-13 03:44:16.075018,121858776,18.87,1,1
5,2025-12-13 03:44:32.758505,121858776,19.19,1,2
5,2025-12-13 03:44:53.000291,121858776,18.96,1,1
5,2025-12-13 03:45:50.878638,1102000232,18.59,1,0
5,2025-12-13 03:45:51.084591,121858776,17.69,1,3
5,2025-12-13 03:48:01.441721,12184255229,18.54,1,1
5,2025-12-13 03:48:59.910745,12184255229,17.87,1,1
5,2025-12-13 03:49:59.082574,12184255229,18.49,1,1
5,2025-12-13 03:51:00.387587,12184255229,18.57,1,1
5,2025-12-13 03:51:14.752638,12184255229,18.57,1,0
5,2025-12-13 03:51:58.660425,12184255229,18.66,1,1
5,2025-12-13 03:52:18.902504,12184255229,18.9,1,1
5,2025-12-13 03:53:09.087036,12184255229,18.66,1,1
5,2025-12-13 03:53:25.640431,12184255229,18.64,1,1
5,2025-12-13 03:53:44.935108,12184255229,18.86,1,1
5,2025-12-13 03:54:27.208353,12184255229,18.45,1,1
5,2025-12-13 03:54:44.119812,12184255229,18.68,1,1
5,2025-12-13 03:54:50.322373,12184255229,18.59,1,1
5,2025-12-13 03:55:40.347277,12184255229,18.54,1,1
5,2025-12-13 03:55:57.455155,12184255229,18.76,1,1
5,2025-12-13 03:56:38.188859,12184255229,18.86,1,1
5,2025-12-13 03:56:56.764748,12184255229,18.98,1,1
