Mode,Start_Time,Animal,Unit
0,2025-12-04 00:00:11.341567,121856491,4
0,2025-12-04 00:00:31.588695,121856491,3
OPEN,2025-12-04 00:00:51.589269,0,0
0,2025-12-04 00:01:20.946047,12184255229,3
0,2025-12-04 00:01:22.768571,12184255229,4
OPEN,2025-12-04 00:01:42.768884,0,0
0,2025-12-04 00:02:42.809068,12184240234,3
0,2025-12-04 00:02:44.657285,12184240234,4
solo,2025-12-04 00:02:44.659329,0,0
OPEN,2025-12-04 00:03:04.660286,0,0
0,2025-12-04 00:09:11.547432,12184240234,4
0,2025-12-04 00:09:15.134267,12184240234,3
OPEN,2025-12-04 00:09:35.134983,0,0
0,2025-12-04 00:10:56.274415,121856491,3
OPEN,2025-12-04 00:11:16.275136,0,0
0,2025-12-04 00:11:42.516776,12184255229,4
0,2025-12-04 00:11:44.085917,12184255229,3
OPEN,2025-12-04 00:12:04.086822,0,0
0,2025-12-04 00:12:39.688278,12184178168,4
0,2025-12-04 00:12:44.731124,12184178168,3
solo,2025-12-04 00:12:44.732927,0,0
OPEN,2025-12-04 00:13:04.733681,0,0
0,2025-12-04 00:13:12.662171,12184240234,3
0,2025-12-04 00:13:16.791550,12184240234,4
solo,2025-12-04 00:13:16.793226,0,0
OPEN,2025-12-04 00:13:36.794007,0,0
0,2025-12-04 00:15:18.403660,12184255229,3
0,2025-12-04 00:15:19.732220,12184255229,4
solo,2025-12-04 00:15:19.733892,0,0
OPEN,2025-12-04 00:15:39.734621,0,0
0,2025-12-04 00:15:58.867482,12184255229,4
0,2025-12-04 00:16:00.237236,12184255229,3
solo,2025-12-04 00:16:00.238903,0,0
OPEN,2025-12-04 00:16:20.239534,0,0
0,2025-12-04 00:17:49.420187,121856491,3
1,2025-12-04 00:17:52.851868,121856491,3
0,2025-12-04 00:17:58.664398,121856491,4
solo,2025-12-04 00:17:58.666197,0,0
2,2025-12-04 00:18:08.236102,12184178168,3
1,2025-12-04 00:18:10.614532,12184178168,4
OPEN,2025-12-04 00:18:30.616784,0,0
0,2025-12-04 00:18:31.642654,12184240234,4
0,2025-12-04 00:18:34.641624,12184240234,3
solo,2025-12-04 00:18:34.643366,0,0
OPEN,2025-12-04 00:18:54.644736,0,0
0,2025-12-04 00:19:12.999506,12184178168,4
0,2025-12-04 00:19:18.960019,12184178168,3
solo,2025-12-04 00:19:18.962288,0,0
1,2025-12-04 00:19:20.625304,12184178168,3
OPEN,2025-12-04 00:19:40.627775,0,0
0,2025-12-04 00:21:25.824264,12184240234,3
0,2025-12-04 00:21:30.192844,12184240234,4
solo,2025-12-04 00:21:30.194619,0,0
OPEN,2025-12-04 00:22:00.195563,0,0
0,2025-12-04 00:22:17.000488,12184240234,4
0,2025-12-04 00:22:19.974391,12184240234,3
